text,correct,sequence,native
"Oh, I've bought eight irises, now i'll plant them and in april i will already see its flowers!!!","Oh, I've bought eight irises, I'll plant them now and in April I will already see their flowers!!! (""Now I'll [verb]"" usually = I'm going to do it right now, the next thing I do. ""I'll [verb] now"" = I might be doing it right now, or I might do it later today, or this month, this year, etc.)","('INTJ', 'PUNCT', 'PRON')",Spanish
"Oh, I've bought eight irises, now i'll plant them and in april i will already see its flowers!!!","Oh, I've bought eight irises, I'll plant them now and in April I will already see their flowers!!! (""Now I'll [verb]"" usually = I'm going to do it right now, the next thing I do. ""I'll [verb] now"" = I might be doing it right now, or I might do it later today, or this month, this year, etc.)","('INTJ', 'PUNCT', 'PRON')",Spanish
"Oh, I've bought eight irises, now i'll plant them and in april i will already see its flowers!!!","Oh, I've bought eight irises, I'll plant them now and in April I will already see their flowers!!! (""Now I'll [verb]"" usually = I'm going to do it right now, the next thing I do. ""I'll [verb] now"" = I might be doing it right now, or I might do it later today, or this month, this year, etc.)","('INTJ', 'PUNCT', 'PRON')",Spanish
"O,he is my senior, 27years old,vergine,doesn't have a job for 2 years more.","O, my senior, 27 years old, , a job for 2 years.","('INTJ', 'PUNCT', 'PRON')",Spanish
Yes it's Japanese custom.,"Yes, it's a Japanese custom.","('INTJ', 'PUNCT', 'PRON')",Spanish
Wow it's totally interesting.,"Wow, it's really interesting.","('INTJ', 'PUNCT', 'PRON')",Spanish
"They made me feel so sad/ emortional/ missing ( sorry, I cannot know what word is correct), but the same time, they do me so hopeful.","They made me feel so sad and emotional but at the same time, so hopeful.","('INTJ', 'PUNCT', 'PRON')",Spanish
"They made me feel so sad/ emortional/ missing ( sorry, I cannot know what word is correct), but the same time, they do me so hopeful.","They made me feel so sad and emotional but at the same time, so hopeful.","('INTJ', 'PUNCT', 'PRON')",Spanish
Is not it an archaism?,"Isn't it (or: Is it not (yes, I know that makes no sense)) an archaism?","('INTJ', 'PUNCT', 'PRON')",Spanish
I am planning to do the internship of the next year in Japan.,"I am planning to do the internship of the next year in Japan.Sorry, I do not understand this sentence. Did you mean : ""I am planning to do next year's internship in Japan"" ?","('INTJ', 'PUNCT', 'PRON')",Spanish
Hi this is Hirothy.,"Hi, this is Hirothy.","('INTJ', 'PUNCT', 'PRON')",Spanish
Convinced me to please you( you convinced me to make you happy?),"Convinced me to please you( you convinced me to make you happy?) Yeah, you're right.","('INTJ', 'PUNCT', 'PRON')",Spanish
Hello~ my name is seung jin-park.,"Hello, my name is Seung Jin Park. <-- If you put a hyphen between Jin and Park, people will think your family name is Jin-Park.","('INTJ', 'PUNCT', 'PRON')",Spanish
Hello~ my name is seung jin-park.,"Hello, my name is Seung Jin Park. <-- If you put a hyphen between Jin and Park, people will think your family name is Jin-Park.","('INTJ', 'PUNCT', 'PRON')",Spanish
"Okey, i just finish to talk about wheater...","Okay, i just about ...","('INTJ', 'PUNCT', 'PRON')",Spanish
hieveryone !im a chinese girl..,"Hi, everyone! I'm a Chinese girl.","('INTJ', 'PUNCT', 'PRON')",Spanish
"Well, he knew it, he looked at the clock on the wall and then he looked through the window again, then he thought 'someone is going to be happy today and someone else is going to be unhappy, the life is not fair, the life is not right, it's just the life you must choose your choice and sometimes it doesn't matter that choice you choose at last someone else is injured, it's not my fault, I didn't make the rules of the life'.","Well, he knew ite looked at the clock on the wall and then he looked through the window againe though 'someone is going to be happy today and someone else is going to be unhappy. ife is not fair, life is not right, you must choice and sometimes it doesn't matter choice you and someone else injuredt's not my fault didn't make the rules of life'.","('INTJ', 'PUNCT', 'PRON')",Spanish
"Well, he knew it, he looked at the clock on the wall and then he looked through the window again, then he thought 'someone is going to be happy today and someone else is going to be unhappy, the life is not fair, the life is not right, it's just the life you must choose your choice and sometimes it doesn't matter that choice you choose at last someone else is injured, it's not my fault, I didn't make the rules of the life'.","Well, he knew ite looked at the clock on the wall and then he looked through the window againe though 'someone is going to be happy today and someone else is going to be unhappy. ife is not fair, life is not right, you must choice and sometimes it doesn't matter choice you and someone else injuredt's not my fault didn't make the rules of life'.","('INTJ', 'PUNCT', 'PRON')",Spanish
"ahhh, I missed it X(","ahhh, I missed it X((These all could be combined to be, ""I bought some novels today, and they were so interesting I spent the day reading them. I missed out on my plans. x("")","('INTJ', 'PUNCT', 'PRON')",Spanish
"ahhh, I missed it X(","ahhh, I missed it X((These all could be combined to be, ""I bought some novels today, and they were so interesting I spent the day reading them. I missed out on my plans. x("")","('INTJ', 'PUNCT', 'PRON')",Spanish
"well,i even didn't touch my English book for nearly one year ,","Well, I haven't even touched my English book for nearly one year ,","('INTJ', 'PUNCT', 'PRON')",Spanish
"sorry, I should go back to my new job I am talking about.","Sorry, I should go back to the new job I am talking about.","('INTJ', 'PUNCT', 'PRON')",Spanish
"okay, I've joined Lang-8 which might be help to improve my English I hope just now and as a matter of fact I don't have much idea how can I use here.","Okay, I've joined Lang-8 which might help to improve my English, I hope. As a matter of fact I don't have much idea how can I use this.","('INTJ', 'PUNCT', 'PRON')",Spanish
"Oh, what should I bring there?","Oh, what should I bring ? It is fine to say ""there"", but it sounds a little more natural without.","('INTJ', 'PUNCT', 'PRON')",Spanish
"Yeah, I bought one.",so I bought one.,"('INTJ', 'PUNCT', 'PRON')",Spanish
"Well, I like rainy day, but...","I like rainy day, but...","('INTJ', 'PUNCT', 'PRON')",Spanish
"hellllo, make a long time since the last time I've been here !",Hello. It's been a long time since the last time I've been here!,"('INTJ', 'PUNCT', 'PRON')",Spanish
She think it about my ideas about she.,"She think it about my ideas about she. (Sorry, I could not get this. You apparently wrote the similar sentence before. You are repeating this?)","('INTJ', 'PUNCT', 'PRON')",Spanish
"Oh,it seems i had spoke to much~i'll keep writting.",Oh! It seems i had spoke too much so i'll just keep writting.,"('INTJ', 'PUNCT', 'PRON')",Spanish
"Oh,it seems i had spoke to much~i'll keep writting.",Oh! It seems i had spoke too much so i'll just keep writting.,"('INTJ', 'PUNCT', 'PRON')",Spanish
I can guarantee you that you will never regret if you ever decide to hire me.,"(Sorry, this is just bad cover letter policy. Let your accomplishments speak for themselves.)","('INTJ', 'PUNCT', 'PRON')",Spanish
"me: yeah, it is not.","me: Yeah, it is not.","('INTJ', 'PUNCT', 'PRON')",Spanish
"me: yeah,that's absolutely true, and that's what i think as well.","me: Yeah, that's absolutely true, and that's what I think as well.","('INTJ', 'PUNCT', 'PRON')",Spanish
"yeah, that would be great.","Yeah, that would be great.","('INTJ', 'PUNCT', 'PRON')",Spanish
"Oh,I don't have free time to play.",I don't have free time to enjoy myself.,"('INTJ', 'PUNCT', 'PRON')",Spanish
"Yes, we can meet each other sometimes.",We can meet each other sometimes.,"('INTJ', 'PUNCT', 'PRON')",Spanish
"wow I needed a lot of time to find the basic options, where to write and where to find people to correct.","Wow, I needed a lot of time to find the basic options, where to write and where to find people to correct.","('INTJ', 'PUNCT', 'PRON')",Spanish
"Alas, It was really out of bounds doing such a battle in the cram school.",It was really inappropriate doing such a thing in the cram school.,"('INTJ', 'PUNCT', 'PRON')",Spanish
"So I said like ""You are in my prayer"".","So I said like ""You are in my prayers.""","('INTJ', 'PUNCT', 'PRON')",Spanish
No rest for the wicked!?,"No rest for the wicked!? Um.. I'm not exactly sure what you're trying to say here, but this sentence sounds really out of place in this paragraph.","('INTJ', 'PUNCT', 'PRON')",Spanish
They may have hurt her feelings = They could have hurt her feelings.,"They may have hurt her feelings = They could have hurt her feelings. No, they imply different things. The first is said when the speaker is unsure of 'her' feelings, but the second is said when 'her' feelings have NOT been hurt, but whatever 'they' did had the ability to hurt her feelings","('INTJ', 'PUNCT', 'PRON')",Spanish
They may have hurt her feelings = They could have hurt her feelings.,"They may have hurt her feelings = They could have hurt her feelings. No, they imply different things. The first is said when the speaker is unsure of 'her' feelings, but the second is said when 'her' feelings have NOT been hurt, but whatever 'they' did had the ability to hurt her feelings","('INTJ', 'PUNCT', 'PRON')",Spanish
They may have hurt her feelings = They could have hurt her feelings.,"They may have hurt her feelings = They could have hurt her feelings. No, they imply different things. The first is said when the speaker is unsure of 'her' feelings, but the second is said when 'her' feelings have NOT been hurt, but whatever 'they' did had the ability to hurt her feelings","('INTJ', 'PUNCT', 'PRON')",Spanish
"If there is, tell the meaning!!","If there is, tell me the meaning please. I don't think there is an idiom for ""grab a bite to eat"" it just means ""let's go eat"" or ""let's go for something to eat""","('INTJ', 'PUNCT', 'PRON')",Spanish
"Hi, everyone, I'am Chinese.","Hi veryone, I'am I'm (or I am) Chinese.","('INTJ', 'PUNCT', 'PRON')",Spanish
Can be both cases correct?,"Can both cases be correct? Yes, they can be, but they are not the same.","('INTJ', 'PUNCT', 'PRON')",Spanish
Can be both cases correct?,"Can both cases be correct? Yes, they can be, but they are not the same.","('INTJ', 'PUNCT', 'PRON')",Spanish
"well, that's it for today.","Well, that's it for today.","('INTJ', 'PUNCT', 'PRON')",Spanish
"well, my friend ask me if I can do it with her, but I said I had group,sorry.","well, my friend ask me if I could do it with her, but I said ""sorry, I have a group"".","('INTJ', 'PUNCT', 'PRON')",Spanish
"well, my friend ask me if I can do it with her, but I said I had group,sorry.","well, my friend ask me if I could do it with her, but I said ""sorry, I have a group"".","('INTJ', 'PUNCT', 'PRON')",Spanish
"Oh, I was confused, 'cos I thought I'm right.","Oh, I was confused, 'cos I thought I'm right. (You can also say, 'cos I thought I was right'.)","('INTJ', 'PUNCT', 'PRON')",Spanish
"well, I will be dead if he doesn't sing anything lol","ell, I will die if he doesn't sing anything lol","('INTJ', 'PUNCT', 'PRON')",Spanish
"Yes,I like things stable and under my control, It's a bad habit you can find in almost every mother.","Yes, I like things stable and under my control It's a bad habit you can find in almost every mother.","('INTJ', 'PUNCT', 'PRON')",Spanish
I couldn't catch what he said the last part of this video.,"""Whoa, this is heavy.""","('INTJ', 'PUNCT', 'PRON')",Spanish
I want to know how the early hours.,"Sorry, I was going to make a correction, but this whole sentence is wrong. I'm not sure what you're trying to say. If you could explain better, I can help you out! :D","('INTJ', 'PUNCT', 'PRON')",Spanish
I want to know how the early hours.,"Sorry, I was going to make a correction, but this whole sentence is wrong. I'm not sure what you're trying to say. If you could explain better, I can help you out! :D","('INTJ', 'PUNCT', 'PRON')",Spanish
I want to know how the early hours.,"Sorry, I was going to make a correction, but this whole sentence is wrong. I'm not sure what you're trying to say. If you could explain better, I can help you out! :D","('INTJ', 'PUNCT', 'PRON')",Spanish
"(sorry,my english very bad =()","(Sorry, my English is very bad =()","('INTJ', 'PUNCT', 'PRON')",Spanish
Where has male-dominated society gone in Japan?,"Where has male-dominated society gone in Japan? (haha, I think in America, feminists would celebrate if somebody said this.)","('INTJ', 'PUNCT', 'PRON')",Spanish
Where has male-dominated society gone in Japan?,"Where has male-dominated society gone in Japan? (haha, I think in America, feminists would celebrate if somebody said this.)","('INTJ', 'PUNCT', 'PRON')",Spanish
"Hello, this is my first time to write my dairy in the website, it is inter-esting for me.",Hello. This is my first time writing my dairy (entry) in the website. It is interesting for me.,"('INTJ', 'PUNCT', 'PRON')",Spanish
"So after I worked, as i can't take it anymore I called the sodding boss and said like ""I'll quit the job, thank you"" and I hung up immediately.","So after work, as I couldn't take it anymore I called the sodding boss and said "" I'm quitting, thank you"" and I hung up immediately.","('INTJ', 'PUNCT', 'PRON')",Spanish
Oh I've just realised that it's just become(been?) December(ten past 0am now btw).,"Oh, I've just realised that it's just become December(ten past 0am now btw).","('INTJ', 'PUNCT', 'PRON')",Spanish
"Ha,my name is Ying-Cing.","(Hi?),my name is Ying-Cing.","('INTJ', 'PUNCT', 'PRON')",Spanish
Do we have a white lie?,"Especially white lies. (Sorry, I'm not sure what you mean here.)","('INTJ', 'PUNCT', 'PRON')",Spanish
"Hi!I'm Kana,16-year-old Japanese student!","Hi! I'm Kana, a 16-year-old Japanese student!","('INTJ', 'PUNCT', 'PRON')",Spanish
"Hello, my name is Naomi, I live in Florenze in Italy now,","Hello, my name is Naomi, I live in Florenze, Italy now,","('INTJ', 'PUNCT', 'PRON')",Spanish
"Well, what do they mean singing ""to book my stays""?","Well, what do they mean when they sing ""to book my stays""? Update: I didn't correct this initially because it is understandable, but this is the usual way to express this.","('INTJ', 'PUNCT', 'PRON')",Spanish
i said no i am punjabi,"I said ""no, I am punjabi""/I'm Punjabi.","('INTJ', 'PUNCT', 'PRON')",Spanish
"well,i study only for 2 hours.!","Well, I only study for 2 hours!","('INTJ', 'PUNCT', 'PRON')",Spanish
and yeah it's not bad.,"and yeah, it's not bad.","('INTJ', 'PUNCT', 'PRON')",Spanish
I'd like to get well English by then.,"I'd like to get Superawesomefun English by then. (Yes, that's a word) (It's not :P) Hehe, better would probably be saying something like ""I'd like to be better at English by then.""","('INTJ', 'PUNCT', 'PRON')",Spanish
I'd like to get well English by then.,"I'd like to get Superawesomefun English by then. (Yes, that's a word) (It's not :P) Hehe, better would probably be saying something like ""I'd like to be better at English by then.""","('INTJ', 'PUNCT', 'PRON')",Spanish
"hmm,, I don't know that she have outstanding musicality.",hmm... I don't know if she has an outstanding musicality.,"('INTJ', 'PUNCT', 'PRON')",Spanish
"yeah, I was gained weight coming back in korea.","Yeah, I gained weight now that I've come back to Korea. or Yeah, I'm gaining weight now that I'm back in Korea.","('INTJ', 'PUNCT', 'PRON')",Spanish
"yeah, I was gained weight coming back in korea.","Yeah, I gained weight now that I've come back to Korea. or Yeah, I'm gaining weight now that I'm back in Korea.","('INTJ', 'PUNCT', 'PRON')",Spanish
"Aha, I should picked up.","Ah, I should have picked it up.","('INTJ', 'PUNCT', 'PRON')",Spanish
It granted by him.,"yes, its all because of him!","('INTJ', 'PUNCT', 'PRON')",Spanish
"Anyway , I think ,it is the cheapest trip to go abroad in Japan.","Anyway, I think it is the cheapest trip to go abroad from Japan.","('INTJ', 'PUNCT', 'PRON')",Spanish
Nice to meet you.,"Hello, it is nice to meet you.","('INTJ', 'PUNCT', 'PRON')",Spanish
It`s already time to go to dorm.,It`s already time to go to the/my (you can use either of the two) dorm.,"('INTJ', 'PUNCT', 'PRON')",Spanish
Haha!It is too far away from what I really want to talk about today.,"Haha! This is (completely) unrelated to what I really want to talk about today. Or, ""this is (way) off topic for what I really...""","('INTJ', 'PUNCT', 'PRON')",Spanish
"Oh, I flew with father and swam with Sasha (girl from Spb).",I flew with my father and swam with Sasha (girl from Spb).,"('INTJ', 'PUNCT', 'PRON')",Spanish
Well is all I have to said from tonight.,"Well, that is all what I have to say for tonight.","('INTJ', 'PUNCT', 'PRON')",Spanish
Hey my name is Masashi.,"Hey, my name is Masashi.","('INTJ', 'PUNCT', 'PRON')",Spanish
Hi i from of chile and i want learn english =),"Hi, I am from Chile and I want to learn English =)","('INTJ', 'PUNCT', 'PRON')",Spanish
"Hmm I'm not sure if I'm using the word ""punch line"" here correctly.","Hmm, I'm not sure if I'm using the word ""punch line"" here correctly.","('INTJ', 'PUNCT', 'PRON')",Spanish
"Yes, I was left alone in the bathroom which was locked.","Yes, I was left alone in the bathroom which was locked [ In a ""height-of-excitement"" sentence like this, don't be afraid to add an exclamation point. This helps us Westerners feel your predicament a bit better. We like to see emotion! ;-) (Of course, you never want to overdo -- use too often -- exclamation points, either.) ]","('INTJ', 'PUNCT', 'PRON')",Spanish
"Yes, I was left alone in the bathroom which was locked.","Yes, I was left alone in the bathroom which was locked [ In a ""height-of-excitement"" sentence like this, don't be afraid to add an exclamation point. This helps us Westerners feel your predicament a bit better. We like to see emotion! ;-) (Of course, you never want to overdo -- use too often -- exclamation points, either.) ]","('INTJ', 'PUNCT', 'PRON')",Spanish
"Yes, I was left alone in the bathroom which was locked.","Yes, I was left alone in the bathroom which was locked [ In a ""height-of-excitement"" sentence like this, don't be afraid to add an exclamation point. This helps us Westerners feel your predicament a bit better. We like to see emotion! ;-) (Of course, you never want to overdo -- use too often -- exclamation points, either.) ]","('INTJ', 'PUNCT', 'PRON')",Spanish
"Hi) I am new here, but I love English and I want to make it social.",Hi! I am new here but I love English and I want to be social.,"('INTJ', 'PUNCT', 'PRON')",Spanish
"hello, i'm korean and my name is hyunjinNam and living in south korea","Hello, I'm Korean, my name is hyunjinNam, and I am living in South Korea.","('INTJ', 'PUNCT', 'PRON')",Spanish
"''okay..,i will ask first with my friend ^^'' she replied me","''okay, i will ask my friend first'' she replied","('INTJ', 'PUNCT', 'PRON')",Spanish
"In your country, are there any businesses like this?","In your country, are there any businesses like this? Yes. This is standard a regular business in both England and America. It@s very hard to regulate because who is to say when a residence is`too small`. It`s what we call a fuzzy area. The exploitation of homless people is disgusting.","('INTJ', 'PUNCT', 'PRON')",Spanish
"In your country, are there any businesses like this?","In your country, are there any businesses like this? Yes. This is standard a regular business in both England and America. It@s very hard to regulate because who is to say when a residence is`too small`. It`s what we call a fuzzy area. The exploitation of homless people is disgusting.","('INTJ', 'PUNCT', 'PRON')",Spanish
"In your country, are there any businesses like this?","In your country, are there any businesses like this? Yes. This is standard a regular business in both England and America. It@s very hard to regulate because who is to say when a residence is`too small`. It`s what we call a fuzzy area. The exploitation of homless people is disgusting.","('INTJ', 'PUNCT', 'PRON')",Spanish
"In your country, are there any businesses like this?","In your country, are there any businesses like this? Yes. This is standard a regular business in both England and America. It@s very hard to regulate because who is to say when a residence is`too small`. It`s what we call a fuzzy area. The exploitation of homless people is disgusting.","('INTJ', 'PUNCT', 'PRON')",Spanish
"In your country, are there any businesses like this?","In your country, are there any businesses like this? Yes. This is standard a regular business in both England and America. It@s very hard to regulate because who is to say when a residence is`too small`. It`s what we call a fuzzy area. The exploitation of homless people is disgusting.","('INTJ', 'PUNCT', 'PRON')",Spanish
"well, i think its too much for today, i hope i get anyone's response","Well, I think it's too much for today, hopefully I'll get a response.","('INTJ', 'PUNCT', 'PRON')",Spanish
X boyfriend told me that he is tired of dealing with me anymore.,"Ex-boyfriend told me that he is tired of dealing with me anymore. [Wow, that's harsh]","('INTJ', 'PUNCT', 'PRON')",Spanish
"Hello, my name is okinogami from my town ""okinogami-cho.""","Hello, my name is okinogami, from the name of my town ""okinogami-chou"".","('INTJ', 'PUNCT', 'PRON')",Spanish
"umm,i got a new word.""Recording""","Umm...I've got a new word, ""recording"".","('INTJ', 'PUNCT', 'PRON')",Spanish
"ahhh,my head is so empty in the morning.","Ahhh,my head is so empty in the morning.","('INTJ', 'PUNCT', 'PRON')",Spanish
I would say another behind story next time.,"I would say another behind story next time. [ sorry, I'm not sure how to do this one (don't understand)]","('INTJ', 'PUNCT', 'PRON')",Spanish
well thats how badly japanese people want to study english..!,"Well, that's how badly Japanese people want to study English..!","('INTJ', 'PUNCT', 'PRON')",Spanish
"No, I'm kidding, but it is true that many people have fine mustuches and now I have a mustache.","No, I'm kidding, but it is true that many people here have fine mustaches, and now I have a mustache too.","('INTJ', 'PUNCT', 'PRON')",Spanish
"yeah,I am a very beautiful girl,I know,I have beautiful smile,and I have two dimples,I look like a sunshine,but my life meet many setbacks,sometime I feel very sad.","a very beautiful girlI know I have beautiful smile look like a sunshine, but many setbacks feel very sad.","('INTJ', 'PUNCT', 'PRON')",Spanish
"yeah,I am a very beautiful girl,I know,I have beautiful smile,and I have two dimples,I look like a sunshine,but my life meet many setbacks,sometime I feel very sad.","a very beautiful girlI know I have beautiful smile look like a sunshine, but many setbacks feel very sad.","('INTJ', 'PUNCT', 'PRON')",Spanish
"Hello, I'm 20 years old university student living in seoul.:)","Hello, I'm 20 years old university student living in Seoul.:) (Well, capitalize the (S) because it's a name i'm sure you know that.)","('INTJ', 'PUNCT', 'PRON')",Spanish
oh ~my god is so long time holiday.,Oh ~ my god that is such a long time .,"('INTJ', 'PUNCT', 'PRON')",Spanish
Yeah my face can be seen from everyone at the park...,"Yeah, my face can be seen by everyone at the park.","('INTJ', 'PUNCT', 'PRON')",Spanish
oh my Natadecoco juice splashed out!!!!!!,Oh! My Natadecoco juice splashed out!!!!!!,"('INTJ', 'PUNCT', 'PRON')",Spanish
Ok I will study math from now.,"Ok, I will study math from now.","('INTJ', 'PUNCT', 'PRON')",Spanish
minimum: I think his immidiate action kept the damage minimum.(just minimum seems wierd...,"minimum: I think his immidiate action kept the damage minimum.(just minimum seems wierd... (Yeah, it is a little weird. Try using, ""His quick actions kept the damage to a minimum.)","('INTJ', 'PUNCT', 'PRON')",Spanish
minimum: I think his immidiate action kept the damage minimum.(just minimum seems wierd...,"minimum: I think his immidiate action kept the damage minimum.(just minimum seems wierd... (Yeah, it is a little weird. Try using, ""His quick actions kept the damage to a minimum.)","('INTJ', 'PUNCT', 'PRON')",Spanish
In a corner of live art work to bear to make you like yarn and I attended little bit.,"Sorry, I don't understand this....","('INTJ', 'PUNCT', 'PRON')",Spanish
"""yes i have"" my friend said, over last five years facebook has been popular immediately abd dramatically.","""Yes, I have,"" my friend said. over last five years facebook has been popular immediately abd dramatically.-->Facebook has become popular rapidly and dramatically over the past five years.(sorry I'm quite meticulous about punctuation and spelling)","('INTJ', 'PUNCT', 'PRON')",Spanish
"""yes i have"" my friend said, over last five years facebook has been popular immediately abd dramatically.","""Yes, I have,"" my friend said. over last five years facebook has been popular immediately abd dramatically.-->Facebook has become popular rapidly and dramatically over the past five years.(sorry I'm quite meticulous about punctuation and spelling)","('INTJ', 'PUNCT', 'PRON')",Spanish
"Well, i dont have a lover but i can imagine my lover or future girl friend who is quite beautiful hopefully.","Well, i dont have a lover but i can imagine my lover or future girl friend who is quite beautiful, hopefully.","('INTJ', 'PUNCT', 'PRON')",Spanish
"Yes, that was the time to find ""The OC"" which is still influencing me.","Yes, that was the time when I found ""The OC,"" which is still influencing me.","('INTJ', 'PUNCT', 'PRON')",Spanish
"well,I guess that's it.","Well, I guess that's it.","('INTJ', 'PUNCT', 'PRON')",Spanish
"hi!it's coll,that i could find such amazing web site!",Hi! It's cool that I could find such an amazing web site!,"('INTJ', 'PUNCT', 'PRON')",Spanish
"""I did't have enough time to do ?"" no, I had enough time to be cut.","""I didn't have enough time to ?"" No, I had enough time to get a cut.","('INTJ', 'PUNCT', 'PRON')",Spanish
""" Yes, I did at 1: 30 pm, my name is Choi Hyun Jun """,""" Yes, I did (fill in an application) at 1: 30 p.m. My name is Choi Hyun Jun ""","('INTJ', 'PUNCT', 'PRON')",Spanish
I turn back to say NO take it go.,"I turned back to say no, you can take it and go.","('INTJ', 'PUNCT', 'PRON')",Spanish
Hallo I am Japanese and I live in Japan.,"Hello, I am Japanese and I live in Japan.","('INTJ', 'PUNCT', 'PRON')",Spanish
hello my name is Martin.,"hello, my name is Martin.","('INTJ', 'PUNCT', 'PRON')",Spanish
"Yeah, i also check many entries, and i want to help people who try hard improving japanese skill as possible.","also check many entries, and want to help people who improvapanese as possible. Just like your sentence, my suggestion can have two meanings: ""I want to help ..."" or ""I want to help "".","('INTJ', 'PUNCT', 'PRON')",Spanish
Hi this is my first diary worte in english.,"Hi, this is my first diary written in English. (Names of languages, places, etc, are always capitalized.)","('INTJ', 'PUNCT', 'PRON')",Spanish
Hi this is my first diary worte in english.,"Hi, this is my first diary written in English. (Names of languages, places, etc, are always capitalized.)","('INTJ', 'PUNCT', 'PRON')",Spanish
Hi this is my first diary worte in english.,"Hi, this is my first diary written in English. (Names of languages, places, etc, are always capitalized.)","('INTJ', 'PUNCT', 'PRON')",Spanish
Hi this is my first diary worte in english.,"Hi, this is my first diary written in English. (Names of languages, places, etc, are always capitalized.)","('INTJ', 'PUNCT', 'PRON')",Spanish
Well these are the smallest part of my introduce.,"Well, that's just a little bit about me for now. (Your original sentence was unclear, so I put a natural sounding phrase there instead. Hopefully it captures your meaning.)","('INTJ', 'PUNCT', 'PRON')",Spanish
Well these are the smallest part of my introduce.,"Well, that's just a little bit about me for now. (Your original sentence was unclear, so I put a natural sounding phrase there instead. Hopefully it captures your meaning.)","('INTJ', 'PUNCT', 'PRON')",Spanish
But I admit that it is somtimes too hot here for me.,"But I admit that it is somtimes too hot here for me. PERFECT (yea, I live in California too. It's really hot here sometimes! =P)","('INTJ', 'PUNCT', 'PRON')",Spanish
"Sorry, I'm still think and don't figure out so far.",Sorry - I'm still thinking and haven't figured it out.,"('INTJ', 'PUNCT', 'PRON')",Spanish
Yes he got it.,"Yes, he got it. (""Yes, (s)he noticed."" may be a better sentence to use here. Are you talking about a male or female friend here? At the end of your post, you're talking about a woman.)","('INTJ', 'PUNCT', 'PRON')",Spanish
Yes he got it.,"Yes, he got it. (""Yes, (s)he noticed."" may be a better sentence to use here. Are you talking about a male or female friend here? At the end of your post, you're talking about a woman.)","('INTJ', 'PUNCT', 'PRON')",Spanish
Yes he got it.,"Yes, he got it. (""Yes, (s)he noticed."" may be a better sentence to use here. Are you talking about a male or female friend here? At the end of your post, you're talking about a woman.)","('INTJ', 'PUNCT', 'PRON')",Spanish
"No, I haven't until 10 minutes ago.",I haven't about it until 10 minutes ago.,"('INTJ', 'PUNCT', 'PRON')",Spanish
"By the way, May I say"" He loves you after all?"" If someone fights with their spouse.","^ Yeah, that makes sense, if you mean in a reassuring context.","('INTJ', 'PUNCT', 'PRON')",Spanish
Hey~ it is too slow.,Hey! You're driving too slow.,"('INTJ', 'PUNCT', 'PRON')",Spanish
"Yes, I did and I had it a lot.","Yes, I did, and a lot.","('INTJ', 'PUNCT', 'PRON')",Spanish
"Yes~I am supposed to hang in there in every field, not only English.","Yes; I am supposed to hang in there in every field, not just English.","('INTJ', 'PUNCT', 'PRON')",Spanish
I found that the music of Pakistan is kind of like Indian music.,"I found that the music of Pakistan is kind of like Indian music. yes, that's pretty much true, especially because Pakistan used to be part of India in the past.","('INTJ', 'PUNCT', 'PRON')",Spanish
I found that the music of Pakistan is kind of like Indian music.,"I found that the music of Pakistan is kind of like Indian music. yes, that's pretty much true, especially because Pakistan used to be part of India in the past.","('INTJ', 'PUNCT', 'PRON')",Spanish
hello my name is xudan i live in chengdu .,Hello. My name is Xudan. I live in Chengdu .,"('INTJ', 'PUNCT', 'PRON')",Spanish
hello my name is xudan i live in chengdu .,Hello. My name is Xudan. I live in Chengdu .,"('INTJ', 'PUNCT', 'PRON')",Spanish
"Italian : Yeah, I'm fine.",Italian : Yeah. I'm fine.,"('INTJ', 'PUNCT', 'PRON')",Spanish
"Well,I'm really interested:whether you,english-speakers,use all your tenses which we(foreing) are studying at schools,universities?Recently we learnt future time and there are so many kinds of expressing like future continuous,future perfect continuous and future perfect simple.","Well,I'm really interested: you, speakers,use all your tenses which we () are studying at schools universities?Recently we learnt future and there are so many kinds of expressing like future continuous,future perfect continuous and future perfect simple.","('INTJ', 'PUNCT', 'PRON')",Spanish
"Sure,I want to make some friends here,too.","Of course,I also want to make some friends here.","('INTJ', 'PUNCT', 'PRON')",Spanish
"Sorry, It's a very short entry today.",Sorry for such a short entry today.,"('INTJ', 'PUNCT', 'PRON')",Spanish
lol It's very very important for me.,"lol. It's very, very important to me.","('INTJ', 'PUNCT', 'PRON')",Spanish
"Well, it's a long story, but to make it short, I got a prize from TV program that entitled me to take a picture with a baby panda within the limitation of one minute for free at the Chengdu Concervation Center in Sichuan Province in China.","Well, to make a long story short, I won a prize from a TV program that entitled me to take a picture with a baby panda at the Chengdu Conservation Center in the Sichuan Province of China.","('INTJ', 'PUNCT', 'PRON')",Spanish
"well,our spring festival lasts 15 days,Chinese people normally get 1 week holiday for it,which is our biggest and most important festival a year :)","Our spring festival, which is the biggest and most important festival, lasts 15 days, and we normally get 1 week holiday for it. :)","('INTJ', 'PUNCT', 'PRON')",Spanish
"well,our spring festival lasts 15 days,Chinese people normally get 1 week holiday for it,which is our biggest and most important festival a year :)","Our spring festival, which is the biggest and most important festival, lasts 15 days, and we normally get 1 week holiday for it. :)","('INTJ', 'PUNCT', 'PRON')",Spanish
"Oh I'm Korean so If anybody want to learn, let me help you.","Oh, I'm Korean so If anybody wants to learn, let me help you.","('INTJ', 'PUNCT', 'PRON')",Spanish
