text,correct,predicted_native_language
Billingual person only pass the bar eaxm.,"Billingual person only pass the bar eaxm.Bilingual person only pass the bar exam.However, I don't get what does this mean. I think need more explanation on this.",Russian
And it's very ironic that I would not know what they were even in chinese before I met them in english novels.,And it's very ironic that I wouldn't know the words/terms in Chinese had I not encountered them (previously) in English novels.,Russian
"Also, according to this event,they've held a world record on pay lives .","Because of this event, they hold the world record of live performances? [I'm not sure what you're trying to say here..",Russian
now these days i fill this country(tokyo) is getting so cold.,now these days i fill this country(tokyo) is getting so cold.these days I feel that it is getting so cold in this city.,Russian
"too,i'm waitting for you.","too, I'm waiting for you. *I'm not sure what this sentence means but I corrected the spelling.",Russian
How can I add friends on my list??,"How can I add friends on my list??( i think you add friends by clicking on the users picture then it will pop up a page and you will see ADD FRIEND some where in that page) (I am new too, nice to meet you!)",Russian
"I, then, decided to never talk to him anymore.","I then decided to never talk to him again.(A more common way to say this would be, ""At that moment, I decided to never talk to him again."")",Russian
"So I pretended as if not to be aware, however, my boss called me out and he seemed really glad to see how I would get through to the unwelcome guests for me.","So I pretended as if I wasn't aware of them. However, my boss called me out and he seemed really excited to see how I would get through to these guests, who I was just hoping would suddenly get up and leave so I could avoid any potential embarrassment (lol sorry I tried rewording the ""unwelcome guests for me"" bit and it got a bit long ^^;) .",Russian
"Even if we forgot their own bags on the train,we often can take it back.","Even if we forgot their own bags on the train,we often can take it back. There is two ways to say this... you could say: Even if we forget our own bags on the train we can often go back and get it. Or you could say: Even if they for get their own bags on the train they can often go back and get it. These sentences mean 2 different things but I am not sure which one you mean.",Russian
"I had made the same dessert a few days ago, so I tried another recipe.","I made the same dessert a few days ago, so I tried another . (you can cross this out because in your next sentence, you already mention it and it would sound a bit redundant already~)",Russian
"So two days ago, I could not take a lecture, because I fall asleep sitting on the chair and not waking up by the call from a teacher.","So two days ago, I could not take a lecture, because I fall asleep sitting on the chair and not waking up by the call from a teacher.so, two days ago, i could take the lecture, because i fell asleep on the seat and didnt wake up when my teacher was callling me",Russian
"Therefore, all of what I mentioned will be available in after 100 years.","Therefore, all of what I mentioned will be available in after 100 years.Make sure you have proof if this is for a paper.",Russian
So we will not have to go out outside of our house to meet with friends.,"So we will not have to go out outside of our house to meet with friends.you didn't need any of the previous sentences, and while this sentence is perfect, it is not needed either.",Russian
"internal: How to use it in the meaning of ""domestic""??","internal: How can I use it with the meaning of ""domestic""?? (The first thing I think of is ""internal organs"" but you said domestic so maybe ""internal affairs"" ... it has something to do with politics and the government I think)",Russian
"After I changed, I went to my place of work.","After I changed, I went to (1) work. _ 1. In American, you can just say, ""I went to work"" to mean the same thing as ""I went to my place of work""; However, you can keep the sentence if you like~.",Russian
Because i'm getting idle to challange for my furture,Because i'm getting idle to challange for my furtureI would maybe say something like: I haven't been doing anything working towards a better future.,Russian
"In those days, he used to make bunch of times for us even though he was always forced to work harder than the others to make more profit ovbiously and he was seemes to be succesfull on his business somehow.","In the past, he (You have to say who you're talking about) used to make a lot of time for us, even though he was always forced to work harder than his co-workders to make more profit, and it seemed he was succesfull in his business .",Russian
"Technically, when something important happened to me, i must feel something special in my mind.","Technically, when something important happens to me, I feel something special. The phrases I crossed out are unnecessary. The word ""must"" is kind of implied here, since it's describing an emotional reaction to something. The phrase ""in my mind"" is also not needed, because in English the concept of feeling with one's head or mind doesn't really exist. We tend to ""think"" with our heads and ""feel"" with our hearts. However, the phrase ""in my mind"" can be used to mean ""in my opinion,"" and if you meant it in this way I would correct the sentence like this: Technically, in my mind, when something important happens to me, I should feel something special. Basically, the first version is just a statement of how you react to experiencing something important, and the second version is stating how you (and presumably others) should react when important things happen to you (them).",Russian
"It is something ironic that walking for health caused an illness, isn't it?",Good.,Russian
"I've already have my son, so it's really tough after new birth.","I already have one son, so it's going to be really tough after new arrival . (Your baby will be born in the future, but you put your sentence in the present tense. That is why I added going to be to turn it into a future sentence)",Russian
where is the my dream?,"where is the my dream? [You can use a popular saying...] ""What happened to my dreams?""",Russian
I made the community on Lang-8.,"I made a community on Lang-8. (using ""the"" would imply that there is only one of whatever it is you are talking about. For example, ""I ate the peach,"" and ""I ate a peach."" The first sentence implies that there is only one peach. Since there are many communities on Lang-8 you would not use ""the.""",Russian
"He was putting his blue eyes on every single kid that was there, with him: the most of them was annoyed or sad, some od them were listening, interested; there was who already started to beat some other, with dastard discretion, to ensure them position in the year.","He was putting his blue eyes on every single kid that was there with him. Most of them were annoyed or sad, some of them were listening or interested There were already some who dastardly started to beat each other to ensure their position in the year.",Russian
"So that, I'm going to pass off for two more days at the office.","So that, I'm going to pass off for two more days at the office. (I'm not really sure what you mean? Are you going to spend two more days in the office? If so... )",Russian
Just an idle person.,"(I would take this out or add it to the sentence above like ""They are the opposite of IDLE students like me who joined no clubs, didn't study or train for anything, and didn't enjoy university (?) so much",Russian
"Joyful school life, in short.","Joyful school life, in short. (WHO has a joyful school? The football players? Then I would say this ""I can't explain clearly what it is, maybe that they have a better school life than me?"")",Russian
Curry is common food in japan.,"Curry is common dish in Japan, but I had never cooked it before because I thought it was a complex dish to cook.",Russian
I still have a lot of words using our work that I can't understand.,"I still have a lot of words using our work that I can't understand.This makes sense, but a more native sentence would be: ""There are still a lot of words that I can't yet understand related to my work""",Russian
"Last night, I met my senior who teaches English in a highschool after a long separation.","Last night, I met my senior who teaches English in a high school whom I hadn't seen for a long time.",Russian
I have told every my friends that i dont drink a instant coffee and Im picky about a coffee so dont even buy me a coffee .,"I have told all my friends that I dont drink instant coffee and I'm picky about my coffee so don't even buy me any. (If you use ""my coffee"", it implies the meaning of ""my choice of coffee"", but you could also just say ""I'm picky about coffee"", and it would make perfect sense.)",Russian
"Though I didn't expect it, it was unexpectedly interesting.","This movie was unexpectedly interesting. (one use of ""expect"" is sufficient)",Russian
Following is some sentences So please everyone look that it is can help me?,"The following are some sentences. please everyone look that it is can help me? (I am not sure what you are trying to say in the second sentence. Maybe something like, Please everyone have a look at these and help me?",Russian
"Last night, I dreamed terrible dream.","Last night, I had a terrible dream (terrible dream sounds great too but I just wanted to teach you the word ""nightmare"" just in case it were new to you).",Russian
Because there is a broad road right ahead our apartment.,"Because there is a major road right in front of our apartment. This is more natural: Because there is a major road right in front of our apartment, it always seems very noisy to me. ""Ahead"" is used mostly when you are telling someone how to go somewhere. ""If you go straight ahead from the stop sign, you will see the supermarket.""",Russian
Some lovely kids were invited in this part.,Some lovely kids were invited in this part. Do you mean some adorable children participated in the show? I am not exactly sure what you mean here.,Russian
I never failed to visit the place which is a real connection to the ancestors before my move to Tokyo.,"I am not really sure what you are trying to say here, can you please explain more?",Russian
there's been damage to the eyes because of the lens.,There's been damage to my eyes because of corrective lenses. There has been damage to the lens of my eyes. I'm not sure what you want to write.,Russian
Say it with flowers.,Show her she is special with a gift of flowers.,Russian
"At the same time, I thought I asked words or phrases,which are hard to explain, to native speaker.","At the same time, I thought I asked native speakers about words or phrases,which are hard to explain. I don't think I quite understand this sentence. What is the original Japanese?",Russian
I'm writing to diary for the first time.,This .,Russian
"In advence it, Google distributed it!!","In advence it, Google distributed it!! Google distributed its (phone/platform) ahead of time, though!! The sentence as you have it doesn't make any sense. I guessed that you were talking about either the phone you got from them or the Android platform itself, so you'd pick whichever word you meant by 'it'. I rephrased the sentence in a way that sounds more natural, too.",Russian
I sent all my account information to him via MSN but he never responded to me.,"I sent all my account information to him via MSN but he never responded . again you don't need to say obvius things such as ""to me"" since we all know that you're the only one he'd respond to",Russian
Please tell XXX that I would not go eating lunch with the teacher you.,"Please tell XXX that I will not go and eat lunch with you and the teacher . (I'm not sure why you had ""you"" at the end of the sentence.)",Russian
It made countless pollution and contamination in the world.,They have caused an enormous amount of pollution and contamination in the world.,Russian
I would like him to give me another thinking way since his advice is always jumping than others.,I would like him to give me another thinking way since his advice is always jumping than others. (I am not sure what you're trying to say with the jumping. Maybe say: I would like him to give me another way to think since his advice always means more to me than others.),Russian
"Today, I rushed to go to a class after my work since I didn't want to miss any content of the class.","Today, I rushed to go to a class after work since I didn't want to miss any of the class. I crossed out those words as they are not necessary, you can understand the sentence without them.",Russian
"Finally, he did oversleep just as my expecting yesterday.","And then he did oversleep just as I expect yesterday. when you say ""finally"" in this sentence it sounds like you were waiting for him to fall asleep.",Russian
Can you understand it to the core?,(Doesn't make much sense),Russian
I am supposed to deplete all my endeavors to keep learning English.,"I am supposed to deplete all my endeavors to keep learning English. This sentence sounds very very formal and professional, it's correct though, just not something you would say in a casual conversation. Remember, there is a time to use formal language with big words, and times when you shouldn't if you use sentences like this people start to think differenlty about you, some might think you're a show off, others might think you're over confident, depending on the person. I suggest you instead just say ""I should forget everything and keep learning English"" it gets the point accross and it's not too formal.",Russian
"Even if you go to market, it's not easy to buy some many kinds of organs at one shopping.","Even if you go to market, it's not easy to buy many kinds of organs at one shopping. ""some"" and ""many"" are words of the opposite meaning, you can't really use them next to each other, but I understand what you were trying to say.",Russian
"If someone didn't dare to do something, he overcomed it.","If someone couldn't do something specific and they overcame that obstacle, then I can say that they overcame this obstacle in their mind.",Russian
"Conversely, his Mandarin has improved very well since I met him.",", his Mandarin has improved very well since I met him. (On the other hand, his Mandarin has improved very well since I met him.)",Russian
Her headache is very severe so we advanced our appointment.,"Her headache is very severe so we advanced our appointment to be as soon as possible. (Another way to say it is ""we fast-tracked our appointment."")",Russian
He advised me not to always do the things at the last minute.,"He advised me not to always do things at the last minute.(Generally ""advised"" is used when speaking of someone in a position of authority,so this would be correct if that is the case.If you want to say this casually you would say: ""He warned me not to procrastinate."")",Russian
"Could you tell me what the difference between"" Did you eat it before?"" and "" Have you eaten it before?","I'm no native speaker, but I would think only the second one is correct: action started in the past, and still going on in the present. In contrast, ""I did taste some once"" would be more specific: action started and ended in the past)",Russian
"The Thanksgiving is coming soon, and I should call her in the meantime and give her blessings.","Thanksgiving is coming soon, and I should call her and give her blessings. Major events such as ""Thanksgiving"" don't need to have ""the"" put before them, as they are so popular, everyone knows what it is, so ""the"" is always omitted. Just like when you are saying a country's name, you will not say ""I live in the Taiwan"", you simply say ""I live in Taiwan""",Russian
"Two days ago, I attended a BBQ picnic with my roommate.","Two days ago, I went to a BBQ picnic with my roommate. <<Your sentence is correct, but ""attended"" is kind of a formal word. You would use it for attending a business meeting or something like that.>>",Russian
The Oakland Stadium is not as huge as my imagination.,"The Oakland Stadium is not as huge as . if you say ""not as big as my imagination"" then it soy ds like you are comparing it to you imagination, not the idea you imagined. Make sense?",Russian
"Anyhow, it is still a good chance since he is planning to stay here for a year.","Anyhow, is still a good chance since he is planning to stay here for a year.Anyhow, there is still a good chance since he is planning to stay here for a year.",Russian
One of their trainee teachers and I became friends as soon as,One of the trainee teachers and I became friends as soon as we were introduced to each other because we both love Japanese animation.,Russian
I must study medicine to pass the test of doctor and I must study it for the purpose that I have good start of a doctor.,"I must study medicine to pass the doctor's exam and I must study so that I have good start as a doctor. Does this particular exam have a name? It would sound better if you could use that. If not, this is fine. Also remember that you can say ""have to"" instead of must.",Russian
so I applied that.,(I don't know what you mean with this sentenc I added to the previous sentence as well.),Russian
"1.""it's words you forget to anniversary songs the bottles bite back your tolerance wrong...""","1.""it's words you forget to anniversary songs the bottles bite back your tolerance wrong...""I had to listen to this song on Youtube so that I could also understand it! From the sound of the song I thing this is 3 different parts, not one long sentence.1) Many couples in the west have an 'anniversary song' which is a song that reminds them of when they first met, or got married, or something important. It's usually very bad if the boyfriend or girlfriend forgets the lyrics!2) ""The bottles bite back"" I think is about being too drunk. When we say ""bite back"" we usually mean something that you do bad things with that eventually does bad things to you. ""bottles"" often means simply alcohol3) ""Your tolerance wrong"" maybe means this person is not strong with alcohol so they get into trouble often. They can't tolerate their alcohol.",Russian
"i'm not fully convinced that there's something wrong with this could abother point of view baised and untrue, tear me away from you?""","i'm not fully convinced that there's something wrong with this could abother point of view baised and untrue, tear me away from you?""I think this is also in different parts.1)""I'm not fully convinced that there's something wrong with this"" means he is not definitely sure that he dislikes his situation. Even though it's kind of a bad relationship, he is hesitating.2)""could another point of view, biased and untrue, tear me away from you"" means this guy is wondering if lies will cause them to break up.",Russian
It is important to decide which one would work well for us.,"We need to decide which one would work well for us. (""It is important"" is correct but awkward, and I didn't really get what you were trying to say. ""We need"" sounds better and gives an importance to the decision. [Example: I a spell-checker.] This implies that it is something I can't do without. So my revision reads as follows: ""We cannot continue without deciding which one works well for us."")",Russian
Please wish for the success of our cooking!,"Wish us luck! (""Wish us luck"" or singularly ""wish me luck"" is a good saying to ask for someone to wish you success for any endeavor [anything you are doing]. Your sentence was correct but a little awkward.)",Russian
"I have to go my part-time job, so I left my home at 5:30P.","I had to go my part-time job, so I left home at 5:30P. We don't usually say 'my home' but it's not wrong. Just that the word 'home' already implies that it is yours. You can say, 'my house' though. House is a building lives in, and home is where live in that has sentimental value to you. You don't have to actually live there to consider it a home. You just have to feel comfortable and safe there. Confusing, I know.",Russian
First was that he liked picture books and I often read them before he went to sleep.,"First was that he liked picture books and I often read them before he went to sleep. OR First is that he likes picture books and I often read them before he goes to sleep. (your sentence is correct, however I personally think it is better to put it in a present tense. This is because it gives the feeling that you son still likes picture books and you will continue to read picture books to your son.)",Russian
Becaust my wife has been preparing mid-term exam on Monday.,"Becaust my wife has been preparing mid-term exam on Monday. I wanted to attend the festival again this year but I couldn't, because my wife has a mid-term exam on Monday. [ It's understood she's preparing for it, and we keep the sentence shorter this way. ]",Russian
"My name is Wayne, 26 years old, who comes from Taiwan.","My name is WayneI'm 26 years old and I come from Taiwan. Using ""who"" to refer to yourself is strange. This is the most natural way to give this information. ^^",Russian
"I had got my Master's Degree the year before last year, then I served in the armed forces last year.","I had got my Master's Degree the year before last (Year can easily be omitted here. You can leave it in or take it out, either way it sounds fine. ^^), then I served in the army (It's typical for people who served in the military to be specific about what branch they served in. ""Army"" is probably the most general term used, or you can say, ""I served in the military"") last year.",Russian
But I think the most important reason is that the boots made me look taller about 4~5cm.,"But I think the most important reason is that the boots make me look about 4~5cm taller. By using ""make,"" the reader knows every time you wear the boots, you look taller. They didn't make you look taller just the first time you tried them on. At least, I hope not. ^_^; Also, putting ""taller"" at the end of the sentence is a little more natural, but if you kept taller where you originally had it, you'd need to say, ""make me look taller by about 4~5cm."" Also, in English, the ~ isn't used for approximations. Instead, English uses the n-dash (-), so it'd be ""4-5cm."" In your diary, it isn't a big deal to use the ~, but if you're writing papers for your English classes in the UK, you'll probably need to use the -.",Russian
These pictures were three of my Photoshop homework.,"These pictures were three of my Photoshop assignments. Or ""These pictures were part of my Photoshop homework."" Since ""homework"" is a collective noun, it's hard to use it when giving an exact number. Depending on which you prefer, you can change ""homework"" to ""assignments,"" or you can say ""part of my homework."" If this was the only homework you had, you can also say, ""These pictures were homework for my Photoshop class.""",Russian
"I have been worried about the homestay in London these days, since I called a friend who is living in London now and asked her about that.","I have been worried about the homestay in London lately (""These days"" is kind of like saying ""nowadays,"" which is only used when talking about how things are now compared to the past. For example, ""Everybody used stereos in the old days. Nowadays/These days, everybody has an MP3 player.), since I called a friend who is living in London now and asked her about it. It's more natural to say ""it"" here. The only time I can think of that you would use ""that"" instead of ""it"" is when you're referring to something somebody else said. For example, Person A: ""Did you try doing a virus scan?"" Person B: ""Oh, I hadn't even thought of that.""",Russian
There are some methods to improve one's English listening comprehension skill.,"There are several methods for improving one's English listening comprehension skill. If this sentence's main point is that there is more than one method to improve listening comprehension skills, you should use ""several"" instead of ""some"" to communicate that. Use ""some"" in sentences like, ""I met some friends yesterday."" The main point isn't that it was ""some,"" but that I met with friends. Does that make sense?",Russian
I tried to figure out what they were talking about literally.,I tried to figure out what they were talking about literally. I'm not sure why you have literally in this sentence.,Russian
"I brought my camera and took pictures for them, and want to share with everyone how humorous the court keeper is.","I brought my camera and took pictures of them and want to share with everyone how humorous the court keeper is. The rule for commas and ""and."" When you have two clauses than can stand by themselves, you need to have a comma before ""and."" For example: ""I brought my camera and took pictures of them and I wanted to share with everyone how humorous the court keeper is."" This sentence could easily be broken down into two separate sentences: ""I brought my camera and took pictures of them. I wanted to share with everyone how humorous the court keeper is."" Since you omitted the subject in your original sentence, and you can't say, ""Want to share with everyone..."" you need to take out the comma. Does that make sense?",Russian
That is bad of me.,(I don't think you need to mention this in this essay because later you will say that it's not a weak or bad point but rather a useful and strong point (: ),Russian
She didn't want to wake them up.,She didn't want to wake the old couple up. (Although we can guess that 'them' means 'the old couple' it is best to mention them this way first.),Russian
"If I have a life free, I must to keep a strong physiology and psychology.","Since I was blessed with life, I must be strong physically and mentally. (I don't really know what you mean by ""If I have a life free""; I think you mean ""Since I got my life for free""...)(""Physically and mentally"" is a more common phrase than ""physiologically and psychologically"" in this situation).",Russian
we also can learn something about someone's life abroad.,"...*we also can learn something about someone's life abroad. *""..."" means you should probably connect this with the last sentence",Russian
Because I have enough time to think about the preparation and use English dictionaries.,"because I have enough time to think about the preparation and use English dictionaries.You should put this sentence together with the one above. A sentence usually doesn't start with 'but'. Example: ""I can make my sentences longer when I write in my journal than when I am speaking because I have more time to think and I have the use of English dictionaries.""",Russian
"If let me chose which is important for me between getting good marks and learning, I will chose getting good marks.","If I had to chose which is more important for me; getting good marks or learning. I would chose getting good marks.=<you need more, because you are balancing the importance of two different topic's against each other. I also used the simi-colon because though what you wrote was not wrong, it left me as reader very breathless lol, so instead use colon to give the reader a break by breaking up sentence. Finally as you are contrasting to things, not linking them, you should use or instead of and :)>",Russian
LONG TIME NO SEE HIM.,I haven't seen him in a long time.,Russian
"All the three women are now sleeping while I have the time to write for two hours, which is very unusual these days.","All three women are now sleeping, so I have the time to write for two hours, which is very unusual these days. [Alternative: ""All three women are now sleeping, which gives me two hours by myself in which to write...""]",Russian
One person said she just got caught by the police only because she was just looking at the display of her mobile phone closely waiting for a trafic signal to turn from red to green.,"One person said she recently got caught by the police when she was just looking at the display of her mobile phone while waiting for a trafic signal to turn from red to green. [I changed the first ""just"" to ""recently"" to avoid the repetition of ""just."" I'm not sure what you meant by ""closely waiting,"" but it is not said in English that way. Did you mean that she was paying attention to the light carefully?]",Russian
"One is so close that they seem to have a shared vision in common and the other is so tiny that you could barely see it, which is in fact actively running around the other two cells like a secondary planet.","One is so close that they seem to have a shared vision in common and the other is so tiny that you could barely see it, which is in fact actively running around the other two cells like a planet in another planet's orbit. (Is this what you mean ?)",Russian
This is a part of the whole story.,"This is a part of the story I wrote about earlier/""The cat-rice-cake""-story.(It sounds better if you specify the title or at least direct to what you've written about earlier. When you start with ""This is a part of the whole story"" without saying anything else beforehand, then... well, it's kind of confusing, hehe!)",Russian
"Like a new-born chicken who followed a doll duck whom he had happened to encounter at the first sight right after getting out of his shell, I memorized the line of the lyric as an aphorism and it permanently stayed on my mind; okay, girls sometimes express things in the opposite way, but how can I figure it out?","Like a new-born chicken following a doll duck whom he had happened to encounter as the first sight right after getting out of his shell, I memorized the lyric as an aphorism and it permanently stayed on my mind; okay, girls sometimes say the opposite of what they mean, but how can I figure it out? (It could be just me, but I find the simile a bit awkward. By ""doll duck"" do you mean a fake duck toy? To me, then, that means you memorized the song lyrics, but later found them to be untrue.)",Russian
"I'm a deep fan of the BBC podcasting since it contains lots of information in detail, which is fun to listen to while practicing English, and moreover, it's free of charge.","I'm an avid fan of the BBC/BBC's podcasts since they contain lots of information in detail, which is fun to listen to while practicing English, and moreover, it's free of charge. (""deep fan"" is understandable, but it sounds a bit unusual to me. I don't think I ever hear it. There are many, many other alternatives, but I chose ""avid"" because I think it somehow fits the way you write)",Russian
"A month ago, I had to renew my driving license and had a lecture for two hours in a room.","A month ago, I had to renew my driver's license and had to attend a lecture for two hours . (It seems a little strange to mention that it was in a room, unless you gave us more details. ""In a tiny room in the DMV basement"" or ""In a hot, crowded room"" or something like that. What does NOT occur in a room?? Unless it were outside, al fresco ;))",Russian
"""Oh, is that due to your excessively tense working environment as a nurse?"" I asked her, enjoying my position as an outsider while pretending that all my concerns as a gentleman were about her physical and mental health conditions.","""Oh, is that due to your excessively tense working environment as a nurse?"" I asked her, enjoying my position as an outsider while pretending that all my concerns as a gentleman were about her physical and mental health conditions. // ""Oh, is that because of your tense work environment as a nurse?"" <I offered this alternative because, although your phrasing above is not grammatically incorrect, it doesn't sound like a sentence that would be used naturally in speech. I just wrote something I thought sounded more colloquial.>",Russian
"You seem to stay single in your mid thirties, but you rarely disclose your private life to spend with your darling.","You seem to stay single in your mid-thirties, and you rarely disclose your private life to spend with your darling.Something in this sentence has to change to clarify the meaning, because I don't understand what you want to say:1) You rarely disclose your private life, or how you spend time with your darling.2) You rarely disclose your private life, how you spend time, to your darling.There could be other possibilities - what exactly do you mean?",Russian
Freshly cropped new words in Lang-8-sphere,"Freshly chopped(?) new words from(?) the Lang-8-sphere [Did you mean ""chopped""? This is a more likely word in a recipe. Maybe you meant ""fresh-picked,"" as if they were vegetables. ""Finely chopped"" would be more likely, if you were thinking of something like garlic or onions. I don't understand the usage of ""sphere."" Are you playing on the word ""atmosphere""? If so, this doesn't work for me, since one would not normally obtain cooking ingredients from the atmosphere.]",Russian
"This being said, the second poet was actually said to have included different meaning in the lines as follows;","This being said, the second poet was actually said to have included a different meaning in that poem; (I'm not exactly sure if this is what you wanted to express, but I think it's easier for the reader to understand what you're writing about this way...)",Russian
"Suppose you were left alone, after having lost our Q and me, our house and everything because of these overwhelming calamities such as earthquakes, tsunamis or even the aftermath of radiation,"" I continued, ""Then, only you were still alive with nothing left in your hands at the moment, okay?"" to which she replied, ""Uh-huh, go on.""","Suppose you were left alone, after having lost our Q and me, our house and everything because of overwhelming calamities such as earthquakes, tsunamis or even the aftermath of radiation,"" I continued. ""Then, only you were still alive with nothing left in your hands at the moment, okay?"" to which she replied, ""Uh-huh, go on."" [I'm not sure what ""nothing left in your hands"" means. Do you mean that she has lost all of her possessions, as well? There is an expression ""empty-handed"" for this, but ""nothing left in one's hands"" does not sound natural.]",Russian
"Even though it were a natural disaster that you basically had nothing to do with?"" I asked even further questions, and she explained that she could find any legitimate causes that made that happen to her: why did she agree that we should build our house at this premise, which were supposedly hit by a tsunami easily or why did she let go of Q's hands when she herself was being drown by a sudden, overwhelming flood.","Even though it was a natural disaster that you basically had nothing to do with?"" I asked even more questions, and she explained that she would find all kinds of reasons for what happened: why did she agree that we should build our house at this location, which could (possibly) be hit by a tsunami easily, or why did she let go of Q's hands when she herself was being drowned by a sudden, overwhelming flood.",Russian
What Are We Looking at on the Upper Left Corner? The Same Future?,"What Are We Looking at in the Upper Left Corner? Our Shared Future? [""The Same Future"" is a bit confusing-- I read it, and asked myself ""The same as what?"" Presumably you meant that what each of you is looking at is the same as what each of the others is looking at, but this is not the first thing that came to mind for me, perhaps especially because ""future"" is an abstraction.]",Russian
"As many Japanese people have written about the storm, we experienced a big typhoon with swirling winds last night.","(although this sentence is grammatically correct, it's logically very odd: it implies that . I think you probably meant to write something like: ""We experienced a big typhoon with swirling winds last night, which is why many Japanese people have written about the storm."")",Russian
Were they also shouting at their three boys while realizing that parents were supposed to discipline their children with the same imperfect personalities as mine?,"Were they also shouting at their three boys while realizing that parents were supposed to discipline their children with the same imperfect personalities as mine? [This sentence is confusing; it is not clear whether ""with the same... personalities..."" is meant to describe the preceding word ""children"" or the word ""parents"" which comes earlier. Even when I reword it, assuming that it is the parents, I don't think I understand quite what you intended to say: ""Did they, having the same imperfect personalities as mine, realize that they were supposed to discipline their children when they shouted at their three boys?""]",Russian
"You'll write about them; why did you choose this subject, and how are you interested,and how did you say your opinions, and so on.","You'll write about why you chose this subject, in what way you are interested, what you are going to write about, and so on.",Russian
I want to make painting of friends too,"I want to paint with my friends too <= I'm not sure if you mean't you wanted to paint a picture of your friends, or if you wanted to paint as a group.",Russian
"anything happen to me, i can solve open my mind to it.","No matter what happens to me, I think I can solve it with an open mind and optimism.",Russian
"Now that she is nine months old and she can sit down, we are happy to eat out!","Now that she is nine months old and can sit down, we are happy to eat out! ----->// Same as the last sentence. You do not need to include that second ""she"", seeing as the reader already knows that you're talking about her. If you had divided the sentence into two, you would need both ""she""'s, if that makes sense :P",Russian
However a half of hot water put in the bathtub in Britain.,However it doesn't reach that high when you use a bathtub in Britain.,Russian
I don't know my age.,I don't remember how old I was at that time.,Russian
"excuse me ,it's better you don't write me chinese'tone,because chinese is my mother","Excuse me *but, it's better you don't write **to me in chinese' tone, because chinese is my mother*When using the phrase ""Excuse me"", you can either end the sentence there and start a new one, or in this case if when you are correcting someone, you use ""but"" after it and continue the sentence.**You need to add a preposition (in, out, up, down, to, from, etc) between verbs and indirect objects. Indirect objects are nouns that are related to the verb but the verb doesn't directly affect it. You are writing the letter, not yourself.",Russian
It'll never be harming.,"It will never harm them. [More natural: It can't/won't hurt them. Note: Although you will hear the contraction ""it'll"" in spoken English, it is never written that way except when quoting someone.]",Russian
This is the second time to snow in Tokyo.,"This is the second time it has snowed in Tokyo. Do you mean ""the second time it has snowed in Tokyo this year"" ?",Russian
"It is said that karaoke is Japanese culture which spread all over the world, but I don't go to karaoke.","It is said that karaoke is a part of the Japanese culture which has spread all over the world, but I don't usually go to karaoke. (If you say you don't go to Karaoke then that means you never do, but I think you meant it is not a usual thing for you).",Russian
"From now, we can see proceeding fusion of robotics technology and products in existense.","From now, we can see proceeding fusion of robotics technology and products in existense. From this point forward, we will begin to see further fusion between robotics and the things that we use everyday. <<This is only an approximation; I wasn't sure exactly what you were trying to say.",Russian
"Nowadays there are a growing awareness that we are facing many environmental problems, such as the global warming and the destruction of the natural ecology.","Nowadays, there is a growing awareness that we are facing many environmental problems, such as global warming and the destruction of natural ecosystems. (is that what you meant to say? or natural habitats? or was it natural environment?)",Russian
"It was my first time to wash a car and I realized that I don't find scratches from a distance but if I look closer, there are lots of scratches.",It was my first time to wash a car and I realized that I there are lots of scratches that I can't see from a distance.,Russian
"Because we destroyed nature just for us without consideration for animals, this situation is happening.",We destroy nature for own purposes without consideration for animals causing them to become extinct.,Russian
This phone is able to look all e-mail and skype chat every time.,This phone is able to look at my e-mail and skype chat .This is a little confusing: do you mean all your email messages? or email accounts?what do you mean by every time?,Russian
There are very expensive.,"It is very expensive. (I corrected it to singular because in the last sentence, you said ""a baseball"". If there are many, it should be corrected to ""for autographed baseballs"" and this sentence would be ""They are very expensive."")",Russian
"Expecially, when I hear more foreigners speak Chinese very well, I cannot only feel embarrassed or shame at my English any more!","Expecially, when I hear more and more foreigners speak Chinese very well, I cannot help feeling embarrassed! (I'm not sure what exactly what you're trying to say in the last part, but I think this is a bit easier way to say something similar)",Russian
"Especially, it is very difficult for me to sustain my concentration just after eating lunch.","If you don't want to combine the two previous sentences, you should replace ""especially"" with ""specifically"".",Russian
The possible reasons I am thinking about are as follows;,"The possible reasons I am thinking about are as follows; (Suggestion: ""I think the possible reasons for this are as follows:"")",Russian
I happened to find a letter (please refer to the picture above).,"I happened to find a letter (please refer to the picture above). (Good, but I think English people expect some extra information: where and when did you find this letter? It's hard to explain for me but the sentence seems like it's missing something now.)",Russian
I could not imagine how my current English skills would be at the beginning of this year.,"I could not imagine how my current English (skills) would be at the beginning of 2012. ~ ""imagine"" is used to forming a mental image or concept of something. You have put ""current"" there so it's a bit odd to compare your current skill with your skill at the beginning of 2011. Normally, to compare with the past possibly means you're thankful with your current condition (but no need to state ""current""). e.g. I couldn't imagine how my English would be without this online course.",Russian
Of course there are time and resource constraints of me; I would like to think about it further more.,"Of course there are time and resource constraints for me; I would like to think about it further. you can say either 'further' or 'more', but both mean the same thing.",Russian
