text,correct,predicted_native_language
"because,I have sold much public and corporate bonds.","because,I have sold much public and corporate bonds. because I sell lots of Public (do you mean Government?) and Corporate bonds",Chinese (Mandarin)
Nanzhuang is a small village.,"Nanzhuang is a small village near the Shitou Mountain, which is one of Miaoli Nanzhuang's most famous attractions. (As Nanzhuang is not the focus of your work, giving it an individual sentence makes your writing feel disjointed and that line, out of place. Sorry, if that sounded too harsh, just trying to help :)",Chinese (Mandarin)
"By the way, I'm studying Gospel.","By the way, I'm learning Gospel singing. [""studying"" sounds more academic than I think is appropriate for something like Gospel singing, so I recommend ""learning"" instead. By the way, if by ""Gospel"" you had been referring to the Christian New Testament, then you would say ""By the way, I'm Gospel(s)."" In this case ""studying"" would the more appropriate verb, in my opinion.]",Chinese (Mandarin)
"especially Black Music(Jazz,SOUL, HipHop.","especially Black Music(Jazz,SOUL, HipHop.[It's not exactly polite to call it ""black music"" (^ ^;) instead I would suggest just saying something along the lines of ""I like music like Jazz, SOUL, HipHop, R&B, and Reggae.""]",Chinese (Mandarin)
I likes read anything out of russian classics.,"I like reading anything out of Russian classics. (in first person you don't add -s, also after words such like: love, like, hate we add -ing to verbs)",Chinese (Mandarin)
#NAME?,-I am going with your older sister (this one made me laugh ^^),Chinese (Mandarin)
He knew she liked beef tendon and he leaved his for her.,"He knew she liked beef and he left his for her. (Tendon is the tissue that connects bones to muscle, and not something that people eat.)",Chinese (Mandarin)
Because there was a radio program of Keisuke Kuwata and I had had a comment on their home page.,"because there was a radio program featuring Keisuke Kuwata and I had written/posted a comment on their home page. (You should connect this with your first sentence. In English, when we speak, I know many people start sentences with ""because"" or ""but"", but it isn't grammatically correct when writing.)",Chinese (Mandarin)
I turned on the light in my room.,"I flipped the light switch in my room, but the light didn't turn on. <<Your sentence was fine grammatically, but you probably want to distinguish between the light switch and the actual light itself. Then again, I'm in America, so perhaps this makes perfect sense in the UK.>>",Chinese (Mandarin)
Today I`d like to introduce a news of/(about?) Korean movie star Hyun Bin to you.,"Today, I'd like to introduce news about // news of Korean movie star Hyun Bin. (Personally, I think ""introduce"" doesn't sound natural to me in this case. I would just say: ""Today, I'd like to talk about news concerning Korean movie star Hyun Bin. or ""Today, I'd like to talk about news of Korean movie star Hyun Bin.""",Chinese (Mandarin)
"It emerged that they have a lot of affairs here, and they decided to advance the date of departure on Tuesday.","It emerged that they have a lot of affairs here, and they decided to advance the date of departure until Tuesday. Comment: This sounds really fancy, you could also say: ""It turns out that they still have plans here, and they decided to push the date of departure till Tuesday.""",Chinese (Mandarin)
"the earthquake hit the only Northern Japan.( Fukushima, Miyagi, Niigata, Iwate, and Aomori...","The earthquake hit only the northern part of Japan. (Fukushima, Miyagi, Niigata, Iwate, and Aomori, and so forth.) (If you use the word ""northern"" as a part, then it is not capitalized. If you use ""Northern Japan"" as a name, then it it capitalized, without the word ""the"". Example: ""It hit Northern Japan."" )",Chinese (Mandarin)
She seems so fun and I printed out some clip arts for the festival.,She seems so excited and I printed out a poster containing clip art for the festival. (I am a Graphic Designer - let me help next time!),Chinese (Mandarin)
"And my father is working for the provinces office, mama is a post officer.","My father works for the provincial office, and my mother works for the post office.",Chinese (Mandarin)
"As you read in the previous parts, Shapur made Khosrau (The Persian prince) and Shirin (The niece of the Arman land's queen) love each other and he told Shirin to escape toward Khosrau's harem in Madayn with her fast horse, Shabdiz.","As you read in the previous parts, Shapur made Khosrau (The Persian prince) and Shirin (The niece of Armenia's queen) love each other and he told Shirin to escape toward Khosrau's harem in Madayn with her fast horse, Shabdiz. Harem means to us the group of wives or girlfriends someone has living with them - might be better to say 'house' or 'palace'",Chinese (Mandarin)
I studied English language at school.,"I studied English in school. (you don't really need language here, when you say ""I studied English"", it means the language)",Chinese (Mandarin)
I like to watching HANABI every year.,"I watch HANABI every year. If you put ""every year"" behind means it's already a habit of yours, so saying your preference is a habit is a bit odd. You may say ""I like to watch Hanabi in summer""",Chinese (Mandarin)
"By the way, I read the article that Clinton visited India on Google.","By the way, I read an article about Bill Clinton's visit to India on Google. (You should say the full name first so your reader knows who you are talking about.)",Chinese (Mandarin)
I am very happy to go there because I need only 3000 yen!,"I am very happy that I am going there because I need only 3000 yen! (your version seemed to be correct, however, I think that when you write about the future, using ""that + I + Present Continuous"" form is better, and when talking about the present, ""to + Present Simple"")",Chinese (Mandarin)
People those who intend to come home,People are busy preparing for the journey home to spend time with their families and celebrate the New Year.,Chinese (Mandarin)
I think that Most of foreigners don't know there.,"I think that Most of foreigners don't know the lake there. (Yes, I don't know that lake. I think the most famous lake in Japan is Tazawa, near Akita. The lake that never freezes over. Your lake sounds interesting too)",Chinese (Mandarin)
I am an unovercity student.,"I am a university student. (i know that university is spelled with a ''u'', so you would think that using ''an'' rather than ''a'' is correct. but university is not pronounced ooh-nih-ver-sih-tee, its pronounced yooh-nih-ver-sih-tee, as in it has that ''y'' sound before the ''u'', so you would use ''a'' rather than ''an'' which is used before vowel sounds(a i u e o) to make pronounciation easier.",Chinese (Mandarin)
"When I said I love Japanese food!, one of my Japanese friend told me croquette came from Portugal a long time ago.","When I said I love Japanese food!, one of my Japanese friend told me croquette came from Portugal a long time ago. When I said ""I love Japanese food!"" one of my Japanese friends told me that croquette had come from Portugal a long time ago. OR When I said that I love Japanese food, one of my Japanese friends told me that croquette had come from Portugal a long time ago.",Chinese (Mandarin)
Because special create CD and actually create CD for only your album is one.,Because it's a special Korea edition and I actually have Korea edition for the (Not sure of title she says ) album as well.,Chinese (Mandarin)
And japanease eats it putting the salt!Since we felt more sweet.,In Japan we put salt on it! Since we feel it makes it more sweet.,Chinese (Mandarin)
Nun in Japanese Buddhism has shaved their head until quite recently.,Until quite recently.Japanese Buddhist nuns were required to shave their heads.,Chinese (Mandarin)
Because there was definitely different Technics of shooting which doesn't have in the present movie.,--I added this to the sentence above. Generally we do not start a sentence with 'because' or 'but'.,Chinese (Mandarin)
This book who grammar about English for junior high school student.,It is an English grammar book for junior high school students.,Chinese (Mandarin)
Japanese men who set eyebrows have been increasing for ten years.,"Japanese men who pluck their eyebrows have been increasing in numbers for the past ten years. ('pluck' actually the action of pulling the hair out, but I think in English we would still say this unless we wanted to say specifically that they use a different method (like you say next with cosmetics))",Chinese (Mandarin)
and i think if i use chinese to chinese textbook is pritty good.,and think using a hinese for hinese speakers textbook was pretty good.,Chinese (Mandarin)
Do you want to hear about what she talked me?,"Do you want to hear what she said me? +""You will meet a tall, dark stranger""? That's what they all say, because plam reading is a bunch of phony (fou-nii) hocus-pocus (hou-kaas pou-kaas) She can't tell you any more than one of your friends at a high school festival.+",Chinese (Mandarin)
I feel good when I am eating sushi at that restaurant because of him.,"(In the last sentence, you said ""staff,"" but in this sentence, you say ""him."" Staff is plural, but ""him"" implies one person.)",Chinese (Mandarin)
"""Nik Nak Patty, got a fine lil' swag""","Um im not very sure about this, things like this can mean many things^-^",Chinese (Mandarin)
"This restaurant is one of the most famous restaurant for sam-gye-tang, and when I searched for some reputations about this restaurant in the Internet, I found many people have said this was the unmatched restaurant as far as sam-gye-tang.","This restaurant is one of the most famous restaurant for sam-gye-tang, and when I searched for some reviews of this restaurant in the Internet, I found that many people had said that this restaurant was unmatched when it comes to sam-gye-tang. or you could just say I found that many people had said that this was the best restaurant to go to for sam gye-tang. I think this is a better sentence",Chinese (Mandarin)
"He is a Senior in an university in changsha Hunan Province but his hometown isnt there , he is a native of sichuan which is a very wonderful palce.","He is a senior at a (You don't use ""an"" with ""university"" because it is pronounced ""yu-ni-ver-si-ty"", not starting with a vowel) university in Changsha, Hunan Province, but he is a native of Sichuan, which is a very wonderful place.",Chinese (Mandarin)
"In conclusion, although it is seemingly difficult to contribute for Tohoku region, we can do it in some way or other.","In conclusion, although it is seemingly difficult to contribute to the Tohoku region, we can do it in some way or other. (I think it's better rewritten to: In conclusion, although it seems difficult to contribute tot he Tohoku region, there is a always a way.)",Chinese (Mandarin)
"Oh, last but not least, as I managed to have spare the time before my lesson, I got down to my daily routine study of English such as reading English newspapers, listening to ( the, a?) CNN magazine, of course, (the, a?) NHK business English text book .","I will answer your question from below right here, since it's part of the journal. Knowing when to use 'a' and when to use 'the' can be quite difficult, and as a native English speaker it's hard for me to remember the exact grammatical rules that may apply to this situation, but I will give as much advice as I can.Using 'a' is common when speaking of a single object, or one of many. ""I read a newspaper."" or ""I read a NHK business English textbook."" In the second example, it sounds as if there are many NHK business textbooks and you have read one of them. If there is one commonly known NHK textbook, then I suppose 'the' could be used. 'The' is often placed in front of titles and more specific media. For example, ""I read the Japan Times."" Even though the name is actually, ""The Japan Times"", you wouldn't say, ""I read the The Japan Times."" English just cuts one of those out. Since this probably didn't answer your question very well, I'll try to write some more examples to help you find a pattern for yourself. ""I was reading the New York Times today while listening to a podcast from CNN magazine.""""The Japan Times has an interesting article today on the new NHK textbook for business students.""",Chinese (Mandarin)
"Although I'm into the English world, her eagerness for English must rub off on me and addict me to the world further.","Although I already enjoy learning English, I think her enthusiasm for it will rub off on me and make me even more addicted to it.",Chinese (Mandarin)
I think it's not bad to construe the meaning like this; the rain in April is necessary because it makes the flowers bloom in May.,"I think it's fair/fitting to construe (paraphrase/interpret) the meaning like this; the rain in April is necessary because it makes the flowers bloom in May.Note: ""construe"" is used correctly here; but I think it is awkward and would not normally be used like this.Here are a few suggestions to rephrase your sentence: I think a valid interpretation of this would be ""The rain in April is necessary because it makes the flowers bloom in May.""I would interpret this as : the rain in April is necessary because it makes the flowers bloom in May.I think a fitting interpretation of this would be: the rain in April is necessary because it makes the flowers bloom in May.I think one could paraphrase this with ""The rain in April is necessary because it makes the flowers bloom in May.""",Chinese (Mandarin)
"Before, I'm unwilling to write in English but these days, I can feel gradually fan about this.","Before, I was unwilling to write in English, but these days, I can feel gradually fan about this. (I think the part: ""I can feel gradually fan about this"" sounds a bit odd.. maybe change it ""I've grown a liking to writing in English."")",Chinese (Mandarin)
"I could practice my English level during these 5 months, and I can say I have now a quite good level which allows me to understand and make myself understood.","I could practice my English during these 5 months [Unclear. Are you planning to practice your English over the 5 months of the Japanese internship, or are you saying that you were able to practice it over the last 5 months in Montreal?], and I can say I have now a good level of proficiency, which allows me to understand and make myself understood.",Chinese (Mandarin)
"Around 150 people pull DASHI, which is mostly about 20 people on and it weight more than 4t, with a rope connected to DASHI and run through their local area.","DASHI has about 20 people on it, and around 150 people run through their local area while pulling DASHI with a rope that is connected to it. NOTE: I think this sentence sounds more natural with the words in this order. Also, because you wrote that it 'weighs more that 4t' in the sentence before, you don't need to repeat it here.",Chinese (Mandarin)
The term is between 13th and 15th in August.,"The term is between 13th and 15th in August. This is not wrong. But ""It lasts from Aughust 13th to the 15th"" sounds better.",Chinese (Mandarin)
"In other words,`My funny lover`?","In other words, does it mean ""My funny lover""? (Not necessarily. Words, according to context and the way in which they are spoken can easily change their meaning. Originally, the phrase meant something like ""my friend Valentine is (a little) funny, but I like him"". According to a Wikipedia page: ""In the original play, a character named Billie Smith (played by Mitzi Green) sings the song to Valentine ""Val"" LaMar (played by Ray Heatherton). In the song, Billie pokes fun at some of Valentine's characteristics, but ultimately affirms that he [Valentine] makes her smile and that she doesn't want him to change."" If you like wordplays: ""a valentine"" has also a different, more general (non-jazz related) meaning. From Wordnet http://wordnetweb.princeton.edu/perl/webwn?s=valentine [1. valentine (a sweetheart chosen to receive a greeting on Saint Valentine's Day) ""will you be my valentine?"" 2. Valentine (a card sent or given (as to a sweetheart) on Saint Valentine's Day)]. So to confirm your way of reading it, yes, you can easily imagine a situation when a playful woman (in the West, unlike in Japan it is usually a woman who receives a Valentine card or some Valentine's sweets) says to her friend ""you're my funny Valentine"" which could be translated to male speech as ""I think you are funny, but you are sweet, so you are my piece of chocolate now."" or ""You're as funny and as sweet as a card for me on Saint Valentine's day."") Just a guess. Oh, and the Wiki page is at: http://en.wikipedia.org/wiki/My_Funny_Valentine",Chinese (Mandarin)
Because Fijian people can speak English.,"Because Fijian people can speak English. (Usually in English you don't want to start a sentence with 'because'. You can join the previous sentence with this one: I became interested in Fiji one year ago, because Fijian people can speak English.)",Chinese (Mandarin)
"He was an American novelist, and taught his students creative writing at Syracuse University.","He was an American novelist and taught his students creative writing at Syracuse University. (There is no need for a comma before ""and"". If you said ""He taught his students creative writing at Syracuse University."", you would then use a comma before the ""and"".)(In my entries, please see Lesson 13.)",Chinese (Mandarin)
Every company has to pay a worker wage when the worker worked for the company.,"Every company has to pay a worker wage if they're employed. Waaaay too many ""work""s in this sentence! My brain hurts :) also don't repeat ""company"".",Chinese (Mandarin)
"In the polite form's sentence, the speaker may be a teacher, but he spoke that to adult people.","In the polite form's sentence, the speaker may be a teacher, but he said it to adult people. (""Spoke"" isn't usually used with words like ""this,"" ""that,"" ""it,"" or similar pronouns)",Chinese (Mandarin)
"We think this makes rhythm and harmony of comedy, but maybe it is one of the strange perspective if we look over the world.","We think this makes comedy rhythmic and harmonious , but maybe it is one of the strange perspective if we look over the world. i think you wanted to say "" but this style may be strange if we look from <em>foreigner's perspective ""</em>",Chinese (Mandarin)
"Of couse, in New Zealand definited saw Kiwi brid, because Kiwi brid is night animal, so kiwi's house was dark, and we went to the house find kiwi for a long time, finilly we find the kiwi, it's really cute, I want tauch it.","Of couse, I definitely saw Kiwi bird, because it is nocturnal , so the kiwi's house was dark We went into the house to find the kiwi for a long time. We finally found the kiwi. t's really cute, I wanted to touch it.",Chinese (Mandarin)
"I staid in Bondi,I choose a beautiful house that infront of Tamarama beach it wasn't new and luxurios house but it was a tidy and it has beautiful oceanview I was having fantastic time at there.",I stayed in Bondi. I chose a beautiful house that's in front of Tamarama beach. It wasn't a new or luxurious house but it was tidy and it has a beautiful ocean view[/RED.] I've had a fantastic time there.,Chinese (Mandarin)
The dramas that I watch in recent days are 'I love friends' and '10 things that I hate about you'.,"The dramas that I have watched recently are 'I love friends' and '10 things that I hate about you'. ('I love friends' do you mean 'Friends'? They live in New York? Characters are Joey, Chandler, Monica, Rachael, Ross, etc?) (Also, in America, people don't really call the television programs dramas, they call them ""TV Shows"". Dramas are more of a type of movie. I wouldn't worry too much about this though ^^)",Chinese (Mandarin)
"When I was medic in army, I learned about the medicine knowledge.",(Combined w/ above.),Chinese (Mandarin)
"I study System Engineering, some people think I'm serious but I'm not.","I study System Engineering. Some people think I'm a serious person but I'm not. (Note: When I first read this, I thought the word ""serious"" was in reference to how you felt about System Engineering. The word serious in English has a lot of different definitions and it can be a complicated word to use correctly. I have the same problem with ""serio"" in Spanish.)",Chinese (Mandarin)
"We played a game finally, it's about how to find out the killers.",We played another game called 'Killers.' Its about trying to find out who the killer or killers were by asking questions.,Chinese (Mandarin)
We can also enjoy Mt Fuji's illuination.,"We can also enjoy an illuminated miniature Mt Fuji's . (Do you mean you can see the actual Mt Fuji, or you can see a model of Mt Fuji illuminated by lights. I assumed you meant you could see a model of Mt Fuji)",Chinese (Mandarin)
It is one of my joy of living in Tanzania.,"It is one of my joys of living in Tanzania. (The expression is usually: ""It is one of the joys of ..."" in this case, if you want to say that the market is one of the reasons you like living in Tanzania, then there might be a better way to say it. ""one of my joys"" justdoesn'tsound natural, try: ""It is one of the reasons I love living in Tanzania"" or ""It has brought me great joy while living in Tanzania"")",Chinese (Mandarin)
"They have very strong accent when they speak English so it is called ""Tanglish""","They have very strong accent when they speak English so they call it ""Tanglish""If you say It is called (Tanglish) it means English is called (Tanglish), but English is English! So instead you write They call it (Tanglish) meaning They call English Tanglish.For example, 'The dog looks like a cat, so it is called cat.' This does not make sense because you cannot say so the dog is called cat.. But if you write, The dog looks like a cat, so they call it Cat. They call the dog Cat.Basically, 'it is called' is used for the true nature of something.""he called it/she called it/ they called it/ we called it"" is used for the way someone calls something and it may not be the true nature of the thing.It's a bit hard to explain. I hope you understand.",Chinese (Mandarin)
"For example, American scientists usually use helicopters to transport Australia cane toads to their country.","For example, American scientists may transport Australia cane toads to their country for study. Note: If someone wanted to travel from Australia to the USA they wouldn't do it in a helicopter -- much to far. They would take a long-distance jet, probably Qantas Air. I hope scientists will not bring Australian Cane Toads to the USA -- if they escape the problem will have spread to America!",Chinese (Mandarin)
The other day I had a graduation thesis defense in Gifu University.,"The other day I had a graduation thesis defense in Gifu University. We would say, ""The other day, I had to defend my graduation thesis at Gifu University.""",Chinese (Mandarin)
When anybody can't help whoes very dangerous people(needs care),"When no one else can help those in great danger (who need care), if you go and save them, you become a hero like Superman.",Chinese (Mandarin)
and take me to the Okinawan blue ocean where I've never been.,You have a habit of making incomplete sentences.(I highlighted them in blue) Are your sentences though out in Japanese first before it is translated into English? XD Try to construct complete sentence everytime. =),Chinese (Mandarin)
One of them is Kitty who wears Halloween costumes.,"One of the thing's she has is a doll of Hello Kitty wearing a Halloween costume. (If you want to keep the plural on costumes, try ""..a doll of Hello Kitty that has different Halloween costumes that it can wear."")",Chinese (Mandarin)
"My Japanese Lang-8 friend, gachoo, wrote about her favorite drink, ""Kirin Lemon for Adults"", which is an non-alcohol beverage in her journal.","My Japanese Lang-8 friend, gachoo, wrote in her journal about her favorite drink, ""Kirin Lemon for Adults"", which is a non-alcohol beveragel. ('wrote in her journal about her favorite drink') by inserting another ('Kirin Lemon for Adults"", which is a non-alcohol beverage'). You want to try and avoid doing this when creating complex sentences. It's actually a problem many native speakers have trouble dealing with ; )",Chinese (Mandarin)
Native English teachers who I have met so far praised my ability of conversation in English.,Native English teachers who I have met so far praised my ability of conversation in English.Native English teachers I've met so far praise my ability to speak in English.,Chinese (Mandarin)
"In tanabata, we write wishes to a strip long of paper and hang a bamboo leaf it.","In tanabata, we write wishes on a long strip of paperand hang a bamboo leaf it. [or did you mean hang it on a bamboo plant? i can't quite tell from the picture ^_^]",Chinese (Mandarin)
Ex)The cardiovascular system is subject to regulation of neurosecretary system.,"Let me rephrase this sentence for you: The cardiovascular system controls itself --it has its own system for regulation-- but its self-regulation can be influenced, overridden, or otherwise regulated by the neurosecretary system, and that regulation happens quite often.",Chinese (Mandarin)
"As I have known, Fuji Television Network is one of the largest television companies in Japan and also the traveling shows are extraordinary populate among the Japanese audience.","Because Fuji Television Network is one of the largest television companies in Japan and has traveling shows that are extraordinarily popular with the Japanese audience and due to my role as the marketing manager of Luxury Traveling Agency, I would like to cooperate with you in having our traveling plans broadcasted in your shows",Chinese (Mandarin)
"By the way, I watched the news that Captain EO in Tokyo Disny land will be come back this summer on internet","By the way, I watched the news on the internet. It seems that Tokyo Disneyland's Captain EO will be coming back this summer. [[If you want to keep it as one sentence, in English it would be more natural like this: ""By the way, when I was watching the news on the internet I saw a report that said that Tokyo Disneyland's Captain EO will be coming back this summer.""]]",Chinese (Mandarin)
"Moreover, I think Japanese people paticular in young people should have strength spirit to make a living in ourself.","Moreover, I think Japanese people paticular in young people should have strength spirit to make a living in ourself. Moreover, I think that Japanese, in particular young people, should have the strength and spirit to make a living for oneself.",Chinese (Mandarin)
It was 7 a.m. on a Sunday morning.,"It was 7 a.m. on a Sunday morning. [This sounds a bit redundant together with the previous sentence. Alternative: ""Today, Sunday, I got up early in the morning, at 7 A.M."" I have used apposition to include everything you had in the two sentences, but you might want to eliminate pieces of this.]",Chinese (Mandarin)
"I had try long-hand shirt on, but soon I must put it off.","I tried a shirt on, but I soon had to take it off. (You may go on telling the story in the simple past. You might want to study the modal verbs a bit, and so on, and learn in what context you should use them. Larning modal verbs is very important in Germanic languages like English or German. They help you better express yourself, and better understand what others mean.)",Chinese (Mandarin)
Then I might go on with Jane Austen's books or Dickens'.,"Then I might go on to Austen or Dickens. (Note: ""It is a truth universally acknowledged""* about English that, if the author is highly notable, then it sounds most fluent to refer to his/her body of work by the author's last name. Authors where this works: Shakespeare, Milton, Chaucer, Voltaire, etc. You probably would say this if you were going to read Dan Brown, although you could. *Come back to me when you've started on Austen. :)",Chinese (Mandarin)
"Yesterday, I went to the farewell party.","Yesterday, I went to a farewell party.(If the ""farewell party"" is a new subject to your readers, it's better to use ""a"" instead of ""the."" If you have already said in another entry that you are going to a farewell party, then you can use ""the."")",Chinese (Mandarin)
I went to beach with my mates when I was 20 years old.,"I went to the beach with my mates when I was 20 years old. (Just so you know, in the U.S. and Canada we use ""friends"" or ""buddies"" instead of ""mates"" but either is fine.)",Chinese (Mandarin)
I watched gossip girl of usa drama.,"I watched the American drama Gossip Girl. In America, we don't use the term ""dramas"" for television shows. We usually just call them shows. A lot of people might not understand what you mean by calling it a drama, so I thought I'd let you know. :]",Chinese (Mandarin)
I commenced to join a drawing class when I was learning at primary school and I had practiced to enroll Academy Fine Art in 4 years since I graduated from junior high school.,"When I was in elementary school, I joined a drawing class, and I practiced for four years so I could enroll in the Academy of Fine Art after I graduated from middle school.",Chinese (Mandarin)
"More exactly, I studing art at the my Uni, and I worke as graphic designer.","More exactly(To be exact), I am studing (or 'I study) art at my Uni, and I work as a graphic designer.",Chinese (Mandarin)
Today it was a really depressing forenoon.,"Today I had a really depressing morning. (no one says ""forenoon"" in the US, but I suppose English speakers in other countries might.)",Chinese (Mandarin)
"Because I have worked in the international cooperation division since January in my company, there are a lot of chances to write in English.",I have been given lots of opportunities to write in English ever since I started working in an the International Cooperation division of my company.,Chinese (Mandarin)
"Now, I am hangover.","Now, I am hangover. (Google says it's words from some song, lol. But usually they say ""I have a hangover"")",Chinese (Mandarin)
"Good, I am just in time for meeting.","Phew! I was just in time for the meeting. (""Phew"" is a sound that English speakers often say to express that they barely made it on time, etc.)",Chinese (Mandarin)
"I want younger sister or brother because I play video games on Xbox360 only,sometimes with online player.","I wish I had a younger sister or brother to play Xbox360 with me. Usually I play single-player, but sometimes I play online.",Chinese (Mandarin)
"At this time, Google become an important tool to give you a suggestion.","At such times (This gives the sense that whenever choosing the word or using the word becomes a problem, Good becomes important. When you say ""At this time,"" it means ""Right now,"" or ""At this moment,"" which isn't really what you mean to say.), Google becomes an important tool to give you a hint. This is probably a little more appropriate. Suggestions typically come from people rather than being generated by machines (like Google), so Google can give you a hint, but saying Google gives you a suggestion sounds a little odd.",Chinese (Mandarin)
Because she can make movies in English!,Because she can make movies in English! Don`t start sentences with `because.` It should be used to provide a reason =in- the previous sentence. IE She live s in the USA which is very advantageous for making movies because she can make them in English.,Chinese (Mandarin)
"This morning my daughter Q got up in a very good mood, sat down on the table chair and began to eat her rice balls as breakfast.","This morning my daughter Q got up in a very good mood, sat down on the table chair and began to eat her rice balls as breakfast. [ Just a nit-pick here re meanings with/without commas: I believe Q is your only daughter (so far). So it would be ""My daughter, Q, got up ...."" Whereas, if you had three additional daughters, it would be: ""My daughter Q [not R or S or T] got up ..."" See how that works? ;-) ]",Chinese (Mandarin)
I should keep writting my diary in English.,"I should keep writing my diary in English. +The Double Consonant Rule applies here. ""A vowel followed by 2 consonants is always voiced in it's short form"".+",Chinese (Mandarin)
"If you did not feel good,forget about the bad feeling to see the picture of Jungfrau mountain.","If you did not feel good,forget about the bad feeling to see the picture of Jungfrau mountain. If you had a bad day, look at this picture of Jungfrau Mountain, and you will forget about your day.",Chinese (Mandarin)
The tree is in god.,"The tree is in god.-->Maybe you mean ""God (or ""a god"") is in the tree"". That makes more sense to me.",Chinese (Mandarin)
"We put on baggage,as soon as go to safeco field.","We put on baggage,as soon as go to safeco field.<--I don't understand. maybe ""As soon as we put away our baggage (at the hotel) we went directly to Safeco feild."" ???",Chinese (Mandarin)
I love sarrouel pants.,"I love sarrouel pants. (Based on your photo, I think most Americans would call those ""capri pants"").",Chinese (Mandarin)
"One year ago I got a high mark in my CET4,so before the examination,I believe that it is easy for me to get a high mark in CET6,but during the test,something unhappy happened,as our test papers were divided into A and B,and Idid the B,but the teacher give papers to those who did A first,because all of us must hand in the ansersheet1 in 15 minutes,of course when the teacher give me the paper,5 minutes had passed,so when zhe bell rang I still have many questions not ansered .","One year ago I got a high mark on my CET4, so I believe that it would be easy for me to get a high mark on the CET6, but during the test, something unhappy happened. I was unable to complete all the answer in the test because I was given my test paper later than other students, and everybody had to hand in the answer sheet at the same time. I lost five minutes because of this.",Chinese (Mandarin)
"Today I wrote on my facebook wall a quote from a frensh song that I like, and a friend of mine told me she did'nt get it, so I copy the quote and past it on google to translate it to English, but google was set from English to Arabic (instead of from frensh to English) and I got the following text:","Today, I wrote the lyrics to a French song I like on my Facebook wall, and a friend of mine told me she didn't understand it. So I copied the lyrics and pasted into Google to translate it into English, but Google was set on English to Arabic (instead of French to English) and I got the following translation:",Chinese (Mandarin)
I was a studio classroom and CNN magizines listener and i found that the speed of the words spoken by CNN was too fast for me so i heard it again and again.,I listen to CNN news magazines in the classroom but I found the speed of speech was too fast for me and I had to listen to the recordings over and over again. (Not sure what you mean here so I rewrote based on guessing),Chinese (Mandarin)
"So, I made my goal for studying English in this year.","This year I've decided my New Year's resolution will be to study English. (A New Year's resolution is a goal you promise to keep working at for each new year as it arrives. For example: I want to lose weight. ((Not me, just an example)).",Chinese (Mandarin)
"but if you decide to go with determination, i know i can do nothing to redeem","But if you decide to leave(this just cements the act of leaving, ""go"" in this case is kind of ambiguous) with determination, I know I can do nothing to stop you.",Chinese (Mandarin)
"Otherwise I know that if I begin to study really hard every single day, every single subject, I can have scores in the average or almost ''good'' enough to enter the university.","Otherwise I know that if I begin to study really hard every single day, every single subject, I can have / get scores that are average or almost ''good'' enough to enter / get into university ['the university' if you mean a particular university].",Chinese (Mandarin)
"Eventually, I got my degree on July 7th.","Eventually, I got my degree on July 7th. [Eventually implies that after a long time, maybe of waiting, you got your degree. You might want to say, ""I finally got my degree on July 7th.""]",Chinese (Mandarin)
"In the Tet Holiday, people will buy a lot of foods with wish a new year will lucky and full.","During the Tet Holiday, people buy food that is traditionally suppose to bring a lucky and full new year. --I hope I understood you correctly. In America, many people eat black-eyed peas or cabbage to bring them luck in the new year so I thought maybe there was a similar practice in Vietnam.",Chinese (Mandarin)
Everyday i was looking for designers and contacted with them and sent my questionnaire to them.,"Everyday i was looking for designers and contacted them by sending my questionnaire to them. (This what you want to say? Other wise ""<meta http-equiv=""content-type"" content=""text/html; charset=utf-8"">Everyday i was looking for designers, made contact with them and sent them my questionnaire."" would be more natural I believe)",Chinese (Mandarin)
"He said they usually use ""colleagues"" in Singapore and ""co-workers"" are seldom used because it sounded like factory workers.","In the U.S. (atleast, in New York City), both are used frequently. They both mean the same thing. I usually say co-workers (I work at a financial firm). Depending on who you are speaking with, colleagues sounds more professional. When I talk to my friends, I say co-workers, when I'm in a meeting, I say colleagues.",Chinese (Mandarin)
The American president Obama was awarded the Nobel Peace Prize.,"The American president, Barack Obama, was awarded the Nobel Peace Prize. <~ As a title, you would say President Obama (with caps). Putting ""American"" in front doesn't flow like a title, so you can then use his full name after the position you described.",Chinese (Mandarin)
"And, the magazine recommend this web site.","This should be attached to the previous sentence like so: In the library, I read the magazine 'Nikkei Associe' and it recommended this website.",Chinese (Mandarin)
"In conclusion, It will be very helpful for language learners","In conclusion, It will be very helpful for language learners. (or) I conclusion, I think visiting the English Village is very helpful for language learning.",Chinese (Mandarin)
"There're many kind of people(- Aussie, Filipino, Burmese, korean etc)in the factory","There are many kinds of people (- Aussie, Filipino, Burmese, Korean, etc.) in the factory. (When speaking, it's possible to say, ""There're"", but in writing it's odd.)",Chinese (Mandarin)
Let's share something we can do for the christmas holiday.,Let's talk about what we can do for the Christmas holidays. or: Let's share ideas about what we can do during the Christmas holidays.,Chinese (Mandarin)
Every audience were melt by watching them...,"Everybody in the audience melted by watching them... << ""Melted"" is not slang applied to guys. Usually it only refers to high school girls or younger. I like your use of it here, though. ;)",Chinese (Mandarin)
"When I saw a ""Smoke Free"" sign for the first time in Australia,I thought I was able to smoke this place.","When I saw a ""Smoke Free"" sign for the first time in Australia, I thought I was able to smoke in this place. When I saw a ""Smoke Free"" sign for the first time in Australia, I thought it meant smoking was allowed.",Chinese (Mandarin)
