text,correct,predicted_native_language
"There are many difficulties; learning in English, using technical terms in Statistics and Mathmatics, cultural diffrence among the Netherlands, Ghana and Japan and have to find new findings in my field.","There are many difficulties: learning in English, using technical terms in Statistics and Mathmatics, understanding the cultural diffrences among the Netherlands, Ghana and Japan and having to find new findings in my field. (Since you are making a list, you use a "":"" instead of a "";."" Also, it's best to keep the tenses of the verbs the same, ""learning, using, having,"" as well as make each part of the list similar hence adding ""understanding."")",Spanish
"Last night, my ex-neighbor, not my boy friend, visited me suddenly around 7:30 pm and said ""why don't you invite me in your room?"" I was suprised at his request.","Last night, my ex-neighbour, not my boy friend, visited me suddenly around 7:30 pm and said ""why don't you invite me in ?"" I was surprised at his request. (In UK ""your room"" would mean bedroom. It would be better to say ""your apartment"". But ""invite someone in"" is a common phrase.)",Spanish
It was nice of his friend's father to drove him home.,"It was nice of his friend's father to drive him home. After 'to', a verb is in what they call the 'infinitive' form - this means that you always write just the present form after to - so we would say ""Yesterday, I had to eat dinner alone"" not ""*Yesterday I had to ate dinner alone"" - only the verb 'have' becomes 'had' here.",Spanish
"Sorry, Maybe I am not understand how to verify.","Sorry, Maybe I not understand how to verify. {~One thing: you can add who, or what you are verifying to make the sentence a little better. For example, ""I do not understand how to verify them* (referring to Michael Zhao and Sara Lee) }",Spanish
Getting a fever has limited what I want to do so I'm sorry that's why I didn't have power to do stuff like repling exactly.,". Having a fever has limited my power to do things I want to do such as, replying to messages.",Spanish
And I want to make my foreign friend read it in English.,"and I want my foreign friends to have the chance to read them in English. [""Making"" someone do something in English means forcing them to do it whether they want to or not. A simpler change is ""I want to let my foreign friends read them in English,"" but it is not quite as natural in this case. The word ""it"" needs to be changed to ""them"" because the word ""novels"" is plural.]",Spanish
The opinion is that I call on that English people translate his translated my novel.,"The suggestion is that I call on English-speaking people to correct his translation of my novel. [Alternative: ""The suggestion is that I ask English speakers to correct his translation of my novel.""]",Spanish
"Then, when I have children, I might understand how her mother feels.","If I have/had children, I might understand how her mother feels. [Use ""when I have"" only if it is definite that you intend to have children at some time in the future.]",Spanish
"I wondered it's because he was the only one that they thought could understand and accept them as they were and they could talk about anything, which they might not share with their friend, or even family.","I wondered if it was because he was the only one that they thought could understand and accept them as they were and they could talk about anything, which they might not share with their friend, or even family. Good, but we would say 'friends' rather than 'friend', unless they only had one!",Spanish
"Triple David Bowie, but I don't know much about him.","Triple David Bowie, but I don't know much about him. [The word ""triple"" doesn't make sense here. What was your intended meaning in Japanese?]",Spanish
"As I studied about gender roles at university, I came to think why we don't try to judge people not as a man or a woman, but as a human being.","As I studied about gender roles at university, I came to ask myself why we didn't try to judge people not as men or woman, but as human beings. Since people here is plural, you have to say ""men..."" in plural as well.",Spanish
"However, not much interesting things have been happening in my life lately.","However, not many interesting things have been happening in my life lately. (You use many here because things is a countable noun. You can have one thing, two things etc. Much is used for uncountable nouns like salt. You can not have one salt. So we say things like ""I didn't have much salt on my dinner tonight"")",Spanish
It was my wife's company's chartered event.,It was a chartered even that was held by my wife's company .,Spanish
"As the lack of social experience,","Lacking social experience, students may face difficulties and challenges that we can not bear.",Spanish
"I want to improve my English ability, and I also want to improve my TOEIC score.","I want to improve my English proficiency and my TOEIC score. ""Ability"" is understandable, but proficiency sounds more natural. Also, you do not need to state your goal twice in the same sentence.",Spanish
Today I feel that I want to write some programming codes using Python.,"Today I feel that I want to write some programming code using Python. (I know some native speakers who even say ""codes"", but it's far more common to say ""code"" when referring to computer code)",Spanish
"When I went to the supermarket, I want to buy something to eat for drinking.","When I went to the supermarket, I wanted to buy something to eat whilst drinking. (This is correct, but I think 'When I was in the supermarket, I thought about buying food to have with alcohol' is more natural)",Spanish
But I don't think it gives her the progress of the English converesation ability.,But I don't think that it will give her the progress of her ability to speak English.or But I am afraid that the travel will not make her improve her ability to speak English fluently only in two weeks.,Spanish
"I want to speak English, becouse my dream is working fireign country.","I want to speak English, becouse my dream is working fireign country. (I want to speak English because my dream is to wrok in a foreign country.)",Spanish
It's my aim for coming year.,It's my new year resolution. (I don't know if it suits your Japanese),Spanish
"Now, I learn English to watch American comedy drama ""friends"".","Now, I am learning English to watch the American comedy drama ""friends"". [...or do you mean Now, I am learning English by watching the American comedy drama ""friends"".]",Spanish
"Last year, I could not go to see ,so I will go to see this year.","Last year [no comma] I could not go to see the trees, so I will go to see them this year. What to see? Don't omit that in English.",Spanish
"Because, it snowed a lot in my city and my office allowed me to go home earlier than usually.","Because [no comma] it snowed a lot in my city and my boss [ office cannot allow or disallow, it's just a place 8)] let [better to say ""let""] me to go home earlier than usually.",Spanish
"Even though I felt so at first, actually, I understand that his current work is totally not related to his gorgeous career.","Even though I felt so at first, I understand now that his current work is not related to his career history.'Actually' and 'totally' are words that don't need to be used in this sentence. If you wanted to use the word actually, it would be (Even thought I felt so at first, I actually understand now ...), but it wouldn't be very good English. Totally is a slang term that I suggest you stay away from using. ^_^ The word 'gorgeous' sounds weird when used in this sentence. Gorgeous is more used to describe a person's physical attractiveness.",Spanish
"They sorts people to talk, but they don't have brave to talk to and skills to communicate.","(They sorts people to talk, but they don't have brave to talk to and skills to communicate.) They are the sort of people that like to talk, but they might not be brave enough, or have the skills to communicate at that moment.",Spanish
"However, I can learn not a few thing from it.","However, I learn quite a few things from it. [Alternative: However, I learn many things from doing this.]",Spanish
"Being a good coach requires many things, but keeping up with it is a good training to build up leadership.","Being a good coach requires many things, but coaching improves one's leadership skills.",Spanish
"I want to talk about my favorite CM, but there is no opportunity around me now because almost all of them are a little bit old.","I want(would like) to talk to other people about my favorite CMs, but since almost all of them are a little bit old, there aren't any good opportunities.",Spanish
It would better I gave So-yeon feedback as much as Ga-ram.,"It would be better if I gave So-yeon feedback as much as Ga-ram. (This is ambiguous--did you give a lot of feedback to Ga-ram, and felt you should give more to So-yeon? Or did Ga-ram give So-yeon a lot of feedback, and you think you should give her some, too?)",Spanish
Yokohama is one of the popular date spot in Japan.,"Yokohama is one of the popular date spots in Japan. (There are many ""date spots"" in Japan, so it needs to be plural)",Spanish
"hello,i am mina,i am an outgoing girl,i like laughing very much,and i laugh all the time.","hello,i am mina,i am an outgoing girl,i like laughing a lot,and i laugh all the time.(This is mostly correct but the punctuation is off. Remember to put spaces between commas and full stops, and you should use a capital letter at the start of the sentence. (But you don't need to if you're just typing something casual.))",Spanish
I have a thing to worry.,I'm worried about something.,Spanish
This content of this necklace is 75% and a diamond was fitted in this.,This necklace is 75% gold and it has a diamond . (This way is clearer to understand.),Spanish
"When I received this, it cost some money to get it.","When I received this, it cost some money to get it. [Even though the necklace was free, I had to pay the shipping charges.] [In order to receive this, I had to pay some money to get it.]",Spanish
"So Miao people are look down upon their people who are divorced, They think you had chosen each other, then you should treat each other well forever.","But they looked down upon people who are divorced. They think that when you have chosen someone to marry, then you should treat well each other forever.",Spanish
"now,i have finished the season103,will finished the season104.","Now, I have finished season103, and will soon finish season 104. (I think you mean ""episode"" not ""season"")",Spanish
"we should do our homework,to talk with some importent study plan with teachers,to cheak other classical study......","we should do our homework, talk with some importent study plan with teachers,to cheak other classical study......We should do our homework, talk with our teachers about some important study plans, check other classical study....",Spanish
"Bright and warm sunshine began driving coldness away, and you could enjoy the sweet and fragrant smell making you forget time's going by and just want to squint your eyes.","Bright and warm sunshine began driving the coldness [though ""cold air"" would sound more normal] away, and you could enjoy the sweet and fragrant smell, making you forget time's going by and making you just want to squint your eyes. [I don't quite understand why this kind of wheather makes you want to squint your eyes... maybe you mean close them?]",Spanish
"I have gotten many days off this month, therefor I could get refreshed.","I have gotten many days off this month, and I was able to get refreshed. OR ,so I could get refreshed. OR ,in order to get refreshed. (There are many ways, at times, to say the same thing.)",Spanish
I woke up at 6:45 am then I checked the web-mails.,"I woke up at 6:45 am (You can also say, I woke up as 6:45 in the morning. Not a lot of people choose to say AM. It's your preference though.) and I checked my E-mail.",Spanish
Please make it to womanly.,Please be more ladylike for a while.,Spanish
"There is variously familiar method I think, so I want to aim at ""Good person of Recreation"" this year.","There are several ways to do this. This year I will become a ""recreation expert"".",Spanish
"I can't be passed here, because I was ordered from the king.","I can't let you pass here, because I was ordered from the king. (""As ordered by the king, I cannot let you pass here"" is probably a bit more natural. Also, using ""cannot"" instead of ""can't"" gives things a more medieval knight-like feel)",Spanish
"No, the king is likely to be grieved!","No, the king is likely to be heartbroken! (I couldn't think of a better word)",Spanish
I want to meet some time!,"I want to see/(run across) one some time! (you don't really ""meet"" coins or any other inanimate objects.)",Spanish
"Even though it is for example excuse, still I write, because I need to chance for involved with English.",Excuses aside I still need to write in order to become involved in learning English.,Spanish
"That means, technology for becoming happy internet has dark side.","This is a dark side of the Internet, a tool which was created to entertain people.",Spanish
"And to working, now opposite, increased of money to spend, but times to became less.","On the other hand, now that I am working, while I have more money to spend, I have less free time.",Spanish
"It's my frist post, u know, and my 91st try to learn english!","It'sThis is my first post, you know, and my 91st attempt at learning English!",Spanish
"What your recomend place,food,activity,and spa?","Do you have any food, places, and activities to recommend? In addition, could you recommend a place for me to go for spa?",Spanish
I named my daughter with name to call easily even when she is called with the nickname.,I named my daughter so both her name and nickname are easy to pronounce.,Spanish
I think studying language by this form is very interesting.,I think studying language by this method is very interesting. [More natural: I think this is a very interesting way to study language(s).],Spanish
I want to get more vocaburaries and use English like native speakers.,I want to expand my vocabulary and be able to use English as well as a native speaker.,Spanish
I'm looking forward to seeing her to enjoy myself going the amusement park.,I'm looking forward to seeing her to enjoy myself going the amusement park. (maybe a more suitable sentence) I'm looking forward to seeing her and am excited to go to the amusement park.,Spanish
I don't want to leave my room dirty for next year.,"I didn't want to leave my room dirty for next year, so I tried to clean it. (""So"" can't usually start a sentence. It makes two sentences on, so always put the two sentences together when you use ""so"" ^ ^)",Spanish
"but TV program at night makes me up, so i could not wake up until 9 even if i have work next day.","I stayed up to watch TV, therefore I couldn't wake up the next morning until 9am.",Spanish
But I really want to change one like BlackBerry or Iphone.,"But I really want to change one like BlackBerry or Iphone. [The best way to format this sentence is to join it with the one above ""Nokia phones are hard to break, but I really want new BlackBerry or iPhone""",Spanish
"Revealing the mistakes was my point, but I wasn't sure whether it's good or not to declare directly ""Well, the former data you made have some problems."".","Revealing the mistakes was my point, but I wasn't sure whether it was a good idea to declare directly ""Well, the data from before has some problems."".",Spanish
My glasses were transparency frame so it might seemed strange for them.,"My glasses had transparent frames so it seemed strange to them. {transparent = clear, clear might be more natural in this sentence][The plural is very hard for this topic because there is only one frame but for glasses we usually say ""frames"", might be the same as why we say ""a pair of glasses"" but there is only one. There is an old joke that makes fun of this, ""Why do women have a pair of panties and only one bra?""]",Spanish
"Pleas, if you have any advises, help me.","Please, if you have any advice, help me. Advice is the noun meaning 'words used to help'. While 'advise' is the verb which means 'to guide someone with words'. For instance, someone who gives advice as a job might be called 'an advisor'. Neither the noun nor the verb have a plural version, though. But 'advisors', is of course, used to mean more than one advisor.",Spanish
"Thus, I had to write quickly.","Thus, I had to write quickly. (Thus is fine in writing but don't use it in speech, it sounds very old-fashioned)",Spanish
I almost wanted to cry but finally I could get out of there and catch a bus.,"I almost wanted to cry but finally I found my way out of there and caught a bus. (Or ""...but I finally found my way out and was able to catch a bus."")",Spanish
How to play of origami make the shape to fold the paper.,It's all about folding the paper into various shapes and forms.,Spanish
today a lady teached me ...,"oday a lady me ... The past tense of ""teach"" is strange. It is ""taught"" instead of ""teached."" :)",Spanish
I want to communicate with interesting people and learn something new for myself!!!,I want to communicate with interesting people and learn new things. **or** I'd (I would) like to meet interesting people and learn new things.,Spanish
The test will start from next week.,Test's will start from next week. (?) [Do you have 1 test or many?],Spanish
I think I won't get many telephone calls tomorrow because I'm at my parents home on the weekend.,"I think I won't get / I don't think I'll get many telephone calls tomorrow because I go to my parents' (house) on [I think this is correct usage in American English, not sure though] / at the weekend.",Spanish
under the spreading chestnut tree!,"under the spreading chestnut tree! (If this was intended to be one sentence, punctuation is not needed after the word ""dangerous."") (If so, sentence should read: ""I thought that it was dangerous under the spreading chestnut tree!"")",Spanish
Now I can feel energy from inside of my body.,"Now I can feel energy from inside my body. (This sentence is not grammatically incorrect, but a very unusual thing to say in English. Right now, your goal is to not sound strange! Do you perhaps mean: ""Now I feel a sense of inspiration."" ""Now I feel inspired/motivated."" Those sound more natural, at least in English. :)",Spanish
"Whenever I feel my skin a little bit dry, I put two anti-aging and moisture creams on my face and hands.","Whenever I feel that my skin has become a little bit dry, I put two anti-aging and moisture creams on my face and hands. (Drying is a process that takes a little time. So that's why you have to use the present perfect instead of simple present here)",Spanish
This is my skin.,This is my cheek.(I put cheek here because since you keep saying the word skin over and over it gets a bit repetitive. It's a good idea to use a different words when you can to make it easier on the reader),Spanish
"First, I felt that was terrible because I waited 90mints for entering Ashely.","First, I felt that it was terrible because I waited 90 minutes to enter the restaurant. (""Ashely"" is OK but since it's a name, it sounds a little strange if you say ""enter Ashely"" ^^;)",Spanish
I started to doubt a little.,"I started to doubt a little. Your English isn't incorrect, but it does sound strange. I think people usually say, ""I began to have my doubts.""",Spanish
"Yesterday I communicate wuth Filipina ,this is the first communication to Filipina so Icouldn`t understand what they want to say to me.",Yesterday I communicated with Filipina. This is my first communication with Filipina so I couldn`t understand what they were saying to me.,Spanish
"After that, put it in a bowl and pressed water on the rocks to cool it.","After that, put it in a bowl and press water on the rocks to cool it. (Not sure what you are trying to say about the water and rocks, but it sounds better without the ""ed"".",Spanish
"It was very demanding, because I have few times to sleep during the camp.","It was very demanding, because I only have a few times to sleep during the camp.(""only"" is used here to express the negativity of your sentence. If ""only"" isn't used, it's difficult to express that to the reader.)",Spanish
"Except my mom, my family are using NTT DoCoMo's mobile phone.","Except for my mom, my family all use NTT DoCoMo mobile phones. [more natural this way]",Spanish
"As for the gang stuff, it's mainly how you act, not how you look, and if the gang stuff is still a problem, then just ban certain items of clothing.","First, how one dresses does not necessarily influence or dictate one's behavior. nd if the gang stuff is still a problem, then just ban certain items of clothing. ([/sline]the latter part of the sentence sort of refutes your argument.)",Spanish
"Do they want to turn out a bunch of little robots that think the same way, behave the same way, and yes with the dress code even look the same way.","Just like a bunch of little robots, students' individualities are stifled and suppressed if they are forced to wear uniforms.",Spanish
"I had finished working earlier than I expected, but I should have done.","I had finished working earlier than I expected, but I should have done. but I should have done. earlier sentence makes sense but not sure what you wish to express with the later part.",Spanish
"For example, I must put my luggage in many boxes, I must be greeting to the thanks people.","For example, I must arrange my luggage in boxes, I must send people greetings (I didn't understand what you mean exactly : -) )",Spanish
I really angry and tried to through my cell phone .(dangerous),"I got really angry and tried to through my cell phone .(dangerous) I don't understand what ""tried to through my cell phone"" means. Did you forget a word?",Spanish
If i cut them that I need just a little bit of attention.,I need to pay attention when I cut them.,Spanish
If it`s suit them.10% people they suposse to do it.,If it`s suits them then 10% can be good for some people.,Spanish
It's a peculiarly female problem and I went to the hospital.,"It's a peculiar female problem and I went to the hospital. Peculiarly is an adverb, and adverbs modify verbs and sometimes adjectives. You are using ""peculiar"" to modify the noun ""female"", so you don't need the ly.",Spanish
But I don't collect them because it's little bit expensive.,"However, I don't collect them because it's little bit expensive, but that means there are many collectors. In proper English we're told to not start a sentence with ""but"", so I replaced it with ""however"".Also we tend to connect our causes and effect in one sentence. In this sentence:Cause 1: The cards are expensive = Effect 1: You don't collect them.Cause 2: Other people collect the cards = Effect 2: The price goes up. You can still make this two sentences:However, I don't collect them because it's a bit expensive. The fact that the cards are so expensive means people are collecting them.",Spanish
"In these days, people in sumo world had trouble with so many scandals that some people were arrested and prosecuted by murder, violence, illegal gambling , relation with organized crime groups and so on I think this traditional sports will perish in near future.","These days, people in the sumo world are having trouble with scandals. Some people were arrested and prosecuted by murder, violence, illegal gambling , relation with organized crime groups and so on (In English we tend to use the abbreviation ""etc."" at the end of a brief listing to let the reader know there are more examples that you will not be listing. In this case you have the option or replacing ""so on"" with ""etc.""). I think this traditional sport will perish in the near future.",Spanish
"So, I could look around many shops and find a fine gift.","So, I could look around many shops and find a fine gift. (There is nothing wrong with this sentence. However a native English speaker might say ""So, I had time to browse through several shops to find the perfect gift"" instead)",Spanish
Now all over Japan record-breaking temperatures have badly affected many people.,"Now all over Japan record-breaking temperatures have badly affected many people. Recently, record-breaking temperatures have badly affected many people all over Japan. ***It sounded good, but I think this was sounds more natural.",Spanish
I want to learn English to change the work ^ ^,I want to learn English so that I can find a new jobI want to learn English so that I can change jobs.^ ^,Spanish
"I like also ""The Hero of Our Time"", which was written by Lermontov.""Master and Margarita"" is a very misterious and interesting book.","""I like also .."" is okay, but it doesn't sound natural. Instead please change the word order a little and say, ""I also like..."" Example: I also like ""The Hero of Our Time"", which was written by Lermontov.",Spanish
Something everlasting minds for human are living in novels.,"Something everlasting minds for human are living in novels. [I'm sorry, I don't understand what you were trying to say with this sentence. Here's a guess: Novels contain everlasting food for thought for other human beings.]",Spanish
Imagine that do you waht to lose you life when you just lost in one test.,Imagine this: Do you lose you life when you fail in just one test[rhetorical question],Spanish
Microblog can change everything,"Microblogging can change everything [This is grammatically incorrect. You may want to choose either: ""A microblog can change everything"" - stressing the impact of a single microblog; or ""Microblogging can change everything""]",Spanish
Wish I could visit the place again and watch the galaxy by lying on the ground.,"I wish I could visit there again and watch the stars while lying on the ground. (Normally people wouldn't say ""galaxy."" It sounds more natural to say ""stars."")",Spanish
"Today,I promised with my friend that we are gonig to go to libraly...","Today, I made a promise with my friend to go to the library...",Spanish
"Thanks to this phrase, I can guess ""a drop in price to $20,"" for example, is also ok because ""price"" is grammatically similar to ""temperature."" (Am I right?)","Thanks to this phrase, I can guess ""a drop in price to $20,"" for example, is also ok because ""price"" is grammatically similar to ""temperature."" (Am I right?) (Yes! Usually when talking about prices, I think it's more natural to express this as ""the price dropped to $20"" or ""the price will drop to $20,"" but you're exactly right. You can also talk about changes in temperature this way: ""the temperature dropped to 20 degrees"" and ""the temperature will drop to 20 degrees"" are both fine.)",Spanish
In the school the most passive among our schoolmates have also started to regret openly about which might study and about how it was teaching.,In school the most passive among our schoolmates have also started to regret openly about [which might study and about how it was taught.]?don't forget to include what your schoolmates have started regreting openly about! this sentence would make much more sense if you added the missing word.,Spanish
It was so much fun.,"The get-together was so much fun. <<English readers will think that ""It"" still refers to the kimchi hamburger. Since you are returning to the subject of the international student get-together, it is best to write ""The get-together"" instead of ""it.""",Spanish
"There is not tourist, totally for neighbors.","There is not tourist, totally for neighbors. Dont understand.1) There were no tourist. There were only neighbors.2)It was not for tourists. Only for Neighbors.",Spanish
Hunter is the most prestigious and dangerous career in the world.,"Hunter is the most prestigious and dangerous career in the world. Corrections here vary depending on your intended style (how formal or casual). A hunter is... or Being a hunter is... or Hunters have the most prestigious and dangerous career in the world. You at least need to modify ""hunter"" with the article ""a"" in order for your sentence to be correct. The word ""being"" is understood even if you omit it.",Spanish
He makes some friends and supporters because he has potential,"He makes some friends and supporters because he has potential This sentence and the one that follows are awkward because of how you used ""potential"" and ""what it takes"" which are synonyms. Choose one to use. ""He makes some friends and supporters because he has the potential to become a great hunter, and above all, he has a good nature."" Or: ""...supporters because he has what it takes to become a great hunter..."" Also, consider changing prepositions: ""be"" to ""become"". That's another style correction. ""Be"" is correct, but ""become"" is more correct.",Spanish
"and they ate quick (because those were so delicious, aha)","and they ate quickly Add 'ly' to make the adjective 'quick' an adverb because here it's modifying the verb 'ate'. (because it was so delicious, aha) You can use the singular pronoun to refer to the entire meal. The demonstrative pronoun doesn't fit well in your sentence.",Spanish
"But you know ,I am already 20 years old .","(you can also say: But you know, being 20 years old, sometimes people will laugh at me and I'll take it to heart.) (Note: ""getting down"" or ""feeling down"" are usually used in a negative tone, or a sympathetic tone. ""taking sth. to heart"" is a bit more neutral)",Spanish
I bust my ass to make my presentation better.,haha good sentence! :),Spanish
It makes our life more fixable.,"It makes our lives more fine. (i don't understand the thought of using ""fixable""..will you please explain further?..thanks.. :) )",Spanish
I'd like to answer it publicly for Japanese learners to share a knowledge.,I'd like to answer it publicly for Japanese learners to share knowledge.Did you mean: I'd like to answer it publicly to share the knowledge with Japanese language students.,Spanish
We can copy the result of source codes and use them.,"We can copy the result source code and use it. (""source code"" is singular, so you need to use singular pronouns (""it"", not ""them"", etc.))",Spanish
"Because I have wanted to study English, I decide to join lang-8 at once.","Since I have wanted to study English, I decide to join Lang-8 at once. (Some English teachers would tell you not start a sentence with ""because"".)",Spanish
"I'm not good at spoken English and writing due to lacking of communication, but for now at present, learing English is not only my hobby but my job.","I'm not good at spoken English and writing due to a lack of communication ('communication' is ok but 'lack of practice' is better), but at present ('for now' and 'at present' mean the same thing, so you don't need to repeat it), learning English is not only my hobby but my job.",Spanish
"She is sexy (or She was sexy??).""","If you are carrying on from ""I saw Lady Gaga yesterday."" then use 'was'But generally, use is.",Spanish
"Fortheremore,the day everyone build up good manners is the day we enjoy our life better.","Furthermore, the day when everyone builds up good manners, is the day when we will be able to enjoy our lives better.",Spanish
Well~ I have to say; I've been really busy!,"Well~ I have to say: I've been really busy! A colon makes more sense here than a semicolon. Another way to say it would be ""Well, I have to say, I've been really busy!""",Spanish
"There is famous for the fashionable shops,delicious cafes.",It is famous for its fashionable shops and cafes serving delicious food. (You don't say a cafe is delicious in English),Spanish
Xmas day is coming soon.,"""Xmas is coming soon."" *or* ""Christmas is coming soon."" *This is a journal, so using Xmas is okay. But if you were to write a letter to someone, hand in a paper for a grade, it would be better to write it out Christmas.",Spanish
"Many people say""All work and no play makes Jack a dull boy"" in school days.","Many people say ""All work and no play makes Jack a dull boy"" in school days. <-- not sure what you're saying here, when talking about school work?",Spanish
But not all ads are stupids.,"But not all [I would add the word ""the"" here] ads are stupid [in English, adjectives do not change to the plural form to match plural nouns, they just stay the same :-)].",Spanish
There are many informative ads pasted by the administration.,"There are many informative ads pasted [I would say ""posted"" unless they used glue to put them on the bulletin board] by the administration.",Spanish
"Many people here know what means an earthquake, and for that reason, Mexican people give our support to them.","Many people here understand how devastating an earthquake is/ can be, and for that reason, the Mexican people give our support to the Japanese.",Spanish
"Some ducks are sailing along the river, and other ducks are on the grass.","Some ducks are floating along in the water, and others are on the grass. [[Here, if you says ""and others"" it suggests that you mean more ducks, so you don't have to say ""ducks"" twice in the same sentence. ^_^]]",Spanish
"Since I joined new company is about nine months,in these time my poor English is always get together with me to face my work and customer,It`s really a big trouble in my work!","I joined a new company about nine months ago. Since then, I always have had to face customers and do my work using (OR ""with"") my poor English. It`s really a big problem (in my job)!",Spanish
"Today I write this short diary is taken about one hour,I hope this could be a good beginning of my long English study trip!","Today, it took me about one hour to write this short diary. I hope this will be a good beginning of my long English study trip! ------> You can also say: ""Writing this short diary today took me about one hour.""",Spanish
"I missed the match , sleeping defeated me finally .","I missed the match , sleep defeated me finally . [Sleep should be a noun here, not a verb. Your verb here is ""defeated"". Although, ""finally"" can be put at the end--your sentence would have a bigger impact if you move it before defeated: ""Sleep finally defeated me.""]",Spanish
i don't know that sentence is right or wrong.,"I don't know if these sentences are right or wrong, but I want to learn English.",Spanish
"Little by little my knowledge and my body flexibility was getting better, but it's easy to loose from absence for a while.","Little by little, my knowledge and my body flexibility are getting better, but both are easy to lose from absences. Just a little note, ""for a while"" makes your sentence a run-on. Instead, you can say ""short absences"" or long ""absences"". If you had a shorter sentence, you can write, ""I was absent for a while so it's easy to forget what was learned.""",Spanish
But I almost can find who is the last boss by their feeling about it.,But I can almost guess who the final boss is by judging from my family's conversations.,Spanish
is it right in the grammar?,"is it right in the grammar? Is the grammar correct? OR ""is this the right way to say this"" OR ""is this a good way to put it"" Context will help keep the subject obvious.",Spanish
"till now , l did three times, it was interesting to call with foreign friend.","till now , l did three times, it was interesting to call with foreign friend. so far, I've done three calls. It was interesting talking with a foreign friend. [foreign friend] is a bit awkward and there are likely better ways to put it...",Spanish
"The survey shows that the Japanese likely see out 5 other on average,it's the least number of the other countrys,","The survey shows that the Japanese are likely to meet five others on average; it's the least number among all countries,",Spanish
I started to study about certificated wether forecaster.,"I started to study in order to become a certificated weather forecaster. [""certificated weather forecaster"" is not wrong, but ""certified weather forecaster"" sounds better to me; I assume you are already studying?, if not it would be ""I started to do some research about how to become a certified weather forecaster""]",Spanish
And I noticed that I was wrong to call rabbits as animals which are commonly seen in Japan and they are actually hares.,"And I noticed that I was wrong to call rabbits as animals which are commonly seen in Japan and they are actually hares. (Or maybe ""I noticed that I was wrong to call the animals commonly seen in Japan ""rabbits,"" as they are actually hares."")",Spanish
She is not only so cute but also smart to be the next generation in the US.,"She's not only cute, but she's also smart I don't understand the crossed out pharse.",Spanish
After that he searched the next target with me.,"After that he searched for the next mistake/victim with me. (I'm not sure what you meant by ""target"", so use something like ""mistake"" or ""computer bug"" if you were fixing bugs, or ""victim"" if you wanted to cause more mischief)",Spanish
I weighed weight with the scale yesterday.,"I weighed weight with the scale yesterday. [Technically (grammatically), this is correct, but it's too weird and unacceptable, consider the following:]I weighed my weight with the scale yesterday.I weighed myself yesterday. <-- 2nd most commonI checked my weight yesterday. <-- most common",Spanish
"Therefore, I can't nice advice, My advice is sensuous.","Therefore, I can't nice advice, A verb is missing from this. It should read, ""I can't (give/offer/provide) advice."" I am sure you can give good advice, however, the word ""nice"" suggests that if you can't give ""nice"" advice, then your advice would be ""not nice""; the connotation is that your advice would be ""cruel"", or ""spiteful"".My advice is .Sensuous typically has a more sexual connotation- as in the sense of touch. It would be better to use the word ""sensible"". The word sensible means ""having good sense"", or good judgment, and relates to thinking rather than using the physical sense of touch that ""sensuous"" suggests.",Spanish
"I went follow the guidance,tottery.","I went and follow the directions, tiredly. (""Went"" in this case would mean ""went ahead"" which is hard to explain.)",Spanish
I think I should care of quantity of food.....,"I think I should care of quantity of food..... I think I should take care not to eat too much.....I'm easy to have diarrhea. I think I should take care not to eat too much...I easily get an upset stomach. [Combine the two sentences. Maybe instead of ""diarrhea"" you could use ""an upset stomach."" ]",Spanish
"Why we came together because, We made Original T-shirts which wear together this BBQ.",The reason we decided to meet was because we made original T-shirts that we would wear together at this BBQ.,Spanish
Dubbing is a good way to use them.,Dubbing is a good way to use them. )Dubbing is a good way to practice them. (,Spanish
The program that snappers were protected made snappers increase.,"The program that snappers were protected made snappers increase. A protection program was implemented for snappers, which allowed them to increase their population.",Spanish
The long range of low mountain is along the right side of the beach.,"A long, low-altitude mountain range runs along the {direction} side of the beach. (Note: you probably won't be using right and left in writing, too often, unless you're writing fantasy. If you look at the mountains, they're in front. If you turn and face the other way, they're to your left. So..., you should say north, east, south, or west; or northeast, or southwest, or southeast, or southwest.)",Spanish
"If you touch the poison from its prickles, you will become fatal.","If you touch the poison from its prickles, you will become fatal. (""If you touch the thorns on its back you will be come poisoned."" Fatal is to cause death.)",Spanish
I think that the native environment changed and the cause is the decrease of the forest.,"I think that the natural environment changed because of the decrease/shrinking of the forest. [Alternative: ""... because there are fewer forested areas nearby."" ""I think this is because a lot of land nearby that used to be woods/forest has now been developed.""]",Spanish
"I don't sometimes understand ""Fukui-Ben"" when I speak with people of ""Reihoku"".","I don't sometimes understand ""Fukui-Ben"" when I speak with people of ""Reihoku"".Sometimes I don't understand Fuku-ben when I talk with people from Reihoku because I don't know the words that they are using.",Spanish
"It's originally a Hawaiian restaurant, and there seems to be more than 10 branches in Japan.","It's originally a Hawaiian restaurant, and there seems to be more than 10 branches in Japan. (this statement implies that it's not a Hawaiian restaurant anymore, implying that it serves some other type of food now, but no clarifying information is given.) If you mean location, and not food type: It's originally a restaurant from Hawaii, and there seems to be more than 10 branches in Japan.",Spanish
The one I cooked with the mixture of soft flour and hard flour the next day was more moist and tasted better.,"The one I cooked with the mixture of soft flour and hard flour the next day was more moist and tasted better. (I think soft is ""cake flour"" and hard is ""bread flour."" I have never heard the term ""soft flour"" or ""hard flour,"" though, so I am not completely sure about the meaning--I had to look them up.)",Spanish
