text,correct,predicted_native_language
OK so I'll become defiant as good meaning.,"(Natives simply don't talk about the meanings of english words that often, especially not this way. Only when talking about english or arguing about semantics will we talk about the meanings of english words.)",Chinese (Mandarin)
"When the drops arrive and flow on and in the ground, they begin their epic journey that would interminably continues until they evaporate into the sky.","When the drops arrive and flow on and in(to) the ground, they begin their epic journey that would interminably continue until they evaporate into the sky. (Interminably means endlessly, therefore this would make more sense: When the drops arrive and flow on and in(to) the ground, they begin their epic journey that would interminably continue--evaporating into the sky and continuing once again.)",Chinese (Mandarin)
There is one saw that goe the early bird who catches the warm.,"There is one saw that goe the early bird who catches the warm.-> There is one saying that goes like, 'the early bird got the worm'.",Chinese (Mandarin)
"We tied the GPS around its neck with a transmitter, weigh it, pull its tooth and hair off and take its blood sample to analyze its age and so on.","We tied the GPS transmitter around its neck, weighed it, pulled its tooth and hair off and took a blood sample to analyze its age and so on. I'm not sure what you mean by ""pulled its tooth and hair off."" I have this vision of bald, toothless bears wandering about.",Chinese (Mandarin)
"Although among the sufferers, the symptoms are said to be relatively slight, the unidentified problem render them unable to hear whispers and rustlings.","Although among the sufferers, the symptoms are said to be relatively slight, the identified [or: previously unidentified] problem renders [or: problems render] them unable to hear whispers and rustlings.[I'm not sure if you meant something else, but from the previous paragraph, the problem has been identified now.]",Chinese (Mandarin)
"As you know , Japan is a archipelago surrounded by the pacific ocean and Japanese sea.","As you know , Japan is a group of islands surrounded by the pacific ocean and Japanese sea. (""Archipelago"" I also had to look up in the dictionary. This time, I think it is better to use the word ""island"")",Chinese (Mandarin)
"After all, Toyama inhabitants forwent the relapse of the last years' calamity in 2006.","After all, Toyama inhabitants forwent the relapse of the last years' calamity in 2006. What does ""forewent"" mean in this context?",Chinese (Mandarin)
Templature was well beyond thirty degree during the day.,"The Temperature was well beyond thirty degrees Celsius during the day. (I added in ""celsius""... I think, since there are some Americans on this site, it's best to be clear about C and F)",Chinese (Mandarin)
"Hopefully, I need to come out of my shell and come into sharp focuss.","I need to come out of my shell and come into sharp focus. [Or, ""Hopefully, I will/can come out of my shell and come into sharp focus.""]",Chinese (Mandarin)
"By anyone's account, the globalization is clearly underway and, to my eye, unifying countries rapidly.","By anyone's account, the globalization is clearly underway and, to my eye, unifying countries rapidly. Comment: You would need to define what you mean by ""globalization"" and ""uniting."" As far as my understanding of the words go, globalization is leading to strife because it sometimes ends up pitting one country's working class against another.",Chinese (Mandarin)
"It goes without saying that the Internet is in the role of accelerating this ongoing trend, allowing people almost all over the world to be accessible to sites by other countries through it.","It goes without saying that the Internet plays a role in accelerating this ongoing trend, allowing people almost all over the world to access sites in other countries through it. From this, I think your definition of ""globalism"" differs from the one I know.",Chinese (Mandarin)
"Do you know the phrase "" Here look at you, kids"" which also became a title of a movie.","Do you know the phrase "" Here look at you, kids"" which also became a title of a movie. (If you're referring to the Humphrey Bogart's line from Casablanca, I think it's ""Here's lookin' at you, kid."")",Chinese (Mandarin)
"However, as far as I'm concerned, our results didn't have big consequence that would decidedly prevent the future disaster caused by the wildlife even though we could witness a lot of Asian black bears' ecology.","However, as far as I'm concerned, our results didn't have big consequences. Even though we witnessed a lot of Asian black bears' ecology, there was nothing that would decidedly prevent a future disaster caused by the wildlife.",Chinese (Mandarin)
"For example, I used to be addicted to a gamble called Pachinko when I was in college.","For example, I used to be addicted to a gambling game called Pachinko when I was in college. ""Gamble"" is used in a couple of ways. We say, ""I took a gamble when buying this car."" That refers to a single act. We also say, ""He likes to gamble."" This refers to a kind of activity. However, we don't use the word to describe a specific kind of gambling.",Chinese (Mandarin)
It takes me about thirty minutes from my house to the station on foot.,"It takes me about thirty minutes to go from my house to the station. From the context, we know you are talking about walking.",Chinese (Mandarin)
A teacher in my school days stunned us teaching that we saw starlights millions years after the stars had reflected the brilliance of the sun.,A teacher in my school days stunned us when he told us that we see the light of stars millions of years after the stars had reflected the brilliance of the sun.,Chinese (Mandarin)
"I took a break when I was in college, and went to Okinawa to work in a hotel as an itenerant worker .","Itenerant means ""going from place to place."" Perhaps you mean a temporary or part time worker?",Chinese (Mandarin)
Exotic ambience engulfed me when I displaned in Okinawa.,"Deplaned is archaic/formal. Please try ""when I arrived in Okinawa"" or ""when I got off the plane in Okinawa""",Chinese (Mandarin)
"If I recall correctly, those who have faith in Chrischanity are less than 1% in Japan.","If I recall correctly, less than 1% of people in Japan believe in Christianity. [Awkward sounding]",Chinese (Mandarin)
A bird was fliting from sprig to sprig before my very eyes in the garden.,"A bird in the garden was fliting from sprig to sprig before my very eyes .I think it makes more sense to say where the bird was in the beginning of your sentence instead of at the end, but the way you have it works fine too.",Chinese (Mandarin)
I mean I'm so absorbed in internet that I'm losing track of the time spending too much time on it.,I mean I'm so absorbed in internet that I lose track of the time [/sline] (redundant),Chinese (Mandarin)
So I have my moments where I'm too carefull to choose the words.,So I have my moments where I'm too careful about my words.,Chinese (Mandarin)
We can also enjoy Mt Fuji's illuination.,"We can also enjoy an illuminated miniature Mt Fuji's . (Do you mean you can see the actual Mt Fuji, or you can see a model of Mt Fuji illuminated by lights. I assumed you meant you could see a model of Mt Fuji)",Chinese (Mandarin)
"Tenpura is a kind of fry,dip fish or vegitables in flour mixed with water,and fry it.","Tenpura is a kind of fried, dip fish or vegetables in flour mixed with water, which is then fried .",Chinese (Mandarin)
"We enjoyed halloween parade,and in that parade,there was a event that some staffs or characters threw necklaces to audience for present.","We enjoyed the Halloween parade, and in that parade, there was an event in which some staff members or characters threw necklaces to people in the audience for a present. (Single nouns beginning with a vowel - a,e,i,o or u - have an before them. Single nouns beginning with a consonant - All other letters - have a before them. Understand ? )",Chinese (Mandarin)
In japan there is a lot of strang things.,There are a lot of strang things in Japan.,Chinese (Mandarin)
"Japan's famous entertainer ""Tamori"" who is famous for gourmet, his way eating curry is mixed.","Japan's famous entertainer ""Tamori"" who is famous as a gourmet, mixes curry and rice when he eats.",Chinese (Mandarin)
>>>>> rhymes and songs to help parents interact with their babies.,>>>>> rhymes and songs that are for helping parents (to) interact with their babies.,Chinese (Mandarin)
"Recently, I am watching the TV series Fight of the Conchords.","Recently, I am watching the TV series Fight of the Conchords. (If you mean to say, ""these days, I have been watching and continue to watch Flight of the Conchords"", then you should try: ""Recently, I have been watchingthe TV series, Flight of the Conchords."" Otherwise you can say, ""Recently, I have seen an episode of the TV series, Flight of the Conchords."" )",Chinese (Mandarin)
It is one of my joy of living in Tanzania.,"It is one of my joys of living in Tanzania. (The expression is usually: ""It is one of the joys of ..."" in this case, if you want to say that the market is one of the reasons you like living in Tanzania, then there might be a better way to say it. ""one of my joys"" justdoesn'tsound natural, try: ""It is one of the reasons I love living in Tanzania"" or ""It has brought me great joy while living in Tanzania"")",Chinese (Mandarin)
The Coca-cola covered with Arabic letters was brought home from one of the buses that I took in the past.,"I brought home the Coca-Cola covered with Arabic letters from one of the buses I took in the past. (what you wrote was correct, but it sounds more natural with an active voice)",Chinese (Mandarin)
"They have very strong accent when they speak English so it is called ""Tanglish""","They have very strong accent when they speak English so they call it ""Tanglish""If you say It is called (Tanglish) it means English is called (Tanglish), but English is English! So instead you write They call it (Tanglish) meaning They call English Tanglish.For example, 'The dog looks like a cat, so it is called cat.' This does not make sense because you cannot say so the dog is called cat.. But if you write, The dog looks like a cat, so they call it Cat. They call the dog Cat.Basically, 'it is called' is used for the true nature of something.""he called it/she called it/ they called it/ we called it"" is used for the way someone calls something and it may not be the true nature of the thing.It's a bit hard to explain. I hope you understand.",Chinese (Mandarin)
I finally ended my TOEFL test on last Sat.,"I finally finished my TOEFL test last Sat. (you don't need to say 'on' for upcoming or past dates like, ""next friday, last tuesday, this saturday"". Only say 'on' if there is only the weekday, like, ""on saturday, on friday, etc.."")",Chinese (Mandarin)
"For example, American scientists usually use helicopters to transport Australia cane toads to their country.","For example, American scientists may transport Australia cane toads to their country for study. Note: If someone wanted to travel from Australia to the USA they wouldn't do it in a helicopter -- much to far. They would take a long-distance jet, probably Qantas Air. I hope scientists will not bring Australian Cane Toads to the USA -- if they escape the problem will have spread to America!",Chinese (Mandarin)
"She refutes what is asserted in the reading passage that insects lived in the dead trees damage healthy trees and humans, pointing out that insects have already peacefully got along with animals and plants for thousands of years.","She refutes what is asserted in the reading passage, that insects living in the dead trees damage healthy trees and humans, pointing out that insects already have had a peaceful existence with animals and plants for thousands of years. (what you wrote didn't sound formal)",Chinese (Mandarin)
It strengthened my belief that Environmental Politics is worth and should be studied further.,It strengthened my belief that environmental politics is worth it and should be studied further.,Chinese (Mandarin)
"For instance, she doesn't pay for fixing furniture such as faucets and light blubs.","For instance, she doesn't pay for maintenance, such as faucets and light bulbs. ""Furniture"" is beds, tables, chairs, etc. ""Fixtures"" are things built into the apartment, such as refrigerators and other appliances. ""Maintenance"" refers to replacing things that normal wear out such as replacing washers in dripping faucets or replacing burned out light bulbs. Check your Agreement. In the USA landlords usually do not performa what's referred to as ""routine maintenance,"" such as you described.",Chinese (Mandarin)
This young lady is always trying to help.,This young lady is always trying to help. Wha? Have you a neighbor?,Chinese (Mandarin)
One is teaching elementary school kids English.,"One is teaching elementary school kids English. (correct, but you can also say, ""One is teaching English to elementary school kids."")",Chinese (Mandarin)
i wake up early.,"I woke up early, took a shower and shaved off my mustache.",Chinese (Mandarin)
Last Monday my daughter finished a final examination.,"Last Monday my daughter finished her final . (Ok, but in American English it can simply be called a final. But halfway through the semester, it would be called a midterm.)",Chinese (Mandarin)
"It is long, so I stop it by the first.","It is long, so I am stopping at the first stanza.",Chinese (Mandarin)
In some of them there are bath salts which melt and a small thing come out when we put it into water.,"For some of them, the bath salts will dissolve when we put them into the water, and something will emerge from them.",Chinese (Mandarin)
"It is certain that I image a cool breeze with the name, Johnny.",It is certain that I imagine a cool breeze with the name Johnny. (GOOD or you can say) I can certainly imagine a cool breeze having the name Johnny,Chinese (Mandarin)
I should study English again!,I should study again! - I think you can leave out English. It is known as the subject. Just an idea for style. : ),Chinese (Mandarin)
I think imitating is important thing to learn English.,I think imitating is important to learning English. I agree~ I think this is true for many languages,Chinese (Mandarin)
"Now,I've just finished to watch the another DVD.","Now, I've just finished watching another DVD.",Chinese (Mandarin)
Some people who came from the country which had been inroaded by japan in 60'years ago hate japanese culture.,Some people who came from countries which had been invaded by Japan 60 years ago hate Japanese culture.,Chinese (Mandarin)
"last tuesday, Hongkong reject my work visa.","ast uesday, Hong ong reject my work visa",Chinese (Mandarin)
The other day I had a graduation thesis defense in Gifu University.,"The other day I had a graduation thesis defense in Gifu University. We would say, ""The other day, I had to defend my graduation thesis at Gifu University.""",Chinese (Mandarin)
"So I still kept having HALLS and after a few hours, I had a diarrhea :( Then I realised I ate HALLS too much...","So I still kept popping the Halls in my mouth, and after a few hours I had a diarrhea :( Then I realized I ate too many...",Chinese (Mandarin)
Because my all sensitivity was concentrated at her.,because(because the previous sentence ends with a comma)allmy feelings were concentratedon her.,Chinese (Mandarin)
"Sunday lunchtime, I really hard made foods.",I had to make food that was really hard on Sunday.,Chinese (Mandarin)
mabye I(or you) have a family also you have a chance pregnant babys.,mabye I(or you) have a family also you have a chance to become pregnant and have babys.Remark: Pregnant baby's...that would be a real miracle of nature^_^,Chinese (Mandarin)
When anybody can't help whoes very dangerous people(needs care),"When no one else can help those in great danger (who need care), if you go and save them, you become a hero like Superman.",Chinese (Mandarin)
"at high school student, one of my teacher who I reall respect show me lots of pictures which she took in India.","When I was a high school student, one of my teachers who(m) I really respect showed me lots of pictures (which) she took in India. (You may omit the ""which."")",Chinese (Mandarin)
"Anyway a week ago, he asked to me that if he move to other restaurant, I want to follow him or not.","Anyway a week ago, he asked to me whether I want to follow him if he moves to another restaurant.",Chinese (Mandarin)
love make more livly work.,"Love makes you more lively at work. (""Lively at work"" means you're more lively at the workplace, but perhaps you mean love makes you work more energetically or enthusiastically.)",Chinese (Mandarin)
i think go to the japan tarvel.,I think I want to travel to Japan .,Chinese (Mandarin)
Add some milk to it in the mood for doing that.,Add some milk to the coffee if you want to. .,Chinese (Mandarin)
Potatoes were absent from the stew because they formed buds.,There were no potatoes in the stew because they had sprouted.,Chinese (Mandarin)
Can farmers survive in already business depression?,"Can the farmers make it though this depression? Like above, people will know you mean ""business depression"" when you say depression.",Chinese (Mandarin)
"In it, there were two Mutis which were Okinawan rice cakes.","There were two Mutis, which are a kind of Okinawan rice cake.",Chinese (Mandarin)
Turn down the heat until middle range after boiling.,As soon as it is boiling turn the heat down to MEDIUM.,Chinese (Mandarin)
I want to have RPS with English speakers someday.,I want to have a game of RPS with English speakers someday.I want to play RPS with some English speakers someday.,Chinese (Mandarin)
Pour small amount of milk into 1.,"Pour small amount of milk into #1. (I was at first confused with what you meant by ""1"". You need to somehow show that you are referring to Step 1. Or: Pour small amount of milk into the cup.)",Chinese (Mandarin)
I have scarcely written a new year greeting card before because my relatives are a few and I directly greeted them and my friends at new year.,"I rarely wrote New Year greetings card before because I have few&nbsp; relatives and I directly greeted them and my friends at New Years. <= scarcely does mean rarely but the use of the word refers to resources mainly, such as food or water.&nbsp;",Chinese (Mandarin)
The reason why I choose Gaba is that I see the advertisement Gaba shows on Lang-8,The reason why I chose Gaba advertisement on Lang-8.,Chinese (Mandarin)
"First, I went to a clothing shop for the big size.",Clothing shop is British English. Use clothing store if you want American English.,Chinese (Mandarin)
What they think about it in those case?,What will they feel in those situations?,Chinese (Mandarin)
Two dough which imitate a sea ream tuck bean jam.,(not exactly sure what you mean) two doughs are tucked together over jam and imitate a seam bream,Chinese (Mandarin)
He presented his study and its future vision.,"He presented his study (could say ""his work"", usually this is what I hear) and its future vision (I usually hear ""Future Directions"" but ""future vision"" is also o.k.).",Chinese (Mandarin)
"If you didn't help me, I wouldn't progress my English today.","If you didn't help me, my English wouldn't have progressed as much as it has.",Chinese (Mandarin)
I didn't know that a little pile of snow on an electrical cable fell on a sidewalk until I came Kyoto.,"Before I came to Kyoto, I didn't know that the snow that falls on electrical cables drops down to the sidewalk and forms little piles.",Chinese (Mandarin)
Put 80% 200 ml cup of roasted barley seeds into the boiled water.,Put 80% 200 ml cup of roasted barley seeds into the boiled water. [Why only 80%? Why not only ask for 160ml instead of 200ml? This is a strange instruction.],Chinese (Mandarin)
The following is my favorite poem he made:,The following is my favorite poem he wrote (favorite poem by him):,Chinese (Mandarin)
It also God will make a way~!,"I also know that God will make a way~! (Or: I know that God will make a way for this, too!)",Chinese (Mandarin)
"Friday night,after [Tantei knight scoop]","It airs Friday night after ""Tantei Knight Scoop.""",Chinese (Mandarin)
I am a young woman of popular appearance in china.,"I am a young woman of popular appearance (<-- what does ""popular appearance"" mean?) in China.",Chinese (Mandarin)
It is an important time as well as working and studying.,"The time spent reading comics is as important as working or studying. This one is a bit odd, because when one says ""as well"", it makes it sound like you are just listing things, rather than comparing.",Chinese (Mandarin)
"He was so cool, I wanted to be like him"", mass medias will say comics are bad for children.","He was so cool, I wanted to be like him"", mass media the media will say comics are bad for children. Mass media sounds more like the concept or idea of media than something that would actually report something. We often say ""the media says..."" in this situation.",Chinese (Mandarin)
and take me to the Okinawan blue ocean where I've never been.,You have a habit of making incomplete sentences.(I highlighted them in blue) Are your sentences though out in Japanese first before it is translated into English? XD Try to construct complete sentence everytime. =),Chinese (Mandarin)
it is more obviously that when they are in difficulty.,It is more obvious that they believe in the lucky numbers when they are experiencing difficulty.,Chinese (Mandarin)
"In my view, ""Lucky Numbers"" are only numbers,which can do nothing for our luck.",I believe lucky numbers are only numbers which can do nothing for our luck.,Chinese (Mandarin)
"My fist time to know them is from the gossip girl, the song be called "" runaway"" is so touching my mind.","The first time I herd them was on gossip girl, the song called "" runaway"" is . Maybe you mean to say ""The song called runaway is stuck in my head.""",Chinese (Mandarin)
A friend of mine who graduated high school and enter the art school and its domitory on last may in USA.,A friend of mine graduated high school and entered an art school and its domitory last May in the USA.,Chinese (Mandarin)
One of them is Kitty who wears Halloween costumes.,"One of the thing's she has is a doll of Hello Kitty wearing a Halloween costume. (If you want to keep the plural on costumes, try ""..a doll of Hello Kitty that has different Halloween costumes that it can wear."")",Chinese (Mandarin)
A bus printed Kitty.,(I added this sentence to the one before it),Chinese (Mandarin)
Sudden work often includes.,"Suddenly, I have a lot of work.",Chinese (Mandarin)
I have to do the preparations into which a new year is received.,I have to finish preparations before the new year comes.,Chinese (Mandarin)
Then they leaves most of their dinner.,Then they,Chinese (Mandarin)
It was a trigger of a revolution in Egypt.,"It was one of the triggers of a revolution in Egypt. (I think many people would argue that there were other factors such as the joblessness of youth in Egypt, repression etc. Sure Facebook helped, but many dictators have been toppled before Facebook was created. Facebook just made it easier for the protesting youth to get their message out to the world)",Chinese (Mandarin)
"While using it, I'll understand.","After using it for a while, I'll understand. (I think this sentense is more accurate. It expressed the fact that the experience of using Facebook allows you to learn how to use it.)",Chinese (Mandarin)
I was seeing a movie until two o'clock midnight for me.,I watched a movie until two o'clock.,Chinese (Mandarin)
But I like the one judged from a big screen actually.,But I like the one judged from a big screen actually. (Don`t start sentences with `but`. This is my theme song this week!;)),Chinese (Mandarin)
"Seals came back to runaway to sea, then become news.","Seals came back to runaway to sea, then become news.It became news because seals who had escaped and headed towards the sea returned to the aquarium.",Chinese (Mandarin)
Beginning of the meeting was at 4 pm.,"The word meeting is usually more formal, and typically used for cases like a business meeting or a maybe a consultation meeting with a hairstylist. The verb met however can be used in any context though, so you can say, ""We met at 4pm"" or ""We met up at 4pm"". ""Met up"" is more colloquial/informal speech meaning ""we all got together"" or ""we all met"".",Chinese (Mandarin)
"We bought two boxes of salad, some cheese and sausage, a bread, a carton of orange juice and two bottes of red wine...","This is just a weird part of English, but you can't say ""a bread"".You can say "" a slice of bread"", or a ""loaf of bread"". You can also say ""some bread"".",Chinese (Mandarin)
I did langrich at 10:30 pm.,I did have my Langrich lesson at 10:30 pm.,Chinese (Mandarin)
"In Japan, it's normal that mothers(women) do it.","In Japan, it's normal that women .",Chinese (Mandarin)
I will write it here in order to confirm it by myself.,"I will write it here in order to confirm it to myself. [Note: You'll typically hear ""by"" used with the past tense of confirm. Example: The schedule was confirmed by Miss Smith, because she wanted to confirm it to herself.]",Chinese (Mandarin)
"For people studying Japanese,","For people studying Japanese, there are also courses at Smart.fm.",Chinese (Mandarin)
"I heard this site from a friend, when I open it, i knew it is what i want.","I heard about this site from a friend, when I opened it, I knew it was what I wanted. (Useually in English you must use the same tense (past-tense in this case) throughout the entire sentence.)",Chinese (Mandarin)
"Saturday morning 5am waking up and hitting the road to beach , usually I'm a bit lazy to wake up early but Saturday because it's the day of surfing for me!","Saturday morning I woke up at 5am and hit the road to the beach. Usually I'm ( is better) a bit too lazy to wake up early, but Saturday is the day of surfing for me!",Chinese (Mandarin)
"In that Eposode, there were mother in law and dauter in law that are oppesed to each other.","In psode, there motherlaw and dauterlaw are oppsed to each other. You can say ""There two people, a mother-in-law and her daughter-in-law, ..."", but if you start by naming just one person, it is more natural to use the singular ""There a mother-in-law and...""",Chinese (Mandarin)
"Do you use emoticon that Japanese call it ""Kaomoji""?","Do you use ""Kaomoji""? Do you use the emotions that the Japanese call ""Kaomoji""?",Chinese (Mandarin)
Because they can learn how much responsibility do need to work and what is the difference between students and working people.,"This is because they can learn about the level of responsibility required for working at a company, as well as the difference between being a student and a working class citizen.",Chinese (Mandarin)
"when going to the restroom, i'll jump in the same area as I jump a rope.",?,Chinese (Mandarin)
"I got an email from a friend of mine who lives in Osaka,Japan, after a long time.","I got an email from a friend of mine who lives in Osaka, Japan, after a long time. [""after a long time"" sounds a bit odd. I suggest ""I got an email from a friend of mine who lives in Osaka, Japan. We haven't communicated in a while""].",Chinese (Mandarin)
I crazy expect to performance of Yuna-kim.,"""I felt crazy with the anticipation of Yuna Kims' performance. "" or ""I was crazy about seeing Yuna Kim's performance""",Chinese (Mandarin)
University education of these students suffers of the necessity to have a job.,"University education of these students suffers of the necessity to have a job.I would tend to put ""The studies of these university students suffer by the necessity of their having to have a job.""",Chinese (Mandarin)
I must do for goal.,"I must reach for the goal. ""Goal"" has several meanings. I thing you want ""objective,"" rather than the goal line in a game or goal net in hockey or soccer. If it's in a game you might ""fight"" for a/the goal. If it's an objective you will work/strive/reach for the goal.",Chinese (Mandarin)
"It examined it with HP,it recognized it again.",We studied about it on the Nintendo homepage and followed the instruction to make it function.,Chinese (Mandarin)
I met my cousin.,I Met My Cousin,Chinese (Mandarin)
Because it was only English and chinese in airplane from Japan.,Because the staffs only speak English and Chinese.,Chinese (Mandarin)
"On wednesday,My classmaite and I went to Cocoichibanya(curry shop).","On Wednesday, my classmate and I went to Cocoichibanya (a curry shop).",Chinese (Mandarin)
"a relay race, a Obstacle competition,","There was a relay race, an obstacle competition,",Chinese (Mandarin)
My younger sister who lives in Paris has learned same dance too.,My younger sister who lives in Paris has learned [/sline]My younger sister who lives in paris has learned the same dance as well.[/sline][/sline][/sline],Chinese (Mandarin)
I feel hung over now.,"I feel hungover . (**Hungover can be two words or one, but we like ""hungover"" better.)",Chinese (Mandarin)
"""I go back to parents house then there was Kate in there.","""When I returned home, Kate was there.",Chinese (Mandarin)
"My Japanese Lang-8 friend, gachoo, wrote about her favorite drink, ""Kirin Lemon for Adults"", which is an non-alcohol beverage in her journal.","My Japanese Lang-8 friend, gachoo, wrote in her journal about her favorite drink, ""Kirin Lemon for Adults"", which is a non-alcohol beveragel. ('wrote in her journal about her favorite drink') by inserting another ('Kirin Lemon for Adults"", which is a non-alcohol beverage'). You want to try and avoid doing this when creating complex sentences. It's actually a problem many native speakers have trouble dealing with ; )",Chinese (Mandarin)
"Tomorrow, I'm taking a TOEIC test: Test of English for International Communication.","Tomorrow, I'm taking TOEIC test: Test of English for International Communication. [There's only one TOEIC test.]",Chinese (Mandarin)
Where has male-dominated society gone in Japan?,"Where has male-dominated society gone in Japan? (haha, I think in America, feminists would celebrate if somebody said this.)",Chinese (Mandarin)
"""Habakaru"" is a verb for it, which means ""hesitate."" Toilets seems to have taken as a dirty and embarrassing place.","""Habakaru"" is verb , which means ""to hesitate."" (When talking about verbs in english, we always prefix it with ""to,"" probably because alot of nouns and verbs differ only in grammatical usage) Toilets seem (grammatical subject affects how you spell the verb) to have been taken as a dirty and embarrassing place.",Chinese (Mandarin)
"For all that, it's rude to see and approach people for the purpose of using them as a tool.","For all that, it's wrong to approach people and see them for the purpose of making using of their language ability. (alternative expression)",Chinese (Mandarin)
"I also felt a strong independent spirit from Americans, which I should take a leaf from their book.","I also felt a strong independent spirit from Americans, (What do the words in red mean?)",Chinese (Mandarin)
"I have an American friend, living here for quite a long time, who truly gives lots of favor to Japan.",I have an American friend who has been living here for quite a long time and always talks favorably about Japan. (just a suggestion),Chinese (Mandarin)
"It could be Saturday, Sunday or TGIF!","It could be Friday, Saturday, or Sunday! [TGIF is an expression used by itself when it actually is Friday.]",Chinese (Mandarin)
Native English teachers who I have met so far praised my ability of conversation in English.,Native English teachers who I have met so far praised my ability of conversation in English.Native English teachers I've met so far praise my ability to speak in English.,Chinese (Mandarin)
"(However, their friendship hit a rut several months after they started volunteering in a hospital together once a week.)","(, Their friendship hit a rut several months after they started volunteering (together) (at) a hospital once a week.) [: To become even more fluent, start putting your adverbs closer to the verbs they modify.]",Chinese (Mandarin)
"I haven't met any Japanese people who said that the Westerners' attitude, sitting on the desk in movies, was rude.",I don't know any Japanese people who think that it's rude.,Chinese (Mandarin)
"I asked that ""Do you know what I mean?"" sounds rude when you say it a lot.","The last time I talked about ""Habitual Sayings"", I asked if, ""Do you know what I mean?"" sounds rude when you say it a lot.",Chinese (Mandarin)
"Also your friends come to Japan, so you can have more opportunities to use English or the language which your friends use.","Also , when your friends come to Japan, you can have more opportunities to converse in the same language.",Chinese (Mandarin)
"I couldn't talk back to him because if I did so, I was sure quarrels would happen and he would have made me quit the job.","I couldn't talk back to him because if I did , I was sure quarrels would occur and he would make me quit the job. => Although ""happen"" works well too, because you used ""quarells"" before it, I think ""occur"" is better as a verb in this case :)",Chinese (Mandarin)
I have studied many ways to ask for their asking from their heart.,I have studied many ways to extract information from what the patients say.,Chinese (Mandarin)
"And, I hear that a typhoon will hit Japan by a news.","And, I hear in the news that a typhoon will hit Japan. (""in the news"" is a good phrase if you want to talk about information you get there)",Chinese (Mandarin)
Becouse My friend has hisself car.,Because my friend has his own car.,Chinese (Mandarin)
"In tanabata, we write wishes to a strip long of paper and hang a bamboo leaf it.","In tanabata, we write wishes on a long strip of paperand hang a bamboo leaf it. [or did you mean hang it on a bamboo plant? i can't quite tell from the picture ^_^]",Chinese (Mandarin)
Albeit when I am always on my way to my school I listen to English in the train but I suppose its circumstance is not fine so that I learn English.,"Although I am always listening to English CDs (or programs) on my way to school in the train, I suppose the environment is not good for learning English.",Chinese (Mandarin)
Ex)The cardiovascular system is subject to regulation of neurosecretary system.,"Let me rephrase this sentence for you: The cardiovascular system controls itself --it has its own system for regulation-- but its self-regulation can be influenced, overridden, or otherwise regulated by the neurosecretary system, and that regulation happens quite often.",Chinese (Mandarin)
"My other hobby is Poker Texas Holdem, reading and exercise whole body :) Probably soon i make blog where i writte my experiencefrom english learning.","My other hobby is Poker Texas Holdem, reading, and exercise whole body :) I will probably make a blog where I write about my experience from learning English.",Chinese (Mandarin)
"while I take ressons,I put my usb to a computer and study English from Eigoduke","while I`m taking lessons,I put my usb to a computer and study English from Eigoduke",Chinese (Mandarin)
My opinion is too much to write in them...,My opinion is too much to write in them... (( I feel that my opinion will cover more than only three pages of paper)),Chinese (Mandarin)
"I was so busy with my stuff that comes with family, cause I'm not a single any more.","I was very busy with my family, because I'm not single any more.",Chinese (Mandarin)
The chance that we can this here is first time till Heian Piriod.,"This is the first time it is showcased, since the Heian Period.",Chinese (Mandarin)
There have snow in Sapporo.,Sapporo is snowing today.,Chinese (Mandarin)
"If you set in the kotatsu, you feel your body make warm.",If you set in the kotatsu&nbsp;would make &nbsp;your body warm.,Chinese (Mandarin)
"""I want to tell the past and present futures of Kyoto politely"".",and want to learn about its history.,Chinese (Mandarin)
"During the driving my car at mid-night, I sometimes turn off headlights on my car for seeing stars.","When I drive my car at midnight, I sometimes turn off the headlights so I can see the stars.",Chinese (Mandarin)
"With those two and experience, I hope I will be able to build my career even after we move to Europe after we leave the US.","With those two things and experience, I hope I will be able to further my career even after we move to Europe .",Chinese (Mandarin)
"he wrote impression of a book which is named ""Fairy Tale of Education for Human Nature"".","The young boy wrote about his impression of a book called, 'Fairy Tale of Education for Human Nature.'",Chinese (Mandarin)
"First time, they came to me just a burden.","When they first came to me, it felt like a burden.",Chinese (Mandarin)
I like the movies staring him.,I like the movies starring him. I like the movies he is in.,Chinese (Mandarin)
"Now, I describe the reason why I entered into a university.","Now, y.",Chinese (Mandarin)
but many people make a presentation by only voice.,but mostly they are using their voice in presentating.,Chinese (Mandarin)
"Maybe you have heard Luxury traveling agency before, because the Luxury traveling agency is the No.1 of the traveling marketing share in American and Europe.","Maybe you have heard Luxury traveling agency before, as we are the No.1 agency in America and Europe.",Chinese (Mandarin)
"As I have known, Fuji Television Network is one of the largest television companies in Japan and also the traveling shows are extraordinary populate among the Japanese audience.","Because Fuji Television Network is one of the largest television companies in Japan and has traveling shows that are extraordinarily popular with the Japanese audience and due to my role as the marketing manager of Luxury Traveling Agency, I would like to cooperate with you in having our traveling plans broadcasted in your shows",Chinese (Mandarin)
"then, 2hours ago from now, i faced the news.","Then, 2 hours ago I faced the news.",Chinese (Mandarin)
I love the movie and I just watched it whenever I want to.,I love the movie and I just watch it whenever I want to./ watched it whenever I wanted to (keep the verbs in the same tense),Chinese (Mandarin)
