text,correct,predicted_native_language
"now,but I have the confidence that I can speak it very well later as long as I put my mind in it.","But, I have the confidence that I will be able to speak it very well as long as I put my mind to it.",Chinese (Mandarin)
"That weekend, I watching soccer match on TV every night time,and,I was sleeping every daytime.","That weekend, I soccer match on TV every night , and slept daytime.",Chinese (Mandarin)
That know me that we do not care of Tunami.,It tells me that I do not have to worry about the tsunami.,Chinese (Mandarin)
"In this summer it is very hot in Japan, and It is shortage about electricity.",This summer is very hot in Japan and we have a shortage of electricity.,Chinese (Mandarin)
"Having quit the club before we are done with all the tournaments, I felt guilty when I left the club.","Having quit the club before we done with all the tournaments, I felt guilty.",Chinese (Mandarin)
"Although this story seems to be a little interesting, I am a man and think I can find better proper drama for me.","Although this story is interesting, I am a man and think I should find a better drama for me.",Chinese (Mandarin)
"Every life is just one time, and I'm one of those who doesn't wanna regret in the future when I look back my life.","You only live once, and I'm one of those who doesn't wanna regret my life when I look back on it in the future.",Chinese (Mandarin)
"Since I have not heard women's voice in the bathroom ever, I was so surprised.","Since I had never heard a woman's voice in the men's bathroom before, I was very surprised.",Chinese (Mandarin)
"As I was washing my body and listening to it for a while, I could hear a man's voice too.","As I washed my body and listened for a while, I could also make out a man's voice coming from the same stall.",Chinese (Mandarin)
"In general, when people are a junior high school student, they are also in adolescence, so I remember they hesitated singing in a loud voice.","Generally, when people are in junior high , they are also an adolescent. So I remember them hesitating to sing in a loud voice.",Chinese (Mandarin)
"As I always say, my listening skill is the biggest problem, but pronunciation is also a big problem.","I've always thought my listening skills are the biggest problem, but pronunciation is also a big problem.",Chinese (Mandarin)
"Oh busy, but I believe I could make it well.","This should be reworded to sound more natural. If it were me, I'd say ""Ah, so many things to do... but I'm sure I'll make it out just fine.""",Chinese (Mandarin)
"As a member who is living in the society, the ability of communicating with people, needless to say, is indispensable; for example, when they work at company, make a girl friend, try to solve problems, etc.","As a member of society, the ability to communicate (well) with people, needless to say, is indispensable in so many situations; for example, when working at a company, making (friends as well as) romantic partnerships, trying to solve problems, etc. <---- I added 'in so many situations' as you then went on to give some examples of situations where good communication is needed.",Chinese (Mandarin)
"I personally think my English ability is growing for sure, but I wanna have a visible proof to confirm that how my English is going on.","I personally am sure that my English ability is improving, but I wanna have a visible proof to confirm that .",Chinese (Mandarin)
"In conclusion, this two pieces if information about a homeless tells us that if people have hopes, everyone can change his or her life.","In conclusion, these two pieces of information about homelessness tells us that if people have hope, everyone can change his or her life.",Chinese (Mandarin)
"This law stipulates that if Japanese people say something about foreigners, even though it's not a bad thing, and if foreigner being said something by Japanese people tell the police that I'm discriminated with remarks by Japanese people or whatnot, this person saying something to foreigners are arrested by Japanese public security and are forced to show their house and their belongings.","This law stipulates that if a Japanese person says something to or about a foreigner, even though it's not a bad thing, and if that foreigner complains to the police that he or she feels discriminated against by the remarks of the Japanese person, then the person responsible for the remarks can be arrested by Japanese public security and their house and belongings can be searched.",Chinese (Mandarin)
And I confirmed my professor with email at 12:30 in the evening whether there was an essay to do or not.,So I e-mailed my professor at 12:30 in the morning for confimation on whether there was an essay to do or not.,Chinese (Mandarin)
"And, in the writing class, there was a small test to confirm if the students read the textbook in homework carefully.","And in the writing class, there was a quiz to confirm if the students had read the textbook for homework.",Chinese (Mandarin)
"Since then, we only use English, of course, there are some things we can't express though.","Since then, we only use English. There are some things we can't express though.",Chinese (Mandarin)
"After the class, I went to my teacher to ask whether I can take this class or not because I was worrying about the class since there was obviously not international student other than me.","After the class, I went to my teacher to ask whether I can take this class or not because I was worrying there was obviously no other international student other than me.",Chinese (Mandarin)
I was like I threw beers up around there and spilled out a lot.,(and spilled a lot .,Chinese (Mandarin)
And almost all friends in the dorm left the dorm.,"Almost all of my friends have left this dorm, including my roommate Brian who left a couple of minutes ago.",Chinese (Mandarin)
"There are some friends there, so they should help me, but of course, before I go there I need to get appointment with them.","I have some friends in those places, so they should (be able to) help me. But (or ), before I go I need to make an arrangement with them.",Chinese (Mandarin)
"Newspaper's words are always very difficult, but it is good not only to build up my vocabulary, but also to know a lot of current topics.","Newspapers words are always very difficult, but not only is it good to build up my vocabulary, but also to know a lot of current topics.",Chinese (Mandarin)
"To achieve my goals, there seem like so many difficulties on the route.",It seems like there are so many difficulties on the route to achieve my goals.,Chinese (Mandarin)
"Last week, I couldn't catch a call from my classmate owing to this problem, and a couple days ago, I couldn't send my text to my friend at the time that I wanted to send.","Last week, I (even) a call from one of my classmates And a couple days ago, I tried to send a text to my friend but it wouldn't go through. (<--I think this sounds more natural)",Chinese (Mandarin)
"At first, the idea that the richer countries are, the happier people in these countries are is given.",One of the theories was that richer countries had happier people.,Chinese (Mandarin)
"All people have a different value, so in general, can we decide which country is better to feel happy or so?","People have different values, so in general, can we decide which country is happy and which isn't?",Chinese (Mandarin)
"This room is public and most students in this dorm use this, but is becomes around midnight, there are no people in this room.","This is a public room and most students in this dorm use it, but around midnight it's usually empty.",Chinese (Mandarin)
"After people disappear from this room, I can practice pronunciation at all.",When everyone has left this room I can practice my pronunciation.,Chinese (Mandarin)
I feel an appreciation for you and Lang 8 is a very good tool to improve my writing.,I appreciate your help and I think Lang 8 is a very good tool to improve my writing.,Chinese (Mandarin)
"Now, he must be happy because he can use that room alone.",He must be happy now because he has that room for himself.,Chinese (Mandarin)
"We sneaked in the pool of the UCLA, which has a 30 feet platform for diving(I don't know how to express).","We sneaked into the pool of UCLA, which has a diving board 30 feet high (I don't know how to express this).",Chinese (Mandarin)
To be a parent is absolutely thanks but we have to give up many thing cause baby.,We are absolutely thankful to be parents but we have to give up many things cause of the baby.,Chinese (Mandarin)
next day in the early morning we searched where is the nearest hospital opening on Sunday.,The next morning we searched for where the nearest hospital open on Sundays was.,Chinese (Mandarin)
and We went to church to church service and my son get a baptism.,and we went to a church service where my son was baptised,Chinese (Mandarin)
it is decorated for girl to grow up healthily .,They are decorated so that the girl will grow up healthy.,Chinese (Mandarin)
"After 4 month I came to Australia, I joined a kind of Japanese language group to help Japanese learners and met a guy.","After 4 months , I joined a kind of Japanese language group to help Japanese learners, and met a guy.",Chinese (Mandarin)
A university in UK is famous for progressing Development Studies.,Universities in UK are reputed for progressive Development Studies.,Chinese (Mandarin)
It is like a little human because they are very wise.,"They are like little humans because they are very intelligent It's probably better to use """" instead of """" it's a bit more natural like that.",Chinese (Mandarin)
"I did not write even something wonderful,and I did't care.","I had'nt written anything wonderful, so I did'nt care.",Chinese (Mandarin)
"But it is not warm my house by only it,i alos use Oil fan heater.","But they alone do not warm my house, so I also use an oil fan heater.",Chinese (Mandarin)
Just to say have a nice day everyone and i love Suede!,Have a nice day everyone!,Chinese (Mandarin)
"Whenever I feel inconvenient when I need to do seiza but can't because of this dysfunctional right leg, I recollect the careless driver's face.","I experience inconvenience, when I need to sit in seiza because of my dysfunctional right leg. At this point, I begin to recall the careless driver's face.",Chinese (Mandarin)
"On the other hand, how much ever you sweat at your volunteer work, it would not add a penny to it; however hard you educate your children as a parent, it would be meaningless in terms of it.","On the other hand, the amount of time you sweat at your volunteer job, would not add a penny to it; as hard as you educate your children as a parent, would be meaningless in terms of it.",Chinese (Mandarin)
"Then, after coming to this world, they are kept being talked to by their parents, grand parents and many other people.",",Subsequently, after being born to this world, they are constantly being exposed to English through their parents, grand parents and many other people.",Chinese (Mandarin)
"On the next Wednesday, bonus which is first for me should be payed.",Next Wednesday I will receive my first bonus.,Chinese (Mandarin)
"Although I say ""save money"", actually I'm going to spend some part of bonus on a handbag, a pair of shoes, accesories and so on.","Although I say that I will save money, I'm actually going to spend a part of the bonus on a handbag, a pair of shoes, accessories and so on.",Chinese (Mandarin)
"However, in my experiences recently, I felt something like that; Japanese language tends to be ambiguous!","However, recently I've felt that Japanese tends to be very ambiguous.",Chinese (Mandarin)
"Especially, chin-san and Himawari-san, thank you for your advice.",I would like to thank chin-san and Himawari-sanfor your advice.,Chinese (Mandarin)
"The reading is better than the speaking, so I'm trying to read the chronicle of Narnia, the magician's nephew.","I can read better than I can speak, so I'm trying to read ""The Chronicles of Narnia, The Magician's Nephew"".",Chinese (Mandarin)
Here is very famous for cherry blossoms and in Spring here is crowded with people because of Ohanami.,"This is a very famous place for cherry blossoms and in Spring, it is very crowded here because of Ohanami.",Chinese (Mandarin)
I think I try to do Twitter for learning English...,I wan to try to use Twitter to learn English...,Chinese (Mandarin)
What an the championship do you your school is an athletic meet?,(I do not understand what you want to say.This is not right.) :(,Chinese (Mandarin)
"At length, my school did an athletic meet!",My school held an athletic meeting which lasted a long time!,Chinese (Mandarin)
Boys run 100-meter relay and Gils run one.,Boys ran in one of the hundred meter relays and and the girls ran in another one.,Chinese (Mandarin)
"Last week I was surfing the internet, I was looking for a web site that help me to improve my english, when suddenly I found this web,immediately I came to investigate into the site.","Last week I was surfing on the internet to look for a web site that can help me improve my English, when I found this web,immediately I investigated the site.",Chinese (Mandarin)
"I making miso soup , mother making miso soup is different.",I make miso soup different than the way my mother makes miso soup.,Chinese (Mandarin)
But We only fished tow channel catfishes and a carp after all.,Unfortunately we we were only able to catch tow channel catfishes and a carp.,Chinese (Mandarin)
"Eliza is a happy, passionate girl, which makes a contrast to Higgins' personality, the experient changed her appearance and accent, but not the essential nature, she still has her dream of 'lovely chocolate' and thinks or behaves occassionally in the lower class way, on the contrary, Higgins has passion for phonetics and idealize his mother instead of Eliza, which seems to them absurd and unnatural, though they get acustomed to each other, Eliza is a clever girl to aware of it instinctively.","Eliza is a happy, passionate girl, which contrasts Higgins' personality. The experient changed her appearance and accent, but not her essential nature She still has her dream of ""lovely chocolate"" and thinks or behaves in the lower class way, on the contrary, Higgins has passion for phonetics and idealize his mother instead of Eliza, which seems to them absurd and unnatural. Though they get acustomed to each other, Eliza is a clever girl and is aware of it instinctively.",Chinese (Mandarin)
"If you take a careful notice, there will always be a bunch of pupils in every big class: they cannot get a decent score in academic study, most of them take notice of learning, and thus, and minds wander outside the classroom during lessons and occasionally make some noises which is the annoyance to others, the teacher tend to be half-blind to them since his duty of fulfill the hunger of gifted ones for knowlege, if their names happened to be at the bottom of a student list aphebatically, they would be called to answer the teacher's question once in a blue moon, even not during the entire semester.","If you take careful notice, there will always be a bunch of pupils in most classes: they cannot get a decent score in academic study, and most of them take notice of this, and thus their minds wander outside the classroom during lessons and occasionally they make some noises that bother others. The teacher on the other hand, tends to be half-blind to this since his duty is to fulfill the hunger of gifted ones for knowledge. Also, if their names happen to be at the bottom of a student list alphabetically, they are called very seldom to answer the teacher's question and sometimes not once during an entire semester.",Chinese (Mandarin)
"So you see this is not so perfect , often you enjoy a pleasant process, but to bear the unpleasant consequences.","You can see this system is not perfect. Often you enjoy a pleasant process, but you also have to bear the unpleasant consequences.",Chinese (Mandarin)
Who do you know good thing for neck ache.,does anyone know of a remedy for neck aches?,Chinese (Mandarin)
"However, I can't read English books so fast that the time always comes when I have to get off the train, though I don't read so much.","However, I can't read English books very quickly, so I usually haven't read much by the time I have to get off of the train.",Chinese (Mandarin)
we feel the shock on the big swing when autotrack or big car passed over us.,"When an autotrack or big car passed over us, we felt the shock from big swings of wind.",Chinese (Mandarin)
I had guessed his face was unfortunately terrible but his face are completely safe!!,"I "" his face "" terrible but his face """" completely safe!!",Chinese (Mandarin)
my house to the dealer and dealer to my house.,I drove from my house to the dealers and back .,Chinese (Mandarin)
I think that it is noplace to be able to eat many kind of japanese food as same as bangkok.,I think there is no place to be able to eat many kinds of Japanese food as same as Bangkok.,Chinese (Mandarin)
"I study on technical university and I would like to improve my English skills, specially parts with technical vocabulary associated with mechanics, flows but also IT.","I study at a technical university and I would like to improve my English skills, specifically technical vocabulary associated with mechanics and flows, but also IT.",Chinese (Mandarin)
"And, I have three or four cups more of coffee during the rest of the day.",Then I will have three to four more cups of coffee for the rest of the day.,Chinese (Mandarin)
The good coffee has not only a good taste but also a rich fragrance.,"Good coffee not only have good taste, but also rich fragrance.",Chinese (Mandarin)
"As we had got a new member, we had enough member to take part in the team competition even if one member injured.","As we just got a new member, we now have enough member to take part in the team competition in case one of the members got injured.",Chinese (Mandarin)
And the power companies stop the other nuclear power plant to keep safety from the future earthquake.,The power companies stopped the other nuclear power plants to keep them safe from future earthquakes.,Chinese (Mandarin)
"The working is not play with friends,I know.","Working is not a game ,I know.",Chinese (Mandarin)
And it's very difficultly to me listening an english sentences.,It's very difficult for me to understand English sentences.,Chinese (Mandarin)
"In addition, we ate chocolate cakes and drunk cafe late,too.","We also ate chocolate cakes and drank cafe late,",Chinese (Mandarin)
"It had many cafe, restrant and club, but it is peaceful.","The city [not the sea] has many cafes, restaurants and clubs, but it is peaceful.",Chinese (Mandarin)
It would help someone who can understand japanese get more what I wanna say.,"I suppose people, who can understand Japanese, will understand what I want to say, if I write in both.",Chinese (Mandarin)
"because i'm goes to the Mr's pizza, and I very hungry so eat, to much","I went to Mr. Pizza, and I was very hungry so I ate too much.",Chinese (Mandarin)
"home work, quiz, fesival plactice, studying and so on....","I have a lot of homework, quizzes, festival practice, studying and so on.",Chinese (Mandarin)
"Nevertheless, the process couldn't maintain for a long time because I found a fun cartoon to watch.",Although this did not last long because I found a funny cartoon to watch.,Chinese (Mandarin)
I looked at this Web site in chance today and try to keep a diary from today!,I found this web site by chance today and will try to keep a diary from now on!,Chinese (Mandarin)
then he picked cheese up and brought it to his home.,He picked the cheese up and took it home.,Chinese (Mandarin)
Recently we can see lots of American TV dramas.,of American TV dramas.,Chinese (Mandarin)
"The best song that I think is ""ONE LOVE"".","My favourite song is ""ONE LOVE"".",Chinese (Mandarin)
The stroy is the memory he remembered on the plane.,It reminded him of memory he had on the plane.,Chinese (Mandarin)
"I had long time for no sign up here,","It took me a long time to sign up here.Or ""I did not sign up here for a long time""",Chinese (Mandarin)
I just wanna say that I love spices very much,I love spices very much.,Chinese (Mandarin)
"Because,he is frist winner of the Moto2 class.",e was the first-place winner of the Moto2 class.,Chinese (Mandarin)
To win the Lemans 24h in 1991 is theirs the highest glory.,Winning the Lemans 24 Hour Race in 1991 is their highest glory.,Chinese (Mandarin)
"But,I shouldn't draw a car sketch...","But,_I shouldn't draw now...",Chinese (Mandarin)
"he sent watermelon to both sister and he say that share to eat equal in order that she don't quarrel for inequality if the farmer share inequil watermelon and the two sister dispute,they are punished a both sister.","e sent watermelon to both say that share equally. He wanted there to be no argument about who should get a big piece and who should get a small piece. If they fail to share the watermelon fairly between them, and an argument arises, then he will have to punish both his daughters.",Chinese (Mandarin)
We will go to rehearsal music room to practice our song for playing in Econ day.,We went to the rehearsal music room to practice our songs (it is understood later in your writing that there are four songs so you should use songs = plural and not song = singular) to play on Econ day.,Chinese (Mandarin)
the castle standing behind a tree is very beautiful and a few birds is flying around it.,The castle behind the tree is very beautiful and a few birds are flying around it.,Chinese (Mandarin)
My imaginative land(Friday I will go to test in Fundamental English subjest.Help me please!),My Imaginary Land (Friday I'm going to take the test in Fundamental English. Please help me!),Chinese (Mandarin)
I walked at the entrace of the alley and waited a motorbike taxi but a minibus came by and I got on.,I walked through the entrance of the alley to wait for a motorbike taxi but a minibus came instead and I decided to get in .,Chinese (Mandarin)
"He was angry, so he raised his fist up to threaten that monkeys, but the monkeys imitated his action.","Angrily, the man raised his fist to threaten the monkey but the monkey raised his fist back at the man.",Chinese (Mandarin)
"He put off his hat and scratched his head, and the monkeys did it too, so he noticed that monkeys imitate his action.","He scratched his head and he saw the monkey did it too, so he realized the monkey was imitating his actions.",Chinese (Mandarin)
I think that I shall going to out for a walk.,I decided to go out for a walk.,Chinese (Mandarin)
How to do we as the common man deal with this really sad sitations?,What do we as common people deal with these really sad situations?,Chinese (Mandarin)
"For this competition,I needed gain waight before this because I would have to lose weight during the competition,so I didn't fear of gaining weight until today.:]","For this competition, I needed gain weight so I would have some to lose. So I didn't fear gaining weight until today. :]",Chinese (Mandarin)
"Because it made a big sympathetic responses, it becomes more and more famouse.","Because they [the people? or the countries?] big responses, they become more and more famous.",Chinese (Mandarin)
"Someone who have saw that aomic, you can talk with me about it.","If you have seen this comic, you can talk with me about it.",Chinese (Mandarin)
"After school start,I don't have much time to do something I want to do.",It seems like I don't have much time left over for the [fun] things that I want to do.,Chinese (Mandarin)
Maybe there would be a long time to clean out their home and make everything done.,Maybea long time to clean out their homes and get everything done.,Chinese (Mandarin)
"The old home was company dormitory which is so close to work, so I couldn't relax when I came home, because if I open a window I saw a company big logo wrote on the wall of a company building.","The old home was the company's dormitory which is too close to work, so I couldn't relax when I came home, because if I opened a window I saw the company's big logo written on the wall of the company building.",Chinese (Mandarin)
I have some plans for this vacation instead of going back to Nagasaki which I do every year in OBON except this year.,"Instead of going back to Nagasaki which I do every year for OBON, I have different vacation plans.",Chinese (Mandarin)
"I feel so bad that I have not been writing anything recent days, I meant to write at least one entry per day on lang-8, but I always could find some excuses for not do that.","I feel bad about not writing anything recently; I meant to write at least one entry per day, but I always find some excuses not too. (Was some mix ups between active and passive voice here, be careful on this)",Chinese (Mandarin)
"as a result, his health situation is poor, his hands tremble sometimes for no reason and his movement is getting more and more slow,easily tired and fall in asleep after doing a little housework, which really bother me a lot.","As a result, his health has become poor, as his hands sometimes / occasionally tremble for no apparent reason and his (physical) movements have been getting / becoming more and more slowHe gets easily tired and falls asleep after only doing a little housework, which really bothers me / ...which bothers me a lot.",Chinese (Mandarin)
"He also said that it is just like non-native speakers, native speakers need to pay attention to the syntax as well while they are speaking, or they might make mistakes.","He also said that can be just like non native speakers. Native speakers need to pay attention to the syntax as well while they are speaking, or they might make mistakes.",Chinese (Mandarin)
"Ah,I like humman b-box very much,if some one who has the same hobby as I have,we can communicat with each other.","Ah. I like humman b-box very much. If someone who has the same hobby as I have, we can communicate with each other.",Chinese (Mandarin)
"For I can play all,I need maybe 3month or 6.","To be able play all of the sections,I need maybe 3 to 6 months.",Chinese (Mandarin)
"Today, when I was writing this diary, I realized my misunderstanding about the flea market.","When I was writing this diary today I realized I misunderstood the term ""flea market"".",Chinese (Mandarin)
"They stock a various of items from stetionary to cosmetics, kitchen utensils to clothing, and so on.","They have various items in stock from stationary to cosmetics, kitchen utensils to clothing, and so on.",Chinese (Mandarin)
"It also great thing is a cute dress,especially, Carrie.","Another great thing is they wear cute clothes, especially Carrie.",Chinese (Mandarin)
"But when I compared the bonus of this year with last year, it reduced only 20 percent.","When I compared this year's bonus with last year's, it was reduced only by 20 percent.",Chinese (Mandarin)
"Today, the factory of the chemical company at which I worked declared emergency declaration.","Today, there was an emergency declaration at the chemical factory in which I work.",Chinese (Mandarin)
Spring is the season which I like the best.,I like spring the best.,Chinese (Mandarin)
"Today I was asking him to help me coreect my studying abroad SOP and I told him I need it tomorrow , that meant I wanted you to accompany with me, but after correcting my SOP he was rushing for home and told me ""I have a couple of things to do before I go to bed"".","Today I asked him to help me correct my studying abroad SOP and I told him I need it tomorrow , that meant I wanted him to accompany me, but after correcting my SOP he rushed home and told me ""I have a couple of things to do before I go to bed"".",Chinese (Mandarin)
"As the latter, we participates in events of X city, and report quantity of","This year, we will be participating in events in X city and reporting on garbage level and other such things.",Chinese (Mandarin)
After all I wash it on the day when it was fine.,I will wash it on a nicer day.,Chinese (Mandarin)
I am feeling that only listening with no care is not so effective and that sayng aloud what I listened to just after listening is important.,"I feel that merely listening is not so effective and that repeating aloud what I listened to, just after listening, is important. (Complex)",Chinese (Mandarin)
"During the semester, if something happened( I mean which have a great impact), the teacher will ask students to write an article about this, like what I have mentioned above.","During the semester, if something happens which has a great impact, the teacher will ask students to write an article about it, like what I have mentioned above.",Chinese (Mandarin)
"At that moment, I had not the courage to express my misunderstanding of this kind of education mode.","At the time, I did not have the courage to express my objection to this mode of education.",Chinese (Mandarin)
"News spreading on the sina weibo(Chinese copy of Twitter) and many forums, a lot of netizens expressed their angers on web.","News spread on sina weibo (Chinese version or counterpart of Twitter) and on many forums, a lot of netizens expressed their anger on the Web.",Chinese (Mandarin)
"One day a volunteer(Xia) coming from Beijing went to this small village to be a teacher,and maybe after a semester the young volunteer went back with her students, she hope that her students can touch this city by their own hands instead of newspaper or Tv programmes.","One day a volunteer (Xia) from Beijing went to this small village to be a teacher, and maybe after a semester the young volunteer went back with her students. She hopes that her students can touch this city by their own hands instead of newspaper or TV programmes.",Chinese (Mandarin)
"I also have them, for example money, joy, challenging and so on.","For example, money, happiness, challenges are some of many reasons why I and others work.",Chinese (Mandarin)
The exam was to take 100 points!!!!!!,"I got 100 points on the exam!!!!!! (I wasn't completely sure, but is this all right?)",Chinese (Mandarin)
"My family is living in the Northern part of Japan, so I've lived alone in Tokyo to go to university.","My family lives in the Northern part of Japan, so I have been living alone in Tokyo while going to university.",Chinese (Mandarin)
2-1 The man is my best friend who is playing baseball.,Here : The man who is playing baseball is my best friend.,Chinese (Mandarin)
"At last, I found that;refer to in the Japan Times Online, Asama has mild eruption, ash reaches Kanto.","Finally, after referring to in the Japan Times Online, I found out that Mt. Asama had a mild eruption, and the ash reached Kanto area.",Chinese (Mandarin)
"But, even speakers doesn't use those currently as Japanese grammar, listener can understand what he/she said.","Even speakers don't use those nowaday in sentences, listeners can stillunderstand what he/she says",Chinese (Mandarin)
"Amazing of love is shouted is a lot of movies, poetries, literatures and so on.","a lot of movies, poetry, literature and so on.",Chinese (Mandarin)
"Then, I suppose I likely to don't consider difference the plural form and a singular form.",I suppose I likely don't consider the difference between plural form and singular form.,Chinese (Mandarin)
"It was a chance not to give up but to keep making efforts, but I want to think it another time whether it was worth wasting more than 10hours to see the animation through Youtube...","Watching this gave me the opportunity to appreciate dedication and discipline, but perhaps I just want to imagine that I didn't waste 10 hours watching anime on youtube...",Chinese (Mandarin)
"I really like the idea to study all subjects in English because it makes everything more challenging and while I am living in Berlin, I would take back my German, which unfortunately I was able to study just until junior high school and I always regretted that.","I really like the idea of studying all subjects in English because it makes everything more challenging and while I am living in Berlin, I would revise my German, which unfortunately I was able to study only until junior high school and I always regretted that.",Chinese (Mandarin)
It' sometomes bad but usually i'm excited with working people who are really different than I thought it would!,"Even though it's sometimes bad, I'm usually excited working with people who are really different than I (am?)! (Not sure what you are trying to say here, but I think this is what you meant)",Chinese (Mandarin)
And I hope I'm having such thought just because at the moment I'm in a valley of failure.,"I also hope I'm having such thoughts just because I'm in a valley of failure at the moment. (don't start sentence with ""and"")",Chinese (Mandarin)
"There were some bloody scenes, but they were OK for a grown-up like me.","Referring to yourself as a ""grown-up"" sounds very awkward. Maybe you could replace it with ""adult"" instead.",Chinese (Mandarin)
"However, we were most content that we didn't strangle What an Ugly Round Cart in the quarterfinal.","Do you mean to say that you were content with your place holding, and so you did not strangle What an Ugly Cart team members? Or are you simply stating that you were pleased you did not strangle What an Ugly Cart team members? The original sentence is unclear.",Chinese (Mandarin)
But in this days Iam thinking all time about my study and how I can develop my languge quickly so I try to find some books which will help me to learn this languge.,"But these days I think about my studies and how I can develop my skills in language quickly all the time, so I've been trying to find some books that will help me to learn this language.",Chinese (Mandarin)
In the afternoon class we talked about personalities;and then went on to the movie.,"For the afternoon class, we talked about personalities and then we watched a movie.",Chinese (Mandarin)
"And when I was a little older, I knew that some eastern people would use left hands, too, so it's a worldwide phenomenon.","When I was a little older, I knew that some Asians would use their left hand, too, so it's a worldwide phenomenon.Note: In British English, Asian refers to Indians or Pakistanis, while in American English, it refers to East and Southeast Asians (Chinese, Japanese, Korean, Vietnamese, Thai, etc).",Chinese (Mandarin)
The population is similar to English speakers or even bigger.,"That is similar to the amount of English speakers here, perhaps more.",Chinese (Mandarin)
"Standing in front to the door of the dorm, I saw from the windows that the dorm was very gloomy.","Standing at the front door of the dorm, I saw through the windows that the dorm was very dark.",Chinese (Mandarin)
"Every forigner works here will have a higher salary than the locals, even though they do the same thing.","Every foreigner working here earns a higher salary than the locals, even though they do the same job.",Chinese (Mandarin)
Just like Chinese are afraid of foreigners from the heart.,Chinese are actually (?) afraid of foreigners .,Chinese (Mandarin)
"I has been so panicked during the test, every English word looked so unfamiliar.","I panicked during the test, every English word seemed unfamiliar.",Chinese (Mandarin)
You should firstly get to know there are 56 nationalities in China so there must be many wars in ancient days and that's why we have built the Great Wall.,"First, you should learn about the 56 nationalities in China, and also how there were many wars in ancient days, which is why the Great Wall was built.",Chinese (Mandarin)
"Somebody is born to be remarkable in his own career, they are the ones who carved their names in the human history.",Some people are born to be remarkable in their own career. They are the ones who carved their names in the human history. [Remember to check to make sure all the number of subject in your sentence agrees.],Chinese (Mandarin)
She's so brave of trying to break down the barriers in the way of persuit of love even the rule set by god.,She's so brave to try to break down the barriers in the pursuit of love even breaking the rule set by god.,Chinese (Mandarin)
"Elsa long for a extremely healthy bady with no bad gene with Clive, she can't stop herslef and even use her own gene for experiment which makes the hybrid looks like her later in the film.","Elsa longs for an extremely healthy baby with Clive that has no bad genes, but she can't stop herslef and even uses her own genes for experimentation which causes the hybrid look like her later in the film.",Chinese (Mandarin)
It tends to tell everyone that the way of Chinese is always simple but violent.,"It said the way of Chinese is always simple but violent. [Hm, I think you can just keep it simple and just say the article said that.]",Chinese (Mandarin)
"As soon as you get the news of pregnancy, the only will of yours should be giving birth to this baby, the only thing to do is taking care of yourslef in order to have a healthy babay.","As soon as you find that you are pregnant, your only focus should be giving birth to the baby and the only thing to do is to take care of yourself in order to have a healthy baby.",Chinese (Mandarin)
Somebody says I border them but I've never recognized that before they tell their feelings to me.,I've never noticed when I bother somebody until they tell me their feelings.,Chinese (Mandarin)
You have to greet to the teacher who are going to have a class for you before start.,You have to greet the teacher who is teaching you/your class before the class (can) actually start.,Chinese (Mandarin)
"Honestly speaking,I am not good at the interview,and then I tend to be tense in public.","Honestly, as I am not good at interviews, I tend to be tense in public.",Chinese (Mandarin)
"So someone said a way of studing is good,bad other people said this method is bad.","So some people say a way of studying is good, but other people say this method is bad.",Chinese (Mandarin)
But I and my friend were satisfaied with attraction because many attraction appealed to our.,But my friend and I were satisfied with the attractions because many of the attractions appealed to us.,Chinese (Mandarin)
"but,The thing I was most impressed by Goethe was that he had fallen in love by 80 years old!!","However, the thing I was most impressed by Goethe was that he fell in love at 80 years old!!",Chinese (Mandarin)
"Firstly,the movies is basically easier to see and understand contents than others is because movies has a lot of information to imagine.","Firstly, movies are basically easier to see and understand than other formats because movies provide a lot of information to help your imagination.",Chinese (Mandarin)
"There was alot of a street vendor's astall,so I ate some foods which is made in a stall.","There were a lot of a street vendor stalls,so I ate some food, which were made within the stalls.",Chinese (Mandarin)
"I white a diary a long time today,but I should white diary everyday.","I haven't wrote a diary for a long time today, even though I should.",Chinese (Mandarin)
"In acutualy, we learn mixed up English with British English and American English.","Actually, we learn a mix of British (English) and American English.",Chinese (Mandarin)
"I major 15-16 century of Italian art but, I also like 17 century art(Baroch art, so called,) and I am interested in archtecture of church because, my research field is related to that of 7-14 century so clothly.","I'm majoring in the Italian art from 5-16 century, but I also like 17 century art(called Baroch art) and I am interested in church archtecture because my research field is related to the church architecture from 7-14 century so closely.",Chinese (Mandarin)
Every Thursday is the day I take a class.,I take a class every Thursday.,Chinese (Mandarin)
I have a week point to read long sentence.,My week point is reading long sentences.,Chinese (Mandarin)
"I will have excersise and become 96kg or lower weight at the middle of October, from the 99kg weight at the beginning of October.","I will exercise and become 96kg or lower by the middle of October, from my 99kg weight at the beginning of October.",Chinese (Mandarin)
"I havn't ever translated a song before, you may laugh out loud about my language in Translation song.","I've never translated a song before, you may laugh about my translation of the song.",Chinese (Mandarin)
"In addition, It may be difficultly for read or understand because it's written point by point in lyric.",It may be difficult to read or understand because it's a one to one translation.,Chinese (Mandarin)
"If don't play fishing and swimming in sea, I don't like sea.","If I wasn't able to fish and go swimming in the sea, I wouldn't like it.",Chinese (Mandarin)
"Avail yourself of it All at your own risk and take the consequences, please.","Please be aware that the use of SAL is at your own risk, and that you are responsible for the consequences.",Chinese (Mandarin)
"Of course, please enjoy your shopping at our site.",Please enjoy shopping at our site.,Chinese (Mandarin)
