text,correct,sequence,native
"On Thursday,I had a plan to go to a party with my housemate,but I could not go there,because one of my housemate hated the party,and she suggested that go to a pub.","On Thursday, I had made a plan to go to a party with my housemate, but I could not go there because one of my housemates hates parties, and she suggested that we go to a pub (instead) *(it's fine withouth ""Instead"", but is very native!).","('PROPN', 'PUNCT', 'PRON')",Spanish
"I can't travel anywhere in this summer, so I choose to learn more about English.","I can't travel anywhere in this summer, so I choose to learn more about English.I have no chance of travelling,so I decided to revise my English.","('PROPN', 'PUNCT', 'PRON')",Spanish
I am in Japan.,I am in Japan. (I live in Japan) you may have wanted to say this?,"('PROPN', 'PUNCT', 'PRON')",Spanish
"So at least now in Universe,I want to concentrate to what tolearn.","So at least now in University, I want to concentrate on what to learn.","('PROPN', 'PUNCT', 'PRON')",Spanish
"I can support them, if I'm a member of Zkai.","If I'm a member of Zkai, I can support and help them.","('PROPN', 'PUNCT', 'PRON')",Spanish
"i'll never forget the first time feelings when I set foot on the ground in china, it was very excited and afraid.",I'll never forget my feelings the first time I set foot on the ground in china. I was very excited and afraid.,"('PROPN', 'PUNCT', 'PRON')",Spanish
"i'll never forget the first time feelings when I set foot on the ground in china, it was very excited and afraid.",I'll never forget my feelings the first time I set foot on the ground in china. I was very excited and afraid.,"('PROPN', 'PUNCT', 'PRON')",Spanish
Surrender is a weakness which leads to humiliation.,"Surrender is a weakness that leads to humiliation. ""which"" would be used if it is a non-restrictive clause like this: ""Surrender, which is a weakness that leads to humiliation, is bad."" Otherwise it should be ""that.""","('PROPN', 'PUNCT', 'PRON')",Spanish
Surrender is a weakness which leads to humiliation.,"Surrender is a weakness that leads to humiliation. ""which"" would be used if it is a non-restrictive clause like this: ""Surrender, which is a weakness that leads to humiliation, is bad."" Otherwise it should be ""that.""","('PROPN', 'PUNCT', 'PRON')",Spanish
"It's about how to learn English,I regreted sometimes that I did not persist in doing dictation and writing exersices everyday.",It's about how to learn English. I regret sometimes that I did not persist in doing dictation and writing exercises everyday.,"('PROPN', 'PUNCT', 'PRON')",Spanish
"It's about how to learn English,I regreted sometimes that I did not persist in doing dictation and writing exersices everyday.",It's about how to learn English. I regret sometimes that I did not persist in doing dictation and writing exercises everyday.,"('PROPN', 'PUNCT', 'PRON')",Spanish
"In the new year eve,I watched the gala via internet,and drank with my friends.","On New Year's Eve, I watched the Gala via Internet and drank with my friends.","('PROPN', 'PUNCT', 'PRON')",Spanish
"Wow~~~Seoul, it was a really cold today.",Wow~~~Seoul was a really cold today.,"('PROPN', 'PUNCT', 'PRON')",Spanish
"I am a as one of beginner leaning english , I think 'reading and hearing poem' is a nice method !","As a beginner learning English , I think that 'reading and listening to poems' is a nice learning method !","('PROPN', 'PUNCT', 'PRON')",Spanish
So I hurriedly took Betty and Zzang-A went out for taking a short walking and for having a bowel movement.,"So I hurriedly took Betty and Zzang-A out for a short walk and to use the bathroom. (In English, we are often reserved about talking about bowel movements, and we prefer passive words like ""bathroom"" or ""restroom""--quite silly, yes, but that is the culture.)","('PROPN', 'PUNCT', 'PRON')",Spanish
So I hurriedly took Betty and Zzang-A went out for taking a short walking and for having a bowel movement.,"So I hurriedly took Betty and Zzang-A out for a short walk and to use the bathroom. (In English, we are often reserved about talking about bowel movements, and we prefer passive words like ""bathroom"" or ""restroom""--quite silly, yes, but that is the culture.)","('PROPN', 'PUNCT', 'PRON')",Spanish
So I hurriedly took Betty and Zzang-A went out for taking a short walking and for having a bowel movement.,"So I hurriedly took Betty and Zzang-A out for a short walk and to use the bathroom. (In English, we are often reserved about talking about bowel movements, and we prefer passive words like ""bathroom"" or ""restroom""--quite silly, yes, but that is the culture.)","('PROPN', 'PUNCT', 'PRON')",Spanish
"In the noon?/ (At noon?/) I had lunch with my younger sister and brother, then (/after?) in the afternoon I had classes, and in the evening I met two college friends.","At noon, I had lunch with my younger sister and brother. Afterwards I had classes, and in the evening I met two college friends.","('PROPN', 'PUNCT', 'PRON')",Spanish
"OH, I didn`t write my entry in English for four days, I just wrote in Chinese entries.",I haven't written in English for four days. I only wrote Chinese entries.,"('PROPN', 'PUNCT', 'PRON')",Spanish
Wa~~ how can I do?,"Sigh... what to do? -- NOTE: You wouldn't normally say ""sigh"" in a conversation or in formal writing, but it's fine in a journal or blog post.","('PROPN', 'PUNCT', 'PRON')",Spanish
But I am here at my desk yet.,"But yet again, here I am, at my desk. (in this case, ""yet again"" = once more, once again, for another time; ex.: She missed the bus yet again. = She missed the bus once again = she missed the bus many times and this time also, she missed the bus.) I think this is closer to what you meant to say: ""I am still at my desk.""","('PROPN', 'PUNCT', 'PRON')",Spanish
But I am here at my desk yet.,"But yet again, here I am, at my desk. (in this case, ""yet again"" = once more, once again, for another time; ex.: She missed the bus yet again. = She missed the bus once again = she missed the bus many times and this time also, she missed the bus.) I think this is closer to what you meant to say: ""I am still at my desk.""","('PROPN', 'PUNCT', 'PRON')",Spanish
"OK., I will talk about one friend`s story,and she is one of my lang-8 freind.","OK., I will talk about one of my friend`s. She is one of my Lang-8 friends.","('PROPN', 'PUNCT', 'PRON')",Spanish
Wed) I went to work as a substitute teacher.,Wed) I went to work as a substitute (relief) teacher.,"('PROPN', 'PUNCT', 'PRON')",Spanish
Masaru Horie was chosen who came up Port Coquitlam BC with an amazing concept.,"Masaru Horie (Port Coquitlam, BC) who came up with an amazing concept, was chosen .","('PROPN', 'PUNCT', 'PRON')",Spanish
I've been into English very much.,I'm really into English (I think this sounds natural.),"('PROPN', 'PUNCT', 'PRON')",Spanish
"I will be an English teacher this fall,and now is summer holiday in china , and I taught Chinese as a foreign language as a part time job,now.","I will be an English teacher this fall, and now it is summer holiday in China. I have been teaching Chinese as a foreign language as a part time job, .","('PROPN', 'PUNCT', 'PRON')",Spanish
"Thanks for the Dragon-boat Festival,i am going to have a three-day holiday from tomorrow.",Thanks to the Dragon-boat Festival I am going to have a three-day holiday starting tomorrow.,"('PROPN', 'PUNCT', 'PRON')",Spanish
"Times past quickly, he finally took his 56 years to excavate a ladder for his wife.",Time passed quickly. (Period) It took him 56 years to carve a stairway for his wife.,"('PROPN', 'PUNCT', 'PRON')",Spanish
"This is One of the most beautiful night sceneries in Japan(And I heard that Hakodate, Kobe are also as beautiful as Nagasaki) And, There is a funny rumor.",This is One of the most beautiful night sceneries in Japan. I heard that the sight of Hakodate and Kobe is beautiful as well. Only in Nagasaki is a funny superstition though.,"('PROPN', 'PUNCT', 'PRON')",Spanish
"This is One of the most beautiful night sceneries in Japan(And I heard that Hakodate, Kobe are also as beautiful as Nagasaki) And, There is a funny rumor.",This is One of the most beautiful night sceneries in Japan. I heard that the sight of Hakodate and Kobe is beautiful as well. Only in Nagasaki is a funny superstition though.,"('PROPN', 'PUNCT', 'PRON')",Spanish
"I really want to konw someone who can help my English,I would be very grateful!",I really want to meet someone who can help me with my English. I would be very grateful!,"('PROPN', 'PUNCT', 'PRON')",Spanish
I started walking about 30 minutes in the morning since the last Friday!,"Since last Friday, I began walking for 30 minutes in the morning.","('PROPN', 'PUNCT', 'PRON')",Spanish
The TOEIC result which I took on January returned last week.,"The TOEIC result which I took on January returned last week. (The results from the TOEIC, which I took in January, arrived last week.)","('PROPN', 'PUNCT', 'PRON')",Spanish
The TOEIC result which I took on January returned last week.,"The TOEIC result which I took on January returned last week. (The results from the TOEIC, which I took in January, arrived last week.)","('PROPN', 'PUNCT', 'PRON')",Spanish
Today Tokyo area as well as the western of Japan was the beginning of the rainy season.,"Today in the Tokyo area as well as in western Japan, it was the beginning of the rainy season.","('PROPN', 'PUNCT', 'PRON')",Spanish
"On my way home from Nagaoka, I took a nap on the passenger seat.","On my way home from Nagaoka, I took a nap in the passenger seat. (You can say u sat on a chair or sat on a rock but for some reason, they use sat in instead of on when u talk about the passenger seat.","('PROPN', 'PUNCT', 'PRON')",Spanish
"I thought that if I could speak English more, I would have made friends more.","I thought that if I could speak English , I would have made more friends. I thought that if I could speak English, I would have made more friends.","('PROPN', 'PUNCT', 'PRON')",Spanish
"My family went to see some events of Kauai that is The National Athletic Meet, in our prefecture.","My family went to see some events at Kauai, that is The National Athletic Meet in our prefecture.","('PROPN', 'PUNCT', 'PRON')",Spanish
"Last Sunday, my second son took an examination of Eiken, English Class 3, a level of the test is just graduation of Junior high school.","Last Sunday, my second son took an examination of Eiken, English Class 3, a level of the test is just graduation of Junior high school. (I don't understand the last part of this sentence. I am not sure what you are trying to say, so I can't suggest a correction.)","('PROPN', 'PUNCT', 'PRON')",Spanish
"Hello~, I'm Grace to pray for you.",I don't know what you mean here. Maybe or,"('PROPN', 'PUNCT', 'PRON')",Spanish
"When Parviz found nobody supporting him, He moved from the throne to the back of Shabdiz","When Parviz found nobody supporting him, He moved from the throne to the back of his steed, Shabdiz Parviz - I don't think you've used this name by itself for Khosrau yet, you might just say ""The fortunate one"" or ""the victorious one"" if you think the poem is being ironical here by using the word Parviz for someone who is running away, otherwise the reader might think Parviz is a new character. 'Steed' is an archaic word for horse that you might use in an epic poem.","('PROPN', 'PUNCT', 'PRON')",Spanish
"Shirin who was riding the fastest horse, Golgoon and was a master of riding herself, outran the maidens.","Shirin, who was riding the fastest horse, Golgoon, and who was a master of riding herself, outran the maidens.","('PROPN', 'PUNCT', 'PRON')",Spanish
"Shirin who was riding the fastest horse, Golgoon and was a master of riding herself, outran the maidens.","Shirin, who was riding the fastest horse, Golgoon, and who was a master of riding herself, outran the maidens.","('PROPN', 'PUNCT', 'PRON')",Spanish
The short message on mobile phone,"SMS( this stands for Short Messaging Service. You can also say ""texting"" because a short message is also called a ""text"")","('PROPN', 'PUNCT', 'PRON')",Spanish
The short message on mobile phone,"SMS( this stands for Short Messaging Service. You can also say ""texting"" because a short message is also called a ""text"")","('PROPN', 'PUNCT', 'PRON')",Spanish
"At Pekin's airport I met a taxi driver, who was waiting for me there: he would have brought me to the dorm at the Nankai University of Tianjin.","At the airport in Peking, I met a taxi driver, who was waiting for me there: he would take me to the dorm at the Nankai University of Tianjin.[perfect conditional tense in Italian, present conditional in English. 'would have' would mean that he didn't take you to the dorm, that it didn't happen]","('PROPN', 'PUNCT', 'PRON')",Spanish
"At Pekin's airport I met a taxi driver, who was waiting for me there: he would have brought me to the dorm at the Nankai University of Tianjin.","At the airport in Peking, I met a taxi driver, who was waiting for me there: he would take me to the dorm at the Nankai University of Tianjin.[perfect conditional tense in Italian, present conditional in English. 'would have' would mean that he didn't take you to the dorm, that it didn't happen]","('PROPN', 'PUNCT', 'PRON')",Spanish
"At Pekin's airport I met a taxi driver, who was waiting for me there: he would have brought me to the dorm at the Nankai University of Tianjin.","At the airport in Peking, I met a taxi driver, who was waiting for me there: he would take me to the dorm at the Nankai University of Tianjin.[perfect conditional tense in Italian, present conditional in English. 'would have' would mean that he didn't take you to the dorm, that it didn't happen]","('PROPN', 'PUNCT', 'PRON')",Spanish
"S., she is very clever, very good, sometimes she is kind, sometimes she has a tantrum, she is nice, she is not really pretty, ( she doesn't agree with him in fact she stand up for herself) , she is tall...","S., she is very clever, very good, sometimes she is kind, sometimes she has a tantrum, she is nice, she is not really pretty, ( she doesn't agree with him, in fact, she stands up for herself) , she is tall...","('PROPN', 'PUNCT', 'PRON')",Spanish
"S., she is very clever, very good, sometimes she is kind, sometimes she has a tantrum, she is nice, she is not really pretty, ( she doesn't agree with him in fact she stand up for herself) , she is tall...","S., she is very clever, very good, sometimes she is kind, sometimes she has a tantrum, she is nice, she is not really pretty, ( she doesn't agree with him, in fact, she stands up for herself) , she is tall...","('PROPN', 'PUNCT', 'PRON')",Spanish
"From my Chinese phonecards experience, I should had learnt it but in these first hours in China it was difficult to put it into practice: I was still a foreigner!","From my Chinese phonecard experience, I should have learned( I'm not sure if they spell it learnt in England...they probably do but you have the american spelling of it too now haha) it but in the first hours in China it was difficult to put it into practice: I was still a foreigner!","('PROPN', 'PUNCT', 'PRON')",Spanish
"(Me, your mum and you)",(you your mum and I),"('PROPN', 'PUNCT', 'PRON')",Spanish
I live in Russia in a Ekaterinburg city.,"I live in Ekaterinburg, which is a city in Russia.","('PROPN', 'PUNCT', 'PRON')",Spanish
"If you come to Japan,I recommend you that you visit Kyoto.","If you come to Japan, I recommend that you visit Kyoto. If you come to Japan, I recommend you to visit Kyoto.","('PROPN', 'PUNCT', 'PRON')",Spanish
"I am Keiji Japanese and I want to speak , write and use English,","I am Keiji. I am Japanese and I want to speak, write and use English.","('PROPN', 'PUNCT', 'PRON')",Spanish
"I am Keiji Japanese and I want to speak , write and use English,","I am Keiji. I am Japanese and I want to speak, write and use English.","('PROPN', 'PUNCT', 'PRON')",Spanish
One is heading in Dash Village which is artificialy created under a TV project.,"One is heading to Dash Village, which is artificially created for a TV project.","('PROPN', 'PUNCT', 'PRON')",Spanish
On Thursday I went to see the Phantom of the Opera at the Pantages Theatre.,"On Thursday, I went to see the Phantom of the Opera at the Pantages Theatre.","('PROPN', 'PUNCT', 'PRON')",Spanish
And I replied to attend in December.,"In December, I confirmed that I would attend.","('PROPN', 'PUNCT', 'PRON')",Spanish
"The student group and the adult group came last year as ELT, I heard at the class.","During class, I learned that a student group and the adult group came last year as ELT.","('PROPN', 'PUNCT', 'PRON')",Spanish
Every Thursday I train English communication with my personal teacher.,"Every Thursday, I train English communication with my personal teacher.","('PROPN', 'PUNCT', 'PRON')",Spanish
"This book was written by Takafumi Horie who is the former CEO of Livedoor Co., Ltd.","This book was written by Takafumi Horie, who is the former CEO of Livedoor Co., Ltd.","('PROPN', 'PUNCT', 'PRON')",Spanish
Edward (whom I got to know by Lang-8) in the train.,"Edward (whom I got to know by Lang-8) in the train. On the train this morning I chatted with Mr. Edward (who I met on Lang-8). [is Edward this person's first or last name? Edward sounds like a first name, and ""Mr."" is usually not used with first names.]","('PROPN', 'PUNCT', 'PRON')",Spanish
"Thirldly,I am good at organizing activities.","Thirld,I am good at organizing activities.","('PROPN', 'PUNCT', 'PRON')",Spanish
"But Thai, there aren't much chances around us.",But there aren't many chances around usto study Thai.,"('PROPN', 'PUNCT', 'PRON')",Spanish
"Oh, it looks like learning English :-)","Oh yeah, it's like learning English :-)You cannot look at learning.","('PROPN', 'PUNCT', 'PRON')",Spanish
"I've been feeling like having a cold with sore throat and itchy nose, that turned out to be a kind of hay fever.",I've been feeling like I've had a cold with sore throat and itchy nose. It turned out to be a kind of hay fever.,"('PROPN', 'PUNCT', 'PRON')",Spanish
"For example in Japanese, We use variety of words to describe various ways of boiling food.","For example, in Japanese we use a variety of words to describe the various ways of boiling food.","('PROPN', 'PUNCT', 'PRON')",Spanish
"Thank you.),I studied JAVA programing and found it interesting.","Thank you.) to him/her,I studied JAVA programing and found it interesting.","('PROPN', 'PUNCT', 'PRON')",Spanish
"Because(""Since""""For"" which is better?thank you!)I know my weak point.",Because is good enough,"('PROPN', 'PUNCT', 'PRON')",Spanish
"He met Togawa Kiyoharu who was playing bascket ball in a wheelchair when he visited her, he first met a wheelchair basketball world.","He met Togawa Kiyoharu, who was playing basketball in a wheelchair, when he visited her (I'm not sure what you mean by this.)","('PROPN', 'PUNCT', 'PRON')",Spanish
"He met Togawa Kiyoharu who was playing bascket ball in a wheelchair when he visited her, he first met a wheelchair basketball world.","He met Togawa Kiyoharu, who was playing basketball in a wheelchair, when he visited her (I'm not sure what you mean by this.)","('PROPN', 'PUNCT', 'PRON')",Spanish
"In japan, it is 1:40 am.","In Japan, it is 1:40 am.","('PROPN', 'PUNCT', 'PRON')",Spanish
"Last Weekend,I went to Kyoto for vacation.","Last Weekend,I went to Kyoto for vacation. // Sounds a bit strange, in my opinion. Perhaps this works better?","('PROPN', 'PUNCT', 'PRON')",Spanish
"Hello,my name is Masaki,22 years old college student.","Hello,my name is Masaki. I am a 22-year-old college student.","('PROPN', 'PUNCT', 'PRON')",Spanish
Amanda who is 40 years old has been managing the kinder garten for 20 years.,"Amanda, who is 40 years old, has been managing the kindergarten for 20 years.","('PROPN', 'PUNCT', 'PRON')",Spanish
Amanda who is 40 years old has been managing the kinder garten for 20 years.,"Amanda, who is 40 years old, has been managing the kindergarten for 20 years.","('PROPN', 'PUNCT', 'PRON')",Spanish
"I had drinking sessions last night and on thursday,I drank too much both of them.","I had drinking sessions last night and on Thursday, I drank too much of both.","('PROPN', 'PUNCT', 'PRON')",Spanish
"When I went to Korea, I bought 'Real Brownie' at a supermarket.","When I went to Korea, I bought 'Real Brownie' at a supermarket. (this should be brownies because there is more then one brownie , i think the company made a mistake)","('PROPN', 'PUNCT', 'PRON')",Spanish
I went to Kawaramachi in Kyoto for shopping which has many varios shops.,"I went to Kawaramachi, which has many various shops, for shopping in Kyoto.","('PROPN', 'PUNCT', 'PRON')",Spanish
"Hello, I am Jia Ni I hope I can recognize a friend with the United States to learn English language","Hello, I am Jia Ni. I hope I can make some American friends who can help me learn English.","('PROPN', 'PUNCT', 'PRON')",Spanish
"In Japan,there is a custom which woman gives chocolates to man.","In Japan, there is a custom in which women give chocolates to men. (Or, ""In Japan, it is customary for women to give chocolates to men."")","('PROPN', 'PUNCT', 'PRON')",Spanish
"In Japan,there is a custom which woman gives chocolates to man.","In Japan, there is a custom in which women give chocolates to men. (Or, ""In Japan, it is customary for women to give chocolates to men."")","('PROPN', 'PUNCT', 'PRON')",Spanish
I`ve taught Mathmatics and Korean to students who want to study more every Saturday and Sunday for free,"Every Saturday and Sunday,I teach Mathematics and Korean to students who want extra study.","('PROPN', 'PUNCT', 'PRON')",Spanish
"Asaka Seto,Japanese one of famous actress, was on maternity leave and gave birth to her first baby son in March,She attended the conference as the new characters about fashion brand ""Reflect"".","Asaka Seto,Japanese one of Japan's most famous actresses, was on maternity leave and gave birth to her first baby son in March. She attended the a conference as one of the new ""Reflect"" fashion brand representatives.","('PROPN', 'PUNCT', 'PRON')",Spanish
"Though twins were acting as Michelle,one person, I can't tell them apart at all.",The Olsen twins both played the role of Michelle. I can't tell them apart at all.,"('PROPN', 'PUNCT', 'PRON')",Spanish
J - I go to Opera center I'll go to Opera center.,J -Opera center.... I'll? go to Opera center.,"('PROPN', 'PUNCT', 'PRON')",Spanish
And I've know be covering David Choi song office album By My Side.,"Umm, I am going to be covering a David Choi song off his album By My Side.","('PROPN', 'PUNCT', 'PRON')",Spanish
What do you say that every day you learn one phrase in English?,What do you say that every day you learn one phrase in English? What do you think about learning one phrase of English everyday?,"('PROPN', 'PUNCT', 'PRON')",Spanish
@_@; You know @_@; everybody @_@; first time really save the rice.,That was the first time he did anything that really saved their lives.,"('PROPN', 'PUNCT', 'PRON')",Spanish
@_@; You know @_@; everybody @_@; first time really save the rice.,That was the first time he did anything that really saved their lives.,"('PROPN', 'PUNCT', 'PRON')",Spanish
@_@; You know @_@; everybody @_@; first time really save the rice.,That was the first time he did anything that really saved their lives.,"('PROPN', 'PUNCT', 'PRON')",Spanish
In USA everybody opposite side drive to Japan.,"In the USA, everybody drives on the opposite side to Japan.","('PROPN', 'PUNCT', 'PRON')",Spanish
I wanna tell about my life to my friend from USA.,I wanna tell about my life to my friend from USA. I want to tell my friend from the USA about my life.,"('PROPN', 'PUNCT', 'PRON')",Spanish
I think that my accent is terrible and I so confuse to talk in English.,"I think that my accent is terrible and I so confuse to talk in English.I think that my accent is terrible, and I get so confused speaking in English. (I'm not exactly sure what you meant to say in that sentence, but this is the meaning I took from it. Sorry if it's not what you meant.)","('PROPN', 'PUNCT', 'PRON')",Spanish
I think that my accent is terrible and I so confuse to talk in English.,"I think that my accent is terrible and I so confuse to talk in English.I think that my accent is terrible, and I get so confused speaking in English. (I'm not exactly sure what you meant to say in that sentence, but this is the meaning I took from it. Sorry if it's not what you meant.)","('PROPN', 'PUNCT', 'PRON')",Spanish
I think that my accent is terrible and I so confuse to talk in English.,"I think that my accent is terrible and I so confuse to talk in English.I think that my accent is terrible, and I get so confused speaking in English. (I'm not exactly sure what you meant to say in that sentence, but this is the meaning I took from it. Sorry if it's not what you meant.)","('PROPN', 'PUNCT', 'PRON')",Spanish
"I decided to learn the English language two moth ago, and I have confused in Revision of Tenses and Voice.","I decided to learn the English language two moth ago, and I have confused in Revision of Tenses and Voice.I decided to learn the English language two months ago, and I get confused with the revision of Tenses and Voices.","('PROPN', 'PUNCT', 'PRON')",Spanish
Rei who lost his parents is suffering from his mental trauma.,"Rei, who lost his parents, is suffering from mental trauma.","('PROPN', 'PUNCT', 'PRON')",Spanish
Rei who lost his parents is suffering from his mental trauma.,"Rei, who lost his parents, is suffering from mental trauma.","('PROPN', 'PUNCT', 'PRON')",Spanish
"The more I use English,the better I can speak English,I think.","I think that the more I use English, the better I will be able to speak English.","('PROPN', 'PUNCT', 'PRON')",Spanish
"BTW, I learn the culture of Germany at college once a week and I got homework there.","BTW, I study the culture of Germany at college once a week and I have homework for it. [learn is correct, but study is natural in this context]","('PROPN', 'PUNCT', 'PRON')",Spanish
"Although I liked Ace(He is Luffy's older brother), he is...","Although I liked Ace (He is Luffy's older brother), he is...","('PROPN', 'PUNCT', 'PRON')",Spanish
I really like here and learened a lot of things!,"I really like it here and learnt(/learned) a lot of things!""learnt"" is british english and ""learned"" is american english. You can use either ^_^d","('PROPN', 'PUNCT', 'PRON')",Spanish
Japan is going to be a center exam tomorrow!,"In Japan, there is going to be a center exam tomorrow!","('PROPN', 'PUNCT', 'PRON')",Spanish
Japan is going to be a center exam(center's exam??),"In Japan, there is going to be a center exam(center's exam??)","('PROPN', 'PUNCT', 'PRON')",Spanish
I know Russian and Romanian languages and now learning Latvian.,"I know and am now learning Latvian (This is correct, but you can also write ""I know Russian and Romanian and am now learning Latvian."").","('PROPN', 'PUNCT', 'PRON')",Spanish
"My Chinese name is Zhangyan, my English name is Shirely, I got this name when I was in senior high.",My Chinese name is Zhangyan . My English name is Shirely . I got this name when I was in senior high.,"('PROPN', 'PUNCT', 'PRON')",Spanish
"My Chinese name is Zhangyan, my English name is Shirely, I got this name when I was in senior high.",My Chinese name is Zhangyan . My English name is Shirely . I got this name when I was in senior high.,"('PROPN', 'PUNCT', 'PRON')",Spanish
"My Chinese name is Zhangyan, my English name is Shirely, I got this name when I was in senior high.",My Chinese name is Zhangyan . My English name is Shirely . I got this name when I was in senior high.,"('PROPN', 'PUNCT', 'PRON')",Spanish
"Last Thursday,he couldn't move his hind foot by his self.",Last Thursday he couldn't move his hind foot by himself.,"('PROPN', 'PUNCT', 'PRON')",Spanish
"On every Thursday,I talk with an American about 2hours, since two month ago.","Every Thursday, I talk with an American for about 2 hours, starting two month ago.","('PROPN', 'PUNCT', 'PRON')",Spanish
If my husband would suggest that to me I will be really dissapointed because I`m really sensitive in that tning (I`m not sure about the time...,"If my husband would suggest that to me I will be really dissapointed because I`m really sensitive to that. (I`m not sure about the time...) /or, I'm really sensitive to that sort of thing.","('PROPN', 'PUNCT', 'PRON')",Spanish
"Letting every burden down at the foot of His, I should pray.",I should always pray to let every burden down at his foot.,"('PROPN', 'PUNCT', 'PRON')",Spanish
"For example, they proceed to the same elementary, junior high, high school, study hard, and enter University; it is almost the case in Japanse rural area.","For example, they proceed to the same elementary, junior high, high school, study hard, and enter University. This is typical of the people living in the Japanese rural area.","('PROPN', 'PUNCT', 'PRON')",Spanish
"For example, they proceed to the same elementary, junior high, high school, study hard, and enter University; it is almost the case in Japanse rural area.","For example, they proceed to the same elementary, junior high, high school, study hard, and enter University. This is typical of the people living in the Japanese rural area.","('PROPN', 'PUNCT', 'PRON')",Spanish
"In Japanese, there is no intonation compared with English.","In Japanese, there is no intonation, unlike English.","('PROPN', 'PUNCT', 'PRON')",Spanish
"So I always look up words that I can't understand with an Eng-Eng dictionary, Collins COUBUILD(it's awesome!), this is my partner when learning English.","So I always look up words that I can't understand with an Eng-Eng dictionary, Collins COUBUILD (it's awesome!), this is my partner when learning English.","('PROPN', 'PUNCT', 'PRON')",Spanish
Her best princess was now princess Tiana after she watched the movie.,"After she watched The Princess and the Frog, her favorite princess became princess Tiana .","('PROPN', 'PUNCT', 'PRON')",Spanish
"Because of my shyness trait and my lack of conversation skills in English, I could not ask the server why I got it, even though I was really curious about it.","Because of I am shy trait and I lack English conversational skills, I could not ask the server why I got it even though I was really curious about it.","('PROPN', 'PUNCT', 'PRON')",Spanish
took the national center tests for university.,took the National Center Tests for University. I'm assuming that's the name of the test? So it should be capitalized.,"('PROPN', 'PUNCT', 'PRON')",Spanish
"Masamichi Katayama, who is one of famous interior designers in Japan.",Masamichi Katayama is one of the most famous interior designers in Japan.,"('PROPN', 'PUNCT', 'PRON')",Spanish
B) What will you be doing tomorrow?,"B) What will you be doing tomorrow? (Example. say I am a persons boss and I want to know what my employee is working on the next day. Then I would use it that way. BOSS ""What will you be doing tomorrow?"" EMPLOYEE ""I'll be working on designing a second rainbow bridge!"")","('PROPN', 'PUNCT', 'PRON')",Spanish
"I love Yu Darvish, a baseball player belonging to Nippon Ham.",I love Yu Darvish; he's a baseball player belonging to Nippon Ham.,"('PROPN', 'PUNCT', 'PRON')",Spanish
"In Japan, it's a national holiday today so I watched an animation called 'K-On!' all day.","In Japan, it's a national holiday today, so I watched an animation called, 'K-On!', all day.","('PROPN', 'PUNCT', 'PRON')",Spanish
"In Japan, it's a national holiday today so I watched an animation called 'K-On!' all day.","In Japan, it's a national holiday today, so I watched an animation called, 'K-On!', all day.","('PROPN', 'PUNCT', 'PRON')",Spanish
"In Japan, it's a national holiday today so I watched an animation called 'K-On!' all day.","In Japan, it's a national holiday today, so I watched an animation called, 'K-On!', all day.","('PROPN', 'PUNCT', 'PRON')",Spanish
anatomy) I also have to to learn the same in English.,"anatomy) I also have to to learn the same in English. (I'm not sure if this is the message you're trying to convey: ""While learning things in Polish (eg. anatomy), I also have to learn the same terms in English."")","('PROPN', 'PUNCT', 'PRON')",Spanish
anatomy) I also have to to learn the same in English.,"anatomy) I also have to to learn the same in English. (I'm not sure if this is the message you're trying to convey: ""While learning things in Polish (eg. anatomy), I also have to learn the same terms in English."")","('PROPN', 'PUNCT', 'PRON')",Spanish
"Nah, my new classmates frist, I knew from my middle high a 2 students, so I wasn't very a lot, however most of student knew each other before.","Nah, my new classmates first, I knew two students from my middle high , so I wasn't very a lot (worried? please clarify), however most of students already knew each other .","('PROPN', 'PUNCT', 'PRON')",Spanish
"Nah, my new classmates frist, I knew from my middle high a 2 students, so I wasn't very a lot, however most of student knew each other before.","Nah, my new classmates first, I knew two students from my middle high , so I wasn't very a lot (worried? please clarify), however most of students already knew each other .","('PROPN', 'PUNCT', 'PRON')",Spanish
"Nah, my new classmates frist, I knew from my middle high a 2 students, so I wasn't very a lot, however most of student knew each other before.","Nah, my new classmates first, I knew two students from my middle high , so I wasn't very a lot (worried? please clarify), however most of students already knew each other .","('PROPN', 'PUNCT', 'PRON')",Spanish
"Except learning aspect of Internet, I can't forget about funnier ones, Manga, Anime, Dramas, Films, Books, Songs, and a lot more, these things not only help me learn the language in certain situation, but also it gives me a lot pof pleasure, SO THANK YOU INTERNET xD","Except learning aspect of nternet, I can't forget about funnier ones, Manga, Anime, drama, ilms, ooks, ongs, and a lot more hese things not only help me learn the language in certain situation, but gives me a lot of pleasure, SO THANK YOU INTERNET xD","('PROPN', 'PUNCT', 'PRON')",Spanish
Hmmm it's hard to motivate such lazybones like me.,"Hmmm, it's hard to motivate such a lazybone like me.","('PROPN', 'PUNCT', 'PRON')",Spanish
"However, all of them are not successful their lives in America because they were","However, all of them are not successful at obtaining new lives in America. This is because they are","('PROPN', 'PUNCT', 'PRON')",Spanish
"My favorite set I worked on was Cinderella story, there always a lot to do and I really enjoyed the experience.",My favorite set I worked on was Cinderella ./; there always a lot to do and I really enjoyed the experience.,"('PROPN', 'PUNCT', 'PRON')",Spanish
